SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20240212,Groningen,2024-02-12,Monday,51.9,72.7,158
ROT_20230823,Rotterdam,2023-08-23,Wednesday,55.7,59.9,141
UTR_20240201,Utrecht,2024-02-01,Thursday,66.1,78.3,141
GRO_20230401,Groningen,2023-04-01,Saturday,55.3,71.2,152
GRO_20240103,Groningen,2024-01-03,Wednesday,54.9,68.8,150
UTR_20230512,Utrecht,2023-05-12,Friday,69.8,72.7,131
GRO_20240330,Groningen,2024-03-30,Saturday,52.8,64.9,151
UTR_20230502,Utrecht,2023-05-02,Tuesday,68.0,74.9,136
ROT_20240217,Rotterdam,2024-02-17,Saturday,59.2,62.4,139
AMS_20240319,Amsterdam,2024-03-19,Tuesday,52.3,77.0,160
ROT_20240205,Rotterdam,2024-02-05,Monday,62.2,63.0,135
AMS_20240323,Amsterdam,2024-03-23,Saturday,55.4,76.7,156
AMS_20230527,Amsterdam,2023-05-27,Saturday,56.2,73.1,152
UTR_20231128,Utrecht,2023-11-28,Tuesday,69.1,73.9,134
MAA_20231003,Maastricht,2023-10-03,Tuesday,57.6,75.9,152
MAA_20230731,Maastricht,2023-07-31,Monday,56.9,72.8,151
ROT_20231030,Rotterdam,2023-10-30,Monday,56.4,62.4,144
ROT_20231209,Rotterdam,2023-12-09,Saturday,58.3,63.8,141
MAA_20231016,Maastricht,2023-10-16,Monday,56.4,75.3,153
ROT_20231208,Rotterdam,2023-12-08,Friday,57.3,62.7,142
UTR_20240124,Utrecht,2024-01-24,Wednesday,73.3,77.9,130
ROT_20231101,Rotterdam,2023-11-01,Wednesday,57.7,62.6,142
MAA_20231125,Maastricht,2023-11-25,Saturday,56.4,71.1,150
ROT_20231022,Rotterdam,2023-10-22,Sunday,57.1,63.6,143
AMS_20230426,Amsterdam,2023-04-26,Wednesday,57.4,74.9,151
UTR_20231208,Utrecht,2023-12-08,Friday,68.8,74.7,134
GRO_20240107,Groningen,2024-01-07,Sunday,53.4,66.7,152
AMS_20230929,Amsterdam,2023-09-29,Friday,56.4,75.9,154
UTR_20230624,Utrecht,2023-06-24,Saturday,70.1,77.2,135
UTR_20230620,Utrecht,2023-06-20,Tuesday,68.4,74.3,134
AMS_20240312,Amsterdam,2024-03-12,Tuesday,61.4,73.8,146
GRO_20230721,Groningen,2023-07-21,Friday,52.7,68.3,154
AMS_20240207,Amsterdam,2024-02-07,Wednesday,58.5,73.6,149
ROT_20240112,Rotterdam,2024-01-12,Friday,58.0,63.3,142
AMS_20240321,Amsterdam,2024-03-21,Thursday,60.3,73.8,147
AMS_20231120,Amsterdam,2023-11-20,Monday,60.1,73.3,146
MAA_20230626,Maastricht,2023-06-26,Monday,58.8,72.0,148
UTR_20230410,Utrecht,2023-04-10,Monday,71.4,75.7,131
GRO_20240123,Groningen,2024-01-23,Tuesday,57.0,69.7,148
UTR_20240226,Utrecht,2024-02-26,Monday,70.8,76.2,133
MAA_20240119,Maastricht,2024-01-19,Friday,57.8,73.2,150
GRO_20231218,Groningen,2023-12-18,Monday,54.2,68.3,152
UTR_20240216,Utrecht,2024-02-16,Friday,71.2,73.1,130
MAA_20231208,Maastricht,2023-12-08,Friday,55.0,71.4,153
AMS_20230920,Amsterdam,2023-09-20,Wednesday,58.2,76.2,151
UTR_20231111,Utrecht,2023-11-11,Saturday,65.5,71.5,137
UTR_20230714,Utrecht,2023-07-14,Friday,70.3,81.7,138
ROT_20230429,Rotterdam,2023-04-29,Saturday,54.8,62.4,145
GRO_20231127,Groningen,2023-11-27,Monday,51.7,70.1,157
GRO_20230810,Groningen,2023-08-10,Thursday,56.2,72.9,152
MAA_20231209,Maastricht,2023-12-09,Saturday,57.6,70.3,148
GRO_20231124,Groningen,2023-11-24,Friday,53.5,69.5,153
ROT_20231228,Rotterdam,2023-12-28,Thursday,56.4,61.3,141
MAA_20231023,Maastricht,2023-10-23,Monday,58.9,73.6,148
AMS_20230918,Amsterdam,2023-09-18,Monday,57.5,72.9,150
UTR_20231220,Utrecht,2023-12-20,Wednesday,67.5,76.4,138
AMS_20240216,Amsterdam,2024-02-16,Friday,60.9,73.4,146
MAA_20231116,Maastricht,2023-11-16,Thursday,60.3,73.4,146
ROT_20230707,Rotterdam,2023-07-07,Friday,54.0,60.3,146
ROT_20240315,Rotterdam,2024-03-15,Friday,56.8,62.7,142
AMS_20231009,Amsterdam,2023-10-09,Monday,53.6,75.2,158
MAA_20231030,Maastricht,2023-10-30,Monday,57.9,72.1,148
MAA_20230620,Maastricht,2023-06-20,Tuesday,53.9,73.3,157
MAA_20231109,Maastricht,2023-11-09,Thursday,59.9,73.8,147
ROT_20231221,Rotterdam,2023-12-21,Thursday,59.9,63.3,139
MAA_20230426,Maastricht,2023-04-26,Wednesday,55.4,72.8,154
UTR_20230622,Utrecht,2023-06-22,Thursday,71.3,78.7,134
MAA_20230720,Maastricht,2023-07-20,Thursday,56.6,70.7,150
AMS_20231127,Amsterdam,2023-11-27,Monday,55.3,76.2,156
UTR_20230413,Utrecht,2023-04-13,Thursday,73.2,75.9,128
ROT_20231107,Rotterdam,2023-11-07,Tuesday,55.0,66.6,149
ROT_20230513,Rotterdam,2023-05-13,Saturday,54.0,62.0,148
UTR_20230823,Utrecht,2023-08-23,Wednesday,73.6,75.3,127
UTR_20231105,Utrecht,2023-11-05,Sunday,67.8,77.1,138
