SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20230928,Amsterdam,2023-09-28,Thursday,59.1,77.6,150
ROT_20230706,Rotterdam,2023-07-06,Thursday,57.0,61.5,142
UTR_20240209,Utrecht,2024-02-09,Friday,71.7,75.0,129
ROT_20231101,Rotterdam,2023-11-01,Wednesday,57.7,62.6,142
GRO_20240219,Groningen,2024-02-19,Monday,57.6,67.0,145
ROT_20240219,Rotterdam,2024-02-19,Monday,59.1,61.9,139
UTR_20230815,Utrecht,2023-08-15,Tuesday,68.5,75.9,136
UTR_20230613,Utrecht,2023-06-13,Tuesday,69.8,78.0,135
UTR_20240205,Utrecht,2024-02-05,Monday,70.9,75.2,132
UTR_20240214,Utrecht,2024-02-14,Wednesday,66.5,74.9,138
ROT_20230729,Rotterdam,2023-07-29,Saturday,56.3,60.5,142
AMS_20240312,Amsterdam,2024-03-12,Tuesday,61.4,73.8,146
AMS_20230913,Amsterdam,2023-09-13,Wednesday,57.6,73.0,149
GRO_20231216,Groningen,2023-12-16,Saturday,54.8,71.1,152
ROT_20231227,Rotterdam,2023-12-27,Wednesday,55.6,60.6,143
GRO_20240228,Groningen,2024-02-28,Wednesday,56.6,68.6,148
UTR_20231020,Utrecht,2023-10-20,Friday,73.6,77.3,130
AMS_20231204,Amsterdam,2023-12-04,Monday,58.0,75.8,151
UTR_20230412,Utrecht,2023-04-12,Wednesday,71.1,79.7,134
AMS_20230910,Amsterdam,2023-09-10,Sunday,61.4,76.5,147
MAA_20240313,Maastricht,2024-03-13,Wednesday,56.5,69.3,149
AMS_20240302,Amsterdam,2024-03-02,Saturday,60.6,75.1,148
MAA_20240308,Maastricht,2024-03-08,Friday,58.0,68.5,146
ROT_20230813,Rotterdam,2023-08-13,Sunday,58.6,62.4,141
AMS_20230914,Amsterdam,2023-09-14,Thursday,59.8,78.5,150
GRO_20231011,Groningen,2023-10-11,Wednesday,56.0,68.7,149
UTR_20231017,Utrecht,2023-10-17,Tuesday,66.4,75.6,138
AMS_20231130,Amsterdam,2023-11-30,Thursday,56.0,75.5,154
AMS_20230401,Amsterdam,2023-04-01,Saturday,59.3,77.8,151
MAA_20230820,Maastricht,2023-08-20,Sunday,58.6,72.4,148
GRO_20240311,Groningen,2024-03-11,Monday,52.1,69.1,155
UTR_20240306,Utrecht,2024-03-06,Wednesday,71.5,75.6,131
ROT_20230716,Rotterdam,2023-07-16,Sunday,55.0,60.1,143
AMS_20231125,Amsterdam,2023-11-25,Saturday,58.2,75.0,151
GRO_20240303,Groningen,2024-03-03,Sunday,56.2,71.9,151
GRO_20230716,Groningen,2023-07-16,Sunday,52.8,71.0,156
ROT_20230613,Rotterdam,2023-06-13,Tuesday,56.8,58.3,139
UTR_20231202,Utrecht,2023-12-02,Saturday,69.6,76.4,134
MAA_20230725,Maastricht,2023-07-25,Tuesday,57.0,68.5,147
AMS_20230920,Amsterdam,2023-09-20,Wednesday,58.2,76.2,151
MAA_20240102,Maastricht,2024-01-02,Tuesday,57.0,73.9,152
GRO_20231108,Groningen,2023-11-08,Wednesday,57.0,70.7,150
MAA_20231025,Maastricht,2023-10-25,Wednesday,58.8,74.2,149
UTR_20231022,Utrecht,2023-10-22,Sunday,69.4,77.4,136
ROT_20230514,Rotterdam,2023-05-14,Sunday,55.1,65.5,149
GRO_20240102,Groningen,2024-01-02,Tuesday,56.4,71.3,151
MAA_20231221,Maastricht,2023-12-21,Thursday,58.8,72.5,148
GRO_20230410,Groningen,2023-04-10,Monday,55.3,71.1,152
MAA_20231206,Maastricht,2023-12-06,Wednesday,58.9,72.2,148
ROT_20230620,Rotterdam,2023-06-20,Tuesday,53.8,57.1,144
ROT_20231026,Rotterdam,2023-10-26,Thursday,60.4,61.8,137
AMS_20240111,Amsterdam,2024-01-11,Thursday,58.9,73.6,149
AMS_20240203,Amsterdam,2024-02-03,Saturday,56.9,75.5,154
AMS_20231129,Amsterdam,2023-11-29,Wednesday,56.9,73.2,151
ROT_20230619,Rotterdam,2023-06-19,Monday,57.6,64.6,144
GRO_20231115,Groningen,2023-11-15,Wednesday,53.3,70.1,155
UTR_20230625,Utrecht,2023-06-25,Sunday,67.5,77.4,139
MAA_20230429,Maastricht,2023-04-29,Saturday,54.2,73.6,156
AMS_20230902,Amsterdam,2023-09-02,Saturday,57.8,74.3,151
ROT_20231019,Rotterdam,2023-10-19,Thursday,56.5,60.3,142
GRO_20230814,Groningen,2023-08-14,Monday,54.3,69.7,152
GRO_20230921,Groningen,2023-09-21,Thursday,57.1,69.1,148
UTR_20230717,Utrecht,2023-07-17,Monday,67.7,76.7,137
MAA_20230812,Maastricht,2023-08-12,Saturday,54.1,70.0,153
GRO_20240313,Groningen,2024-03-13,Wednesday,57.7,68.7,146
GRO_20230628,Groningen,2023-06-28,Wednesday,56.6,70.5,149
GRO_20230601,Groningen,2023-06-01,Thursday,57.5,70.8,149
AMS_20240211,Amsterdam,2024-02-11,Sunday,57.5,75.4,151
ROT_20240114,Rotterdam,2024-01-14,Sunday,59.0,63.4,139
GRO_20231203,Groningen,2023-12-03,Sunday,55.9,68.9,149
GRO_20240106,Groningen,2024-01-06,Saturday,53.2,67.7,152
UTR_20231008,Utrecht,2023-10-08,Sunday,69.8,76.7,135
ROT_20231222,Rotterdam,2023-12-22,Friday,58.1,61.5,141
AMS_20231101,Amsterdam,2023-11-01,Wednesday,57.5,74.2,150
GRO_20230620,Groningen,2023-06-20,Tuesday,56.3,74.3,153
UTR_20240130,Utrecht,2024-01-30,Tuesday,69.0,74.5,134
GRO_20230808,Groningen,2023-08-08,Tuesday,54.8,67.2,149
ROT_20230826,Rotterdam,2023-08-26,Saturday,54.7,62.8,147
ROT_20231120,Rotterdam,2023-11-20,Monday,53.1,59.0,146
MAA_20230627,Maastricht,2023-06-27,Tuesday,57.6,73.0,149
UTR_20230911,Utrecht,2023-09-11,Monday,67.3,77.0,139
ROT_20230926,Rotterdam,2023-09-26,Tuesday,54.6,62.3,147
AMS_20230823,Amsterdam,2023-08-23,Wednesday,61.0,74.9,147
GRO_20240118,Groningen,2024-01-18,Thursday,58.0,70.9,147
UTR_20240208,Utrecht,2024-02-08,Thursday,68.5,75.5,135
GRO_20240105,Groningen,2024-01-05,Friday,53.8,69.1,152
GRO_20240325,Groningen,2024-03-25,Monday,56.9,69.2,149
UTR_20230830,Utrecht,2023-08-30,Wednesday,68.2,76.9,137
AMS_20230427,Amsterdam,2023-04-27,Thursday,57.6,75.4,153
MAA_20231130,Maastricht,2023-11-30,Thursday,57.4,74.2,150
GRO_20230722,Groningen,2023-07-22,Saturday,57.1,69.5,148
AMS_20230831,Amsterdam,2023-08-31,Thursday,56.9,72.3,152
MAA_20230603,Maastricht,2023-06-03,Saturday,59.4,71.4,146
MAA_20231224,Maastricht,2023-12-24,Sunday,60.1,69.6,144
UTR_20230829,Utrecht,2023-08-29,Tuesday,70.3,76.8,133
GRO_20240120,Groningen,2024-01-20,Saturday,55.0,71.5,153
UTR_20230605,Utrecht,2023-06-05,Monday,69.4,79.1,138
ROT_20230509,Rotterdam,2023-05-09,Tuesday,61.0,59.8,135
ROT_20240310,Rotterdam,2024-03-10,Sunday,59.8,59.7,135
ROT_20231104,Rotterdam,2023-11-04,Saturday,56.4,64.1,145
MAA_20230416,Maastricht,2023-04-16,Sunday,57.2,68.4,147
AMS_20240301,Amsterdam,2024-03-01,Friday,59.3,76.8,150
MAA_20230511,Maastricht,2023-05-11,Thursday,59.7,73.7,147
AMS_20240224,Amsterdam,2024-02-24,Saturday,58.0,75.1,150
ROT_20231228,Rotterdam,2023-12-28,Thursday,56.4,61.3,141
MAA_20230619,Maastricht,2023-06-19,Monday,54.8,72.6,154
UTR_20230420,Utrecht,2023-04-20,Thursday,72.4,72.2,127
