SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
MAA_20230727,Maastricht,2023-07-27,Thursday,57.7,73.3,151
AMS_20230904,Amsterdam,2023-09-04,Monday,57.4,70.1,147
AMS_20231019,Amsterdam,2023-10-19,Thursday,61.7,73.2,143
AMS_20231216,Amsterdam,2023-12-16,Saturday,59.2,75.1,149
UTR_20230717,Utrecht,2023-07-17,Monday,67.7,76.7,137
ROT_20240305,Rotterdam,2024-03-05,Tuesday,56.7,61.7,142
AMS_20231003,Amsterdam,2023-10-03,Tuesday,57.1,75.5,153
GRO_20231115,Groningen,2023-11-15,Wednesday,53.3,70.1,155
ROT_20230813,Rotterdam,2023-08-13,Sunday,58.6,62.4,141
AMS_20230715,Amsterdam,2023-07-15,Saturday,57.4,75.4,152
AMS_20231129,Amsterdam,2023-11-29,Wednesday,56.9,73.2,151
MAA_20240307,Maastricht,2024-03-07,Thursday,57.9,71.3,147
MAA_20240130,Maastricht,2024-01-30,Tuesday,59.4,69.9,145
ROT_20230414,Rotterdam,2023-04-14,Friday,56.4,62.2,143
GRO_20230510,Groningen,2023-05-10,Wednesday,56.8,71.0,149
MAA_20230823,Maastricht,2023-08-23,Wednesday,57.3,70.6,148
UTR_20240313,Utrecht,2024-03-13,Wednesday,66.3,76.9,140
GRO_20231030,Groningen,2023-10-30,Monday,56.3,70.7,150
MAA_20231216,Maastricht,2023-12-16,Saturday,59.3,71.9,146
UTR_20230430,Utrecht,2023-04-30,Sunday,71.0,76.5,133
UTR_20230606,Utrecht,2023-06-06,Tuesday,67.4,77.4,139
UTR_20230429,Utrecht,2023-04-29,Saturday,70.1,74.1,132
GRO_20240305,Groningen,2024-03-05,Tuesday,53.6,70.2,154
UTR_20230525,Utrecht,2023-05-25,Thursday,69.7,74.6,133
MAA_20230730,Maastricht,2023-07-30,Sunday,58.7,70.4,147
ROT_20231229,Rotterdam,2023-12-29,Friday,58.2,60.1,139
ROT_20230622,Rotterdam,2023-06-22,Thursday,53.1,63.3,149
MAA_20240112,Maastricht,2024-01-12,Friday,55.6,69.6,150
GRO_20240316,Groningen,2024-03-16,Saturday,50.9,70.0,158
AMS_20230503,Amsterdam,2023-05-03,Wednesday,58.0,74.3,150
MAA_20230513,Maastricht,2023-05-13,Saturday,54.4,70.1,153
MAA_20230423,Maastricht,2023-04-23,Sunday,55.1,73.6,154
UTR_20230630,Utrecht,2023-06-30,Friday,67.3,77.1,138
