SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20230923,Groningen,2023-09-23,Saturday,52.1,71.2,157
MAA_20230714,Maastricht,2023-07-14,Friday,57.1,76.4,153
ROT_20240207,Rotterdam,2024-02-07,Wednesday,55.9,61.2,143
GRO_20240401,Groningen,2024-04-01,Monday,56.2,70.5,151
MAA_20230820,Maastricht,2023-08-20,Sunday,58.6,72.4,148
ROT_20230811,Rotterdam,2023-08-11,Friday,55.6,60.6,143
AMS_20230920,Amsterdam,2023-09-20,Wednesday,58.2,76.2,151
AMS_20231102,Amsterdam,2023-11-02,Thursday,57.9,74.3,151
UTR_20230708,Utrecht,2023-07-08,Saturday,69.3,74.5,133
ROT_20231119,Rotterdam,2023-11-19,Sunday,56.6,60.8,141
MAA_20230925,Maastricht,2023-09-25,Monday,59.0,69.9,146
ROT_20230814,Rotterdam,2023-08-14,Monday,54.4,61.8,145
ROT_20231114,Rotterdam,2023-11-14,Tuesday,56.1,60.7,143
MAA_20230415,Maastricht,2023-04-15,Saturday,57.2,71.4,149
GRO_20230730,Groningen,2023-07-30,Sunday,50.2,71.6,160
AMS_20231029,Amsterdam,2023-10-29,Sunday,54.7,76.4,157
MAA_20230912,Maastricht,2023-09-12,Tuesday,57.3,70.9,149
AMS_20230718,Amsterdam,2023-07-18,Tuesday,60.3,76.3,149
GRO_20230608,Groningen,2023-06-08,Thursday,54.8,69.8,151
MAA_20230516,Maastricht,2023-05-16,Tuesday,56.8,71.0,149
AMS_20231022,Amsterdam,2023-10-22,Sunday,62.9,75.0,144
GRO_20230727,Groningen,2023-07-27,Thursday,55.4,67.6,149
ROT_20231130,Rotterdam,2023-11-30,Thursday,55.5,62.9,145
GRO_20230706,Groningen,2023-07-06,Thursday,56.2,71.2,151
MAA_20231111,Maastricht,2023-11-11,Saturday,54.8,73.1,153
UTR_20230407,Utrecht,2023-04-07,Friday,72.8,74.5,127
GRO_20230527,Groningen,2023-05-27,Saturday,54.9,71.6,153
GRO_20230821,Groningen,2023-08-21,Monday,53.3,70.2,155
GRO_20230911,Groningen,2023-09-11,Monday,54.1,71.3,154
AMS_20240327,Amsterdam,2024-03-27,Wednesday,58.9,76.8,151
MAA_20230815,Maastricht,2023-08-15,Tuesday,56.8,74.6,153
ROT_20230723,Rotterdam,2023-07-23,Sunday,57.5,60.9,140
GRO_20240202,Groningen,2024-02-02,Friday,53.9,69.0,152
GRO_20230630,Groningen,2023-06-30,Friday,52.8,71.3,155
GRO_20230626,Groningen,2023-06-26,Monday,55.8,67.9,149
AMS_20240129,Amsterdam,2024-01-29,Monday,58.4,75.2,151
GRO_20240221,Groningen,2024-02-21,Wednesday,55.1,70.3,151
UTR_20231211,Utrecht,2023-12-11,Monday,66.1,75.6,139
ROT_20230926,Rotterdam,2023-09-26,Tuesday,54.6,62.3,147
ROT_20230414,Rotterdam,2023-04-14,Friday,56.4,62.2,143
ROT_20231028,Rotterdam,2023-10-28,Saturday,53.5,60.1,145
UTR_20230618,Utrecht,2023-06-18,Sunday,67.4,77.1,138
MAA_20231130,Maastricht,2023-11-30,Thursday,57.4,74.2,150
UTR_20231014,Utrecht,2023-10-14,Saturday,71.1,72.1,129
UTR_20240301,Utrecht,2024-03-01,Friday,73.0,77.2,131
AMS_20231217,Amsterdam,2023-12-17,Sunday,58.8,75.9,151
AMS_20240128,Amsterdam,2024-01-28,Sunday,59.3,79.0,152
AMS_20231017,Amsterdam,2023-10-17,Tuesday,58.7,76.2,150
UTR_20230502,Utrecht,2023-05-02,Tuesday,68.0,74.9,136
ROT_20230815,Rotterdam,2023-08-15,Tuesday,53.0,62.1,148
ROT_20240323,Rotterdam,2024-03-23,Saturday,53.5,62.6,149
AMS_20230629,Amsterdam,2023-06-29,Thursday,58.3,77.6,152
ROT_20240124,Rotterdam,2024-01-24,Wednesday,55.2,60.9,144
UTR_20231222,Utrecht,2023-12-22,Friday,73.7,76.8,128
AMS_20231122,Amsterdam,2023-11-22,Wednesday,61.5,70.6,143
UTR_20230731,Utrecht,2023-07-31,Monday,67.1,75.1,137
MAA_20240119,Maastricht,2024-01-19,Friday,57.8,73.2,150
AMS_20230619,Amsterdam,2023-06-19,Monday,59.7,73.1,147
UTR_20231130,Utrecht,2023-11-30,Thursday,69.5,72.4,131
UTR_20230507,Utrecht,2023-05-07,Sunday,71.6,74.5,130
AMS_20231115,Amsterdam,2023-11-15,Wednesday,57.5,74.0,151
MAA_20240117,Maastricht,2024-01-17,Wednesday,56.0,73.4,154
AMS_20240325,Amsterdam,2024-03-25,Monday,59.7,74.0,148
AMS_20230702,Amsterdam,2023-07-02,Sunday,58.1,74.0,150
MAA_20230730,Maastricht,2023-07-30,Sunday,58.7,70.4,147
AMS_20230814,Amsterdam,2023-08-14,Monday,57.7,75.0,152
GRO_20240227,Groningen,2024-02-27,Tuesday,53.8,69.0,152
MAA_20231009,Maastricht,2023-10-09,Monday,56.9,73.7,151
MAA_20231127,Maastricht,2023-11-27,Monday,54.2,70.3,152
UTR_20230903,Utrecht,2023-09-03,Sunday,68.9,73.7,133
UTR_20230824,Utrecht,2023-08-24,Thursday,68.7,73.5,133
MAA_20231225,Maastricht,2023-12-25,Monday,56.3,72.2,150
MAA_20230922,Maastricht,2023-09-22,Friday,54.2,70.7,153
AMS_20231010,Amsterdam,2023-10-10,Tuesday,55.0,77.0,157
ROT_20240122,Rotterdam,2024-01-22,Monday,58.1,62.9,142
UTR_20240131,Utrecht,2024-01-31,Wednesday,69.3,75.4,135
ROT_20230702,Rotterdam,2023-07-02,Sunday,55.7,66.5,147
ROT_20230720,Rotterdam,2023-07-20,Thursday,57.3,61.7,142
GRO_20240226,Groningen,2024-02-26,Monday,57.2,69.6,148
GRO_20240126,Groningen,2024-01-26,Friday,53.6,69.5,152
GRO_20240205,Groningen,2024-02-05,Monday,54.2,73.4,155
UTR_20231029,Utrecht,2023-10-29,Sunday,66.9,78.7,140
GRO_20231008,Groningen,2023-10-08,Sunday,56.0,73.3,152
AMS_20240330,Amsterdam,2024-03-30,Saturday,59.5,74.6,149
ROT_20231101,Rotterdam,2023-11-01,Wednesday,57.7,62.6,142
GRO_20230901,Groningen,2023-09-01,Friday,55.3,68.8,149
UTR_20230519,Utrecht,2023-05-19,Friday,71.3,73.0,130
AMS_20240119,Amsterdam,2024-01-19,Friday,56.9,73.7,152
AMS_20230610,Amsterdam,2023-06-10,Saturday,59.9,76.0,149
ROT_20230803,Rotterdam,2023-08-03,Thursday,57.6,60.4,140
GRO_20230816,Groningen,2023-08-16,Wednesday,55.4,70.2,151
ROT_20231106,Rotterdam,2023-11-06,Monday,56.9,59.0,140
UTR_20231102,Utrecht,2023-11-02,Thursday,70.4,78.1,135
UTR_20240204,Utrecht,2024-02-04,Sunday,70.9,77.6,133
UTR_20240113,Utrecht,2024-01-13,Saturday,71.4,73.2,130
AMS_20230722,Amsterdam,2023-07-22,Saturday,58.8,73.6,148
MAA_20230705,Maastricht,2023-07-05,Wednesday,55.1,74.7,155
GRO_20231102,Groningen,2023-11-02,Thursday,54.0,69.4,153
