SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
MAA_20240218,Maastricht,2024-02-18,Sunday,61.2,69.6,142
MAA_20231117,Maastricht,2023-11-17,Friday,56.9,72.7,151
GRO_20240222,Groningen,2024-02-22,Thursday,56.5,70.5,150
ROT_20230701,Rotterdam,2023-07-01,Saturday,55.5,65.9,148
ROT_20231102,Rotterdam,2023-11-02,Thursday,51.3,63.6,152
MAA_20230614,Maastricht,2023-06-14,Wednesday,54.5,76.8,158
UTR_20230610,Utrecht,2023-06-10,Saturday,70.7,73.1,131
AMS_20230413,Amsterdam,2023-04-13,Thursday,55.3,75.1,155
ROT_20240309,Rotterdam,2024-03-09,Saturday,56.0,61.1,143
ROT_20230403,Rotterdam,2023-04-03,Monday,57.2,64.0,144
GRO_20230805,Groningen,2023-08-05,Saturday,54.7,70.5,152
ROT_20231208,Rotterdam,2023-12-08,Friday,57.3,62.7,142
MAA_20231001,Maastricht,2023-10-01,Sunday,56.1,71.1,151
MAA_20230618,Maastricht,2023-06-18,Sunday,57.6,74.0,152
AMS_20231014,Amsterdam,2023-10-14,Saturday,58.1,73.8,150
ROT_20231214,Rotterdam,2023-12-14,Thursday,55.6,61.8,143
AMS_20230914,Amsterdam,2023-09-14,Thursday,59.8,78.5,150
UTR_20230721,Utrecht,2023-07-21,Friday,67.5,75.3,137
ROT_20230602,Rotterdam,2023-06-02,Friday,61.7,62.2,136
MAA_20230822,Maastricht,2023-08-22,Tuesday,55.6,73.7,154
ROT_20240201,Rotterdam,2024-02-01,Thursday,54.1,56.2,142
UTR_20240126,Utrecht,2024-01-26,Friday,70.9,72.0,129
AMS_20231120,Amsterdam,2023-11-20,Monday,60.1,73.3,146
UTR_20230824,Utrecht,2023-08-24,Thursday,68.7,73.5,133
AMS_20230706,Amsterdam,2023-07-06,Thursday,57.6,73.7,150
AMS_20230606,Amsterdam,2023-06-06,Tuesday,58.7,75.8,151
ROT_20240205,Rotterdam,2024-02-05,Monday,62.2,63.0,135
MAA_20231106,Maastricht,2023-11-06,Monday,61.0,75.2,146
ROT_20231027,Rotterdam,2023-10-27,Friday,56.7,61.6,143
MAA_20230908,Maastricht,2023-09-08,Friday,56.2,73.2,152
AMS_20240129,Amsterdam,2024-01-29,Monday,58.4,75.2,151
UTR_20231109,Utrecht,2023-11-09,Thursday,69.9,73.9,132
ROT_20230528,Rotterdam,2023-05-28,Sunday,61.4,63.0,136
ROT_20230730,Rotterdam,2023-07-30,Sunday,57.9,65.6,144
UTR_20230929,Utrecht,2023-09-29,Friday,73.1,74.8,128
GRO_20231008,Groningen,2023-10-08,Sunday,56.0,73.3,152
GRO_20230524,Groningen,2023-05-24,Wednesday,53.7,68.5,152
UTR_20240222,Utrecht,2024-02-22,Thursday,73.6,74.9,128
ROT_20240328,Rotterdam,2024-03-28,Thursday,57.6,66.3,144
AMS_20231019,Amsterdam,2023-10-19,Thursday,61.7,73.2,143
ROT_20231206,Rotterdam,2023-12-06,Wednesday,54.3,64.1,148
MAA_20230630,Maastricht,2023-06-30,Friday,59.7,76.5,149
UTR_20230410,Utrecht,2023-04-10,Monday,71.4,75.7,131
AMS_20240113,Amsterdam,2024-01-13,Saturday,61.6,73.5,144
GRO_20240325,Groningen,2024-03-25,Monday,56.9,69.2,149
UTR_20231230,Utrecht,2023-12-30,Saturday,70.9,74.7,131
MAA_20230627,Maastricht,2023-06-27,Tuesday,57.6,73.0,149
GRO_20240103,Groningen,2024-01-03,Wednesday,54.9,68.8,150
UTR_20240315,Utrecht,2024-03-15,Friday,70.3,73.9,131
AMS_20231109,Amsterdam,2023-11-09,Thursday,52.7,76.9,161
