SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
UTR_20231215,Utrecht,2023-12-15,Friday,71.4,76.3,131
GRO_20230427,Groningen,2023-04-27,Thursday,53.7,69.1,153
MAA_20230915,Maastricht,2023-09-15,Friday,55.3,72.8,153
MAA_20240214,Maastricht,2024-02-14,Wednesday,54.8,74.5,155
MAA_20231115,Maastricht,2023-11-15,Wednesday,57.1,68.5,147
GRO_20240309,Groningen,2024-03-09,Saturday,53.8,71.5,154
UTR_20230701,Utrecht,2023-07-01,Saturday,73.4,79.7,131
GRO_20231004,Groningen,2023-10-04,Wednesday,52.9,65.8,151
AMS_20230711,Amsterdam,2023-07-11,Tuesday,58.2,77.3,152
GRO_20230513,Groningen,2023-05-13,Saturday,52.8,73.9,157
GRO_20230731,Groningen,2023-07-31,Monday,57.3,67.8,145
MAA_20240122,Maastricht,2024-01-22,Monday,58.1,73.1,149
AMS_20230517,Amsterdam,2023-05-17,Wednesday,58.4,77.3,151
UTR_20231030,Utrecht,2023-10-30,Monday,70.4,73.5,131
AMS_20240204,Amsterdam,2024-02-04,Sunday,57.9,73.6,151
AMS_20230504,Amsterdam,2023-05-04,Thursday,57.2,74.0,151
ROT_20240228,Rotterdam,2024-02-28,Wednesday,54.3,65.5,148
AMS_20230527,Amsterdam,2023-05-27,Saturday,56.2,73.1,152
ROT_20231022,Rotterdam,2023-10-22,Sunday,57.1,63.6,143
ROT_20231112,Rotterdam,2023-11-12,Sunday,53.9,62.1,146
MAA_20240216,Maastricht,2024-02-16,Friday,53.0,72.4,156
UTR_20231006,Utrecht,2023-10-06,Friday,69.6,72.6,131
ROT_20230518,Rotterdam,2023-05-18,Thursday,56.8,60.7,141
ROT_20231108,Rotterdam,2023-11-08,Wednesday,57.0,63.3,143
ROT_20240206,Rotterdam,2024-02-06,Tuesday,56.7,58.7,140
GRO_20230725,Groningen,2023-07-25,Tuesday,56.3,67.5,148
AMS_20240326,Amsterdam,2024-03-26,Tuesday,57.4,78.9,155
GRO_20231112,Groningen,2023-11-12,Sunday,53.5,66.4,151
UTR_20240206,Utrecht,2024-02-06,Tuesday,65.7,75.5,140
MAA_20230414,Maastricht,2023-04-14,Friday,56.0,72.0,152
AMS_20231102,Amsterdam,2023-11-02,Thursday,57.9,74.3,151
UTR_20230516,Utrecht,2023-05-16,Tuesday,68.9,71.4,132
AMS_20230913,Amsterdam,2023-09-13,Wednesday,57.6,73.0,149
GRO_20230516,Groningen,2023-05-16,Tuesday,54.4,72.8,155
ROT_20231221,Rotterdam,2023-12-21,Thursday,59.9,63.3,139
UTR_20230731,Utrecht,2023-07-31,Monday,67.1,75.1,137
GRO_20240228,Groningen,2024-02-28,Wednesday,56.6,68.6,148
AMS_20230919,Amsterdam,2023-09-19,Tuesday,59.5,75.7,149
UTR_20230723,Utrecht,2023-07-23,Sunday,68.8,77.8,138
MAA_20231002,Maastricht,2023-10-02,Monday,56.6,71.9,150
GRO_20230418,Groningen,2023-04-18,Tuesday,52.6,71.7,157
GRO_20230923,Groningen,2023-09-23,Saturday,52.1,71.2,157
AMS_20240319,Amsterdam,2024-03-19,Tuesday,52.3,77.0,160
MAA_20230731,Maastricht,2023-07-31,Monday,56.9,72.8,151
ROT_20230731,Rotterdam,2023-07-31,Monday,54.3,63.1,148
ROT_20240220,Rotterdam,2024-02-20,Tuesday,56.7,63.4,143
ROT_20230509,Rotterdam,2023-05-09,Tuesday,61.0,59.8,135
MAA_20240107,Maastricht,2024-01-07,Sunday,59.0,72.2,148
GRO_20240104,Groningen,2024-01-04,Thursday,56.5,70.9,149
GRO_20230815,Groningen,2023-08-15,Tuesday,53.2,70.0,154
UTR_20231110,Utrecht,2023-11-10,Friday,68.6,76.3,136
ROT_20231024,Rotterdam,2023-10-24,Tuesday,58.0,60.3,140
UTR_20240304,Utrecht,2024-03-04,Monday,72.7,77.1,131
MAA_20230723,Maastricht,2023-07-23,Sunday,57.8,73.7,150
MAA_20230715,Maastricht,2023-07-15,Saturday,55.3,74.2,154
MAA_20240302,Maastricht,2024-03-02,Saturday,56.3,72.6,152
ROT_20230502,Rotterdam,2023-05-02,Tuesday,57.2,64.9,144
GRO_20230718,Groningen,2023-07-18,Tuesday,52.2,71.4,157
MAA_20230412,Maastricht,2023-04-12,Wednesday,55.1,75.9,156
ROT_20230626,Rotterdam,2023-06-26,Monday,54.8,64.6,147
AMS_20230816,Amsterdam,2023-08-16,Wednesday,60.5,75.4,147
AMS_20231007,Amsterdam,2023-10-07,Saturday,57.3,74.8,153
MAA_20240314,Maastricht,2024-03-14,Thursday,58.4,73.1,149
MAA_20230518,Maastricht,2023-05-18,Thursday,56.7,71.5,149
ROT_20230505,Rotterdam,2023-05-05,Friday,55.4,59.4,143
UTR_20231015,Utrecht,2023-10-15,Sunday,70.6,76.1,134
UTR_20231203,Utrecht,2023-12-03,Sunday,70.1,69.7,128
GRO_20240213,Groningen,2024-02-13,Tuesday,53.9,73.2,155
UTR_20231120,Utrecht,2023-11-20,Monday,67.7,74.8,137
AMS_20230911,Amsterdam,2023-09-11,Monday,61.0,74.9,146
ROT_20240103,Rotterdam,2024-01-03,Wednesday,57.2,63.2,143
AMS_20230628,Amsterdam,2023-06-28,Wednesday,61.3,71.9,143
AMS_20230608,Amsterdam,2023-06-08,Thursday,59.0,75.8,150
AMS_20230722,Amsterdam,2023-07-22,Saturday,58.8,73.6,148
MAA_20230706,Maastricht,2023-07-06,Thursday,56.5,71.0,150
GRO_20230727,Groningen,2023-07-27,Thursday,55.4,67.6,149
GRO_20240123,Groningen,2024-01-23,Tuesday,57.0,69.7,148
UTR_20230523,Utrecht,2023-05-23,Tuesday,68.7,78.8,138
GRO_20240210,Groningen,2024-02-10,Saturday,54.3,69.9,152
GRO_20230825,Groningen,2023-08-25,Friday,55.9,70.3,151
AMS_20230605,Amsterdam,2023-06-05,Monday,58.3,74.8,150
AMS_20240224,Amsterdam,2024-02-24,Saturday,58.0,75.1,150
ROT_20230813,Rotterdam,2023-08-13,Sunday,58.6,62.4,141
AMS_20230530,Amsterdam,2023-05-30,Tuesday,63.4,76.0,143
MAA_20231227,Maastricht,2023-12-27,Wednesday,56.7,74.6,153
UTR_20230623,Utrecht,2023-06-23,Friday,70.4,76.7,134
UTR_20230622,Utrecht,2023-06-22,Thursday,71.3,78.7,134
ROT_20231010,Rotterdam,2023-10-10,Tuesday,56.7,60.4,141
AMS_20230623,Amsterdam,2023-06-23,Friday,59.8,79.0,152
AMS_20230525,Amsterdam,2023-05-25,Thursday,59.9,75.5,149
ROT_20231025,Rotterdam,2023-10-25,Wednesday,55.6,63.8,146
UTR_20230812,Utrecht,2023-08-12,Saturday,65.6,77.5,142
AMS_20231207,Amsterdam,2023-12-07,Thursday,56.0,76.8,155
ROT_20230702,Rotterdam,2023-07-02,Sunday,55.7,66.5,147
MAA_20240215,Maastricht,2024-02-15,Thursday,56.0,69.9,149
MAA_20231005,Maastricht,2023-10-05,Thursday,54.8,69.7,151
ROT_20240303,Rotterdam,2024-03-03,Sunday,56.3,60.2,141
GRO_20240214,Groningen,2024-02-14,Wednesday,52.6,67.8,153
AMS_20231127,Amsterdam,2023-11-27,Monday,55.3,76.2,156
MAA_20231130,Maastricht,2023-11-30,Thursday,57.4,74.2,150
UTR_20230707,Utrecht,2023-07-07,Friday,70.6,76.9,134
MAA_20231204,Maastricht,2023-12-04,Monday,57.9,73.0,149
UTR_20240128,Utrecht,2024-01-28,Sunday,70.7,76.2,133
AMS_20230503,Amsterdam,2023-05-03,Wednesday,58.0,74.3,150
AMS_20230414,Amsterdam,2023-04-14,Friday,58.3,74.5,150
MAA_20230617,Maastricht,2023-06-17,Saturday,58.8,70.5,147
ROT_20230829,Rotterdam,2023-08-29,Tuesday,57.5,64.0,143
MAA_20230616,Maastricht,2023-06-16,Friday,56.7,73.3,152
MAA_20231212,Maastricht,2023-12-12,Tuesday,56.3,68.6,148
UTR_20240112,Utrecht,2024-01-12,Friday,73.5,75.7,128
MAA_20230404,Maastricht,2023-04-04,Tuesday,57.4,70.8,148
MAA_20240218,Maastricht,2024-02-18,Sunday,61.2,69.6,142
UTR_20230415,Utrecht,2023-04-15,Saturday,69.7,78.7,136
AMS_20231220,Amsterdam,2023-12-20,Wednesday,58.4,75.3,150
UTR_20230807,Utrecht,2023-08-07,Monday,69.9,75.8,134
GRO_20230816,Groningen,2023-08-16,Wednesday,55.4,70.2,151
UTR_20231103,Utrecht,2023-11-03,Friday,68.5,75.3,136
MAA_20240202,Maastricht,2024-02-02,Friday,55.8,73.6,152
GRO_20230401,Groningen,2023-04-01,Saturday,55.3,71.2,152
GRO_20240127,Groningen,2024-01-27,Saturday,54.4,69.6,152
MAA_20230704,Maastricht,2023-07-04,Tuesday,54.0,75.2,158
GRO_20240117,Groningen,2024-01-17,Wednesday,57.6,68.8,147
AMS_20230712,Amsterdam,2023-07-12,Wednesday,59.1,74.3,149
UTR_20231009,Utrecht,2023-10-09,Monday,68.7,73.3,133
UTR_20230617,Utrecht,2023-06-17,Saturday,66.8,79.2,142
ROT_20231008,Rotterdam,2023-10-08,Sunday,56.1,64.7,146
AMS_20231203,Amsterdam,2023-12-03,Sunday,54.3,72.2,154
UTR_20231125,Utrecht,2023-11-25,Saturday,69.6,75.6,134
GRO_20231203,Groningen,2023-12-03,Sunday,55.9,68.9,149
MAA_20231118,Maastricht,2023-11-18,Saturday,54.3,73.8,154
GRO_20231028,Groningen,2023-10-28,Saturday,56.5,72.1,150
MAA_20230818,Maastricht,2023-08-18,Friday,54.6,68.0,151
AMS_20230529,Amsterdam,2023-05-29,Monday,58.0,77.6,153
ROT_20230714,Rotterdam,2023-07-14,Friday,57.3,65.3,145
ROT_20240322,Rotterdam,2024-03-22,Friday,57.0,60.5,142
ROT_20230405,Rotterdam,2023-04-05,Wednesday,56.6,62.6,144
MAA_20230725,Maastricht,2023-07-25,Tuesday,57.0,68.5,147
AMS_20230727,Amsterdam,2023-07-27,Thursday,57.7,74.7,151
GRO_20240120,Groningen,2024-01-20,Saturday,55.0,71.5,153
GRO_20231117,Groningen,2023-11-17,Friday,55.7,70.4,150
UTR_20230915,Utrecht,2023-09-15,Friday,73.1,74.1,128
GRO_20240221,Groningen,2024-02-21,Wednesday,55.1,70.3,151
ROT_20231126,Rotterdam,2023-11-26,Sunday,56.3,60.9,142
MAA_20231006,Maastricht,2023-10-06,Friday,59.4,74.5,149
AMS_20240315,Amsterdam,2024-03-15,Friday,60.8,73.5,146
GRO_20240306,Groningen,2024-03-06,Wednesday,56.3,68.8,149
ROT_20230916,Rotterdam,2023-09-16,Saturday,56.2,61.6,142
UTR_20230416,Utrecht,2023-04-16,Sunday,69.9,73.2,132
AMS_20231017,Amsterdam,2023-10-17,Tuesday,58.7,76.2,150
MAA_20240102,Maastricht,2024-01-02,Tuesday,57.0,73.9,152
GRO_20240223,Groningen,2024-02-23,Friday,51.1,70.6,157
MAA_20230501,Maastricht,2023-05-01,Monday,58.1,73.0,149
MAA_20231106,Maastricht,2023-11-06,Monday,61.0,75.2,146
UTR_20230715,Utrecht,2023-07-15,Saturday,69.3,77.6,136
ROT_20240315,Rotterdam,2024-03-15,Friday,56.8,62.7,142
UTR_20240209,Utrecht,2024-02-09,Friday,71.7,75.0,129
UTR_20230910,Utrecht,2023-09-10,Sunday,70.6,78.6,135
AMS_20231026,Amsterdam,2023-10-26,Thursday,56.0,74.5,154
MAA_20240213,Maastricht,2024-02-13,Tuesday,58.0,73.2,149
UTR_20230509,Utrecht,2023-05-09,Tuesday,70.9,79.1,135
MAA_20240222,Maastricht,2024-02-22,Thursday,54.0,72.2,155
ROT_20240331,Rotterdam,2024-03-31,Sunday,60.3,61.8,137
AMS_20230810,Amsterdam,2023-08-10,Thursday,57.1,71.3,150
GRO_20230624,Groningen,2023-06-24,Saturday,53.6,73.3,156
MAA_20230925,Maastricht,2023-09-25,Monday,59.0,69.9,146
