SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20231123,Groningen,2023-11-23,Thursday,54.4,69.9,153
ROT_20240111,Rotterdam,2024-01-11,Thursday,56.6,62.8,144
AMS_20230824,Amsterdam,2023-08-24,Thursday,55.2,71.3,152
GRO_20231226,Groningen,2023-12-26,Tuesday,54.9,69.6,151
GRO_20230709,Groningen,2023-07-09,Sunday,56.1,70.8,151
MAA_20230715,Maastricht,2023-07-15,Saturday,55.3,74.2,154
GRO_20230412,Groningen,2023-04-12,Wednesday,55.1,71.0,153
ROT_20230407,Rotterdam,2023-04-07,Friday,54.4,65.5,148
GRO_20230610,Groningen,2023-06-10,Saturday,55.6,72.5,152
MAA_20240226,Maastricht,2024-02-26,Monday,54.4,69.4,152
MAA_20231130,Maastricht,2023-11-30,Thursday,57.4,74.2,150
MAA_20231008,Maastricht,2023-10-08,Sunday,57.4,68.9,147
AMS_20231108,Amsterdam,2023-11-08,Wednesday,58.2,74.2,151
AMS_20240316,Amsterdam,2024-03-16,Saturday,59.0,75.2,149
ROT_20231017,Rotterdam,2023-10-17,Tuesday,58.0,64.4,143
ROT_20240220,Rotterdam,2024-02-20,Tuesday,56.7,63.4,143
GRO_20231009,Groningen,2023-10-09,Monday,55.0,70.4,153
MAA_20240216,Maastricht,2024-02-16,Friday,53.0,72.4,156
MAA_20230429,Maastricht,2023-04-29,Saturday,54.2,73.6,156
ROT_20240228,Rotterdam,2024-02-28,Wednesday,54.3,65.5,148
MAA_20231108,Maastricht,2023-11-08,Wednesday,57.7,73.0,150
GRO_20240326,Groningen,2024-03-26,Tuesday,55.7,67.5,148
MAA_20240312,Maastricht,2024-03-12,Tuesday,55.9,68.6,149
ROT_20240219,Rotterdam,2024-02-19,Monday,59.1,61.9,139
ROT_20230718,Rotterdam,2023-07-18,Tuesday,56.2,62.8,144
MAA_20230504,Maastricht,2023-05-04,Thursday,55.6,71.8,153
ROT_20240327,Rotterdam,2024-03-27,Wednesday,55.9,63.4,144
ROT_20230409,Rotterdam,2023-04-09,Sunday,57.4,62.9,142
UTR_20231230,Utrecht,2023-12-30,Saturday,70.9,74.7,131
UTR_20230730,Utrecht,2023-07-30,Sunday,71.7,75.2,131
GRO_20230408,Groningen,2023-04-08,Saturday,56.3,72.4,151
ROT_20230405,Rotterdam,2023-04-05,Wednesday,56.6,62.6,144
MAA_20240217,Maastricht,2024-02-17,Saturday,55.1,72.5,154
MAA_20230909,Maastricht,2023-09-09,Saturday,57.0,72.0,150
UTR_20240324,Utrecht,2024-03-24,Sunday,65.7,77.5,141
GRO_20231222,Groningen,2023-12-22,Friday,55.0,70.2,151
UTR_20230602,Utrecht,2023-06-02,Friday,69.8,72.8,131
MAA_20231122,Maastricht,2023-11-22,Wednesday,56.0,74.0,153
UTR_20231203,Utrecht,2023-12-03,Sunday,70.1,69.7,128
MAA_20240224,Maastricht,2024-02-24,Saturday,55.0,71.1,152
UTR_20230912,Utrecht,2023-09-12,Tuesday,70.7,77.9,135
ROT_20230721,Rotterdam,2023-07-21,Friday,57.7,63.7,143
ROT_20230612,Rotterdam,2023-06-12,Monday,57.8,62.1,141
ROT_20230628,Rotterdam,2023-06-28,Wednesday,55.0,61.9,146
MAA_20231025,Maastricht,2023-10-25,Wednesday,58.8,74.2,149
MAA_20230719,Maastricht,2023-07-19,Wednesday,56.8,73.6,151
UTR_20230818,Utrecht,2023-08-18,Friday,68.2,78.5,139
GRO_20230605,Groningen,2023-06-05,Monday,53.2,70.1,153
GRO_20240207,Groningen,2024-02-07,Wednesday,56.1,70.8,151
ROT_20230729,Rotterdam,2023-07-29,Saturday,56.3,60.5,142
UTR_20230820,Utrecht,2023-08-20,Sunday,70.9,76.1,133
MAA_20230705,Maastricht,2023-07-05,Wednesday,55.1,74.7,155
GRO_20231101,Groningen,2023-11-01,Wednesday,56.3,70.0,150
GRO_20231107,Groningen,2023-11-07,Tuesday,55.3,70.2,151
UTR_20240329,Utrecht,2024-03-29,Friday,68.1,73.4,135
UTR_20230813,Utrecht,2023-08-13,Sunday,71.3,73.4,130
AMS_20240325,Amsterdam,2024-03-25,Monday,59.7,74.0,148
UTR_20230828,Utrecht,2023-08-28,Monday,71.7,73.5,130
ROT_20231214,Rotterdam,2023-12-14,Thursday,55.6,61.8,143
MAA_20240101,Maastricht,2024-01-01,Monday,56.9,73.3,152
AMS_20230907,Amsterdam,2023-09-07,Thursday,60.2,74.5,147
MAA_20230929,Maastricht,2023-09-29,Friday,56.3,72.3,151
ROT_20231012,Rotterdam,2023-10-12,Thursday,57.1,62.8,142
ROT_20240329,Rotterdam,2024-03-29,Friday,57.1,60.9,141
GRO_20240228,Groningen,2024-02-28,Wednesday,56.6,68.6,148
GRO_20231005,Groningen,2023-10-05,Thursday,52.1,72.8,158
ROT_20231123,Rotterdam,2023-11-23,Thursday,58.5,61.7,139
UTR_20240316,Utrecht,2024-03-16,Saturday,72.3,78.6,132
ROT_20231221,Rotterdam,2023-12-21,Thursday,59.9,63.3,139
UTR_20230701,Utrecht,2023-07-01,Saturday,73.4,79.7,131
GRO_20231224,Groningen,2023-12-24,Sunday,55.9,70.6,150
GRO_20231002,Groningen,2023-10-02,Monday,53.0,72.2,156
ROT_20230824,Rotterdam,2023-08-24,Thursday,56.7,65.8,146
ROT_20230425,Rotterdam,2023-04-25,Tuesday,56.5,60.2,141
UTR_20231130,Utrecht,2023-11-30,Thursday,69.5,72.4,131
ROT_20230403,Rotterdam,2023-04-03,Monday,57.2,64.0,144
ROT_20240317,Rotterdam,2024-03-17,Sunday,59.3,63.3,139
MAA_20230420,Maastricht,2023-04-20,Thursday,57.8,72.9,150
AMS_20231121,Amsterdam,2023-11-21,Tuesday,54.9,75.9,156
ROT_20230805,Rotterdam,2023-08-05,Saturday,55.9,62.7,145
AMS_20230806,Amsterdam,2023-08-06,Sunday,56.9,73.2,151
AMS_20231107,Amsterdam,2023-11-07,Tuesday,57.9,73.6,150
MAA_20230916,Maastricht,2023-09-16,Saturday,53.4,71.9,155
MAA_20230912,Maastricht,2023-09-12,Tuesday,57.3,70.9,149
