SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20230611,Amsterdam,2023-06-11,Sunday,59.5,73.2,147
ROT_20231107,Rotterdam,2023-11-07,Tuesday,55.0,66.6,149
ROT_20230809,Rotterdam,2023-08-09,Wednesday,60.7,66.3,141
AMS_20240225,Amsterdam,2024-02-25,Sunday,57.5,73.4,150
UTR_20230710,Utrecht,2023-07-10,Monday,67.3,73.1,136
AMS_20230511,Amsterdam,2023-05-11,Thursday,60.8,71.9,145
MAA_20230704,Maastricht,2023-07-04,Tuesday,54.0,75.2,158
UTR_20231202,Utrecht,2023-12-02,Saturday,69.6,76.4,134
UTR_20230518,Utrecht,2023-05-18,Thursday,69.2,77.8,137
AMS_20240210,Amsterdam,2024-02-10,Saturday,56.6,74.6,153
AMS_20240101,Amsterdam,2024-01-01,Monday,56.9,73.9,152
ROT_20240316,Rotterdam,2024-03-16,Saturday,55.5,61.5,144
MAA_20230801,Maastricht,2023-08-01,Tuesday,56.7,75.0,153
UTR_20231103,Utrecht,2023-11-03,Friday,68.5,75.3,136
ROT_20230919,Rotterdam,2023-09-19,Tuesday,55.9,64.5,146
MAA_20240317,Maastricht,2024-03-17,Sunday,55.8,76.8,155
MAA_20230830,Maastricht,2023-08-30,Wednesday,57.5,72.7,149
MAA_20230518,Maastricht,2023-05-18,Thursday,56.7,71.5,149
UTR_20230610,Utrecht,2023-06-10,Saturday,70.7,73.1,131
UTR_20231210,Utrecht,2023-12-10,Sunday,68.8,72.1,133
MAA_20240217,Maastricht,2024-02-17,Saturday,55.1,72.5,154
UTR_20231123,Utrecht,2023-11-23,Thursday,69.6,77.0,135
GRO_20240123,Groningen,2024-01-23,Tuesday,57.0,69.7,148
UTR_20230623,Utrecht,2023-06-23,Friday,70.4,76.7,134
AMS_20230729,Amsterdam,2023-07-29,Saturday,56.3,75.8,155
MAA_20231028,Maastricht,2023-10-28,Saturday,59.5,71.4,145
MAA_20231204,Maastricht,2023-12-04,Monday,57.9,73.0,149
AMS_20240213,Amsterdam,2024-02-13,Tuesday,58.7,75.6,151
ROT_20240109,Rotterdam,2024-01-09,Tuesday,55.5,65.0,146
ROT_20230428,Rotterdam,2023-04-28,Friday,54.8,61.8,146
MAA_20240119,Maastricht,2024-01-19,Friday,57.8,73.2,150
AMS_20230603,Amsterdam,2023-06-03,Saturday,59.7,75.2,148
GRO_20230610,Groningen,2023-06-10,Saturday,55.6,72.5,152
GRO_20230616,Groningen,2023-06-16,Friday,54.4,72.8,155
UTR_20230906,Utrecht,2023-09-06,Wednesday,69.3,77.2,136
MAA_20230701,Maastricht,2023-07-01,Saturday,57.1,70.0,148
MAA_20230421,Maastricht,2023-04-21,Friday,54.6,75.5,157
UTR_20230721,Utrecht,2023-07-21,Friday,67.5,75.3,137
ROT_20240126,Rotterdam,2024-01-26,Friday,57.1,62.2,142
AMS_20231006,Amsterdam,2023-10-06,Friday,53.9,72.7,154
GRO_20230603,Groningen,2023-06-03,Saturday,57.5,67.8,146
UTR_20230816,Utrecht,2023-08-16,Wednesday,72.9,77.1,131
UTR_20230717,Utrecht,2023-07-17,Monday,67.7,76.7,137
MAA_20230407,Maastricht,2023-04-07,Friday,58.7,74.5,149
AMS_20240327,Amsterdam,2024-03-27,Wednesday,58.9,76.8,151
GRO_20230819,Groningen,2023-08-19,Saturday,51.1,70.2,157
ROT_20240331,Rotterdam,2024-03-31,Sunday,60.3,61.8,137
MAA_20230722,Maastricht,2023-07-22,Saturday,57.4,74.2,151
AMS_20240328,Amsterdam,2024-03-28,Thursday,57.5,74.3,151
ROT_20230718,Rotterdam,2023-07-18,Tuesday,56.2,62.8,144
MAA_20230420,Maastricht,2023-04-20,Thursday,57.8,72.9,150
AMS_20230401,Amsterdam,2023-04-01,Saturday,59.3,77.8,151
UTR_20230412,Utrecht,2023-04-12,Wednesday,71.1,79.7,134
MAA_20230525,Maastricht,2023-05-25,Thursday,54.9,71.2,152
MAA_20230405,Maastricht,2023-04-05,Wednesday,57.5,74.8,152
