SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
ROT_20240106,Rotterdam,2024-01-06,Saturday,56.0,63.0,144
AMS_20231009,Amsterdam,2023-10-09,Monday,53.6,75.2,158
AMS_20230404,Amsterdam,2023-04-04,Tuesday,57.1,75.2,152
AMS_20230801,Amsterdam,2023-08-01,Tuesday,58.2,73.2,149
MAA_20231216,Maastricht,2023-12-16,Saturday,59.3,71.9,146
MAA_20230420,Maastricht,2023-04-20,Thursday,57.8,72.9,150
UTR_20230624,Utrecht,2023-06-24,Saturday,70.1,77.2,135
ROT_20230807,Rotterdam,2023-08-07,Monday,59.2,61.1,139
UTR_20230413,Utrecht,2023-04-13,Thursday,73.2,75.9,128
GRO_20230614,Groningen,2023-06-14,Wednesday,55.9,67.6,147
UTR_20230805,Utrecht,2023-08-05,Saturday,67.3,75.3,137
ROT_20230731,Rotterdam,2023-07-31,Monday,54.3,63.1,148
GRO_20230927,Groningen,2023-09-27,Wednesday,57.4,71.6,150
UTR_20231007,Utrecht,2023-10-07,Saturday,69.4,75.2,134
ROT_20230419,Rotterdam,2023-04-19,Wednesday,56.1,57.2,141
MAA_20230904,Maastricht,2023-09-04,Monday,56.8,72.3,150
GRO_20240305,Groningen,2024-03-05,Tuesday,53.6,70.2,154
MAA_20230807,Maastricht,2023-08-07,Monday,56.4,71.5,151
MAA_20231130,Maastricht,2023-11-30,Thursday,57.4,74.2,150
AMS_20240329,Amsterdam,2024-03-29,Friday,57.9,76.2,152
AMS_20230406,Amsterdam,2023-04-06,Thursday,58.6,72.9,148
AMS_20230630,Amsterdam,2023-06-30,Friday,60.3,74.7,147
MAA_20231120,Maastricht,2023-11-20,Monday,57.0,69.8,148
GRO_20240304,Groningen,2024-03-04,Monday,53.3,66.5,151
UTR_20230705,Utrecht,2023-07-05,Wednesday,72.9,73.2,128
AMS_20230902,Amsterdam,2023-09-02,Saturday,57.8,74.3,151
GRO_20240213,Groningen,2024-02-13,Tuesday,53.9,73.2,155
AMS_20230606,Amsterdam,2023-06-06,Tuesday,58.7,75.8,151
MAA_20231226,Maastricht,2023-12-26,Tuesday,56.1,70.6,150
MAA_20230927,Maastricht,2023-09-27,Wednesday,56.7,69.8,149
