SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20230626,Amsterdam,2023-06-26,Monday,56.1,74.6,152
UTR_20230525,Utrecht,2023-05-25,Thursday,69.7,74.6,133
UTR_20231207,Utrecht,2023-12-07,Thursday,72.2,73.5,128
GRO_20230503,Groningen,2023-05-03,Wednesday,52.5,72.1,157
UTR_20230524,Utrecht,2023-05-24,Wednesday,66.6,73.5,138
ROT_20231225,Rotterdam,2023-12-25,Monday,57.0,65.7,146
MAA_20231203,Maastricht,2023-12-03,Sunday,57.8,71.2,148
ROT_20231026,Rotterdam,2023-10-26,Thursday,60.4,61.8,137
MAA_20240311,Maastricht,2024-03-11,Monday,56.9,69.5,148
AMS_20230729,Amsterdam,2023-07-29,Saturday,56.3,75.8,155
GRO_20230519,Groningen,2023-05-19,Friday,53.8,71.3,154
MAA_20231022,Maastricht,2023-10-22,Sunday,53.8,72.1,155
ROT_20231213,Rotterdam,2023-12-13,Wednesday,58.3,64.8,143
MAA_20230719,Maastricht,2023-07-19,Wednesday,56.8,73.6,151
UTR_20231110,Utrecht,2023-11-10,Friday,68.6,76.3,136
UTR_20231216,Utrecht,2023-12-16,Saturday,68.0,75.5,136
ROT_20240131,Rotterdam,2024-01-31,Wednesday,56.8,62.8,144
MAA_20231018,Maastricht,2023-10-18,Wednesday,57.4,74.7,151
AMS_20230706,Amsterdam,2023-07-06,Thursday,57.6,73.7,150
UTR_20231024,Utrecht,2023-10-24,Tuesday,72.5,75.6,130
MAA_20230404,Maastricht,2023-04-04,Tuesday,57.4,70.8,148
GRO_20230404,Groningen,2023-04-04,Tuesday,56.8,68.2,147
MAA_20231117,Maastricht,2023-11-17,Friday,56.9,72.7,151
UTR_20231126,Utrecht,2023-11-26,Sunday,70.5,75.5,133
AMS_20240227,Amsterdam,2024-02-27,Tuesday,56.9,75.9,154
MAA_20230909,Maastricht,2023-09-09,Saturday,57.0,72.0,150
MAA_20240331,Maastricht,2024-03-31,Sunday,56.8,71.9,151
GRO_20230715,Groningen,2023-07-15,Saturday,54.9,67.6,150
UTR_20230507,Utrecht,2023-05-07,Sunday,71.6,74.5,130
GRO_20240217,Groningen,2024-02-17,Saturday,53.7,68.8,152
ROT_20240129,Rotterdam,2024-01-29,Monday,58.4,61.8,140
MAA_20231105,Maastricht,2023-11-05,Sunday,57.7,73.3,149
ROT_20230904,Rotterdam,2023-09-04,Monday,54.0,63.1,147
UTR_20240325,Utrecht,2024-03-25,Monday,73.0,75.1,128
UTR_20231011,Utrecht,2023-10-11,Wednesday,67.4,74.8,137
MAA_20230918,Maastricht,2023-09-18,Monday,57.5,72.5,150
GRO_20230420,Groningen,2023-04-20,Thursday,57.5,72.6,150
ROT_20240210,Rotterdam,2024-02-10,Saturday,58.4,60.5,139
MAA_20240218,Maastricht,2024-02-18,Sunday,61.2,69.6,142
UTR_20240118,Utrecht,2024-01-18,Thursday,69.6,76.3,135
AMS_20240323,Amsterdam,2024-03-23,Saturday,55.4,76.7,156
UTR_20230509,Utrecht,2023-05-09,Tuesday,70.9,79.1,135
AMS_20240119,Amsterdam,2024-01-19,Friday,56.9,73.7,152
UTR_20230905,Utrecht,2023-09-05,Tuesday,69.4,77.1,135
UTR_20230904,Utrecht,2023-09-04,Monday,70.7,72.6,130
AMS_20230616,Amsterdam,2023-06-16,Friday,56.5,75.2,153
ROT_20231204,Rotterdam,2023-12-04,Monday,59.3,60.5,138
MAA_20230607,Maastricht,2023-06-07,Wednesday,60.4,69.1,143
ROT_20231212,Rotterdam,2023-12-12,Tuesday,54.5,61.8,146
UTR_20231116,Utrecht,2023-11-16,Thursday,77.8,71.5,119
MAA_20230606,Maastricht,2023-06-06,Tuesday,55.9,75.1,154
AMS_20230828,Amsterdam,2023-08-28,Monday,55.9,74.6,154
MAA_20230525,Maastricht,2023-05-25,Thursday,54.9,71.2,152
ROT_20240329,Rotterdam,2024-03-29,Friday,57.1,60.9,141
ROT_20231023,Rotterdam,2023-10-23,Monday,57.7,61.7,141
UTR_20230530,Utrecht,2023-05-30,Tuesday,68.5,75.3,135
ROT_20230516,Rotterdam,2023-05-16,Tuesday,56.0,61.8,143
MAA_20230514,Maastricht,2023-05-14,Sunday,57.3,71.4,149
GRO_20230912,Groningen,2023-09-12,Tuesday,53.9,67.7,151
UTR_20230801,Utrecht,2023-08-01,Tuesday,75.2,73.5,125
GRO_20240210,Groningen,2024-02-10,Saturday,54.3,69.9,152
GRO_20230514,Groningen,2023-05-14,Sunday,53.7,70.7,154
MAA_20230530,Maastricht,2023-05-30,Tuesday,55.2,69.4,151
UTR_20230607,Utrecht,2023-06-07,Wednesday,67.7,77.3,139
GRO_20231214,Groningen,2023-12-14,Thursday,51.0,69.3,157
MAA_20230726,Maastricht,2023-07-26,Wednesday,61.4,71.9,143
ROT_20240323,Rotterdam,2024-03-23,Saturday,53.5,62.6,149
UTR_20240301,Utrecht,2024-03-01,Friday,73.0,77.2,131
UTR_20240327,Utrecht,2024-03-27,Wednesday,65.0,78.3,143
MAA_20240225,Maastricht,2024-02-25,Sunday,54.3,70.7,153
GRO_20231217,Groningen,2023-12-17,Sunday,51.2,69.1,157
GRO_20230513,Groningen,2023-05-13,Saturday,52.8,73.9,157
AMS_20230516,Amsterdam,2023-05-16,Tuesday,57.3,76.4,152
GRO_20230428,Groningen,2023-04-28,Friday,58.2,68.4,146
ROT_20230801,Rotterdam,2023-08-01,Tuesday,55.5,61.9,144
ROT_20240103,Rotterdam,2024-01-03,Wednesday,57.2,63.2,143
GRO_20230627,Groningen,2023-06-27,Tuesday,53.0,71.4,156
ROT_20230724,Rotterdam,2023-07-24,Monday,57.9,64.7,143
ROT_20230626,Rotterdam,2023-06-26,Monday,54.8,64.6,147
AMS_20240307,Amsterdam,2024-03-07,Thursday,58.9,74.8,150
MAA_20231120,Maastricht,2023-11-20,Monday,57.0,69.8,148
GRO_20231105,Groningen,2023-11-05,Sunday,54.8,70.6,152
MAA_20231103,Maastricht,2023-11-03,Friday,57.4,71.2,150
GRO_20230526,Groningen,2023-05-26,Friday,56.5,70.4,149
UTR_20230420,Utrecht,2023-04-20,Thursday,72.4,72.2,127
GRO_20240128,Groningen,2024-01-28,Sunday,55.3,67.6,150
ROT_20230813,Rotterdam,2023-08-13,Sunday,58.6,62.4,141
ROT_20240124,Rotterdam,2024-01-24,Wednesday,55.2,60.9,144
AMS_20230731,Amsterdam,2023-07-31,Monday,57.2,75.2,152
MAA_20230501,Maastricht,2023-05-01,Monday,58.1,73.0,149
GRO_20240306,Groningen,2024-03-06,Wednesday,56.3,68.8,149
AMS_20230629,Amsterdam,2023-06-29,Thursday,58.3,77.6,152
MAA_20230710,Maastricht,2023-07-10,Monday,57.2,72.3,150
MAA_20231014,Maastricht,2023-10-14,Saturday,57.8,71.5,149
GRO_20230805,Groningen,2023-08-05,Saturday,54.7,70.5,152
GRO_20230911,Groningen,2023-09-11,Monday,54.1,71.3,154
GRO_20231028,Groningen,2023-10-28,Saturday,56.5,72.1,150
AMS_20231222,Amsterdam,2023-12-22,Friday,59.4,74.8,149
AMS_20230725,Amsterdam,2023-07-25,Tuesday,55.2,73.3,154
GRO_20240203,Groningen,2024-02-03,Saturday,54.2,71.5,153
MAA_20240307,Maastricht,2024-03-07,Thursday,57.9,71.3,147
AMS_20231115,Amsterdam,2023-11-15,Wednesday,57.5,74.0,151
GRO_20240316,Groningen,2024-03-16,Saturday,50.9,70.0,158
ROT_20240302,Rotterdam,2024-03-02,Saturday,54.7,63.7,147
ROT_20230921,Rotterdam,2023-09-21,Thursday,60.5,64.4,139
MAA_20230804,Maastricht,2023-08-04,Friday,62.0,73.2,144
UTR_20240310,Utrecht,2024-03-10,Sunday,70.0,81.4,137
ROT_20240126,Rotterdam,2024-01-26,Friday,57.1,62.2,142
GRO_20240318,Groningen,2024-03-18,Monday,57.9,70.8,148
UTR_20231014,Utrecht,2023-10-14,Saturday,71.1,72.1,129
UTR_20230520,Utrecht,2023-05-20,Saturday,70.5,75.0,132
ROT_20240328,Rotterdam,2024-03-28,Thursday,57.6,66.3,144
AMS_20240106,Amsterdam,2024-01-06,Saturday,55.7,75.5,155
GRO_20240126,Groningen,2024-01-26,Friday,53.6,69.5,152
MAA_20230810,Maastricht,2023-08-10,Thursday,56.7,73.3,151
MAA_20230801,Maastricht,2023-08-01,Tuesday,56.7,75.0,153
ROT_20231113,Rotterdam,2023-11-13,Monday,58.2,62.4,140
ROT_20230515,Rotterdam,2023-05-15,Monday,55.6,63.4,146
AMS_20240202,Amsterdam,2024-02-02,Friday,56.6,77.1,154
AMS_20230430,Amsterdam,2023-04-30,Sunday,59.0,74.9,150
UTR_20231109,Utrecht,2023-11-09,Thursday,69.9,73.9,132
GRO_20231013,Groningen,2023-10-13,Friday,53.2,69.2,153
MAA_20230617,Maastricht,2023-06-17,Saturday,58.8,70.5,147
