SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
ROT_20230416,Rotterdam,2023-04-16,Sunday,54.7,57.9,142
GRO_20230823,Groningen,2023-08-23,Wednesday,50.5,68.9,157
ROT_20230719,Rotterdam,2023-07-19,Wednesday,58.4,61.1,139
UTR_20230618,Utrecht,2023-06-18,Sunday,67.4,77.1,138
AMS_20240110,Amsterdam,2024-01-10,Wednesday,60.8,73.6,145
GRO_20230827,Groningen,2023-08-27,Sunday,55.1,69.7,151
UTR_20240110,Utrecht,2024-01-10,Wednesday,70.6,75.0,132
AMS_20231216,Amsterdam,2023-12-16,Saturday,59.2,75.1,149
AMS_20231204,Amsterdam,2023-12-04,Monday,58.0,75.8,151
ROT_20230802,Rotterdam,2023-08-02,Wednesday,55.2,63.5,146
ROT_20230610,Rotterdam,2023-06-10,Saturday,54.1,60.1,145
ROT_20230918,Rotterdam,2023-09-18,Monday,63.1,62.8,133
ROT_20231210,Rotterdam,2023-12-10,Sunday,59.3,58.9,137
MAA_20230831,Maastricht,2023-08-31,Thursday,59.6,74.0,147
UTR_20240121,Utrecht,2024-01-21,Sunday,70.8,74.0,132
UTR_20230821,Utrecht,2023-08-21,Monday,73.4,77.9,130
GRO_20231101,Groningen,2023-11-01,Wednesday,56.3,70.0,150
MAA_20240225,Maastricht,2024-02-25,Sunday,54.3,70.7,153
AMS_20230410,Amsterdam,2023-04-10,Monday,57.4,73.5,152
UTR_20240220,Utrecht,2024-02-20,Tuesday,69.3,74.2,134
MAA_20231214,Maastricht,2023-12-14,Thursday,60.4,68.8,143
ROT_20240217,Rotterdam,2024-02-17,Saturday,59.2,62.4,139
GRO_20230415,Groningen,2023-04-15,Saturday,52.6,67.3,152
ROT_20230404,Rotterdam,2023-04-04,Tuesday,57.0,62.9,144
AMS_20230825,Amsterdam,2023-08-25,Friday,58.8,74.7,149
UTR_20230401,Utrecht,2023-04-01,Saturday,69.3,75.7,134
GRO_20230831,Groningen,2023-08-31,Thursday,61.0,72.7,144
MAA_20230826,Maastricht,2023-08-26,Saturday,59.5,71.7,146
UTR_20230407,Utrecht,2023-04-07,Friday,72.8,74.5,127
AMS_20230803,Amsterdam,2023-08-03,Thursday,62.3,73.2,144
GRO_20230429,Groningen,2023-04-29,Saturday,50.5,67.6,156
MAA_20230830,Maastricht,2023-08-30,Wednesday,57.5,72.7,149
UTR_20231219,Utrecht,2023-12-19,Tuesday,68.1,75.9,137
MAA_20230923,Maastricht,2023-09-23,Saturday,59.5,73.4,147
GRO_20230829,Groningen,2023-08-29,Tuesday,54.7,66.6,149
AMS_20230404,Amsterdam,2023-04-04,Tuesday,57.1,75.2,152
MAA_20230603,Maastricht,2023-06-03,Saturday,59.4,71.4,146
MAA_20231124,Maastricht,2023-11-24,Friday,53.3,74.2,157
MAA_20230528,Maastricht,2023-05-28,Sunday,56.3,72.5,151
GRO_20231002,Groningen,2023-10-02,Monday,53.0,72.2,156
MAA_20240131,Maastricht,2024-01-31,Wednesday,60.7,73.5,146
MAA_20230423,Maastricht,2023-04-23,Sunday,55.1,73.6,154
AMS_20231208,Amsterdam,2023-12-08,Friday,63.3,75.7,144
GRO_20240208,Groningen,2024-02-08,Thursday,57.2,68.9,148
MAA_20230616,Maastricht,2023-06-16,Friday,56.7,73.3,152
ROT_20230921,Rotterdam,2023-09-21,Thursday,60.5,64.4,139
GRO_20230928,Groningen,2023-09-28,Thursday,55.5,67.2,148
ROT_20231215,Rotterdam,2023-12-15,Friday,55.1,64.1,147
UTR_20230903,Utrecht,2023-09-03,Sunday,68.9,73.7,133
GRO_20230628,Groningen,2023-06-28,Wednesday,56.6,70.5,149
AMS_20230429,Amsterdam,2023-04-29,Saturday,59.8,75.4,148
UTR_20230823,Utrecht,2023-08-23,Wednesday,73.6,75.3,127
AMS_20240315,Amsterdam,2024-03-15,Friday,60.8,73.5,146
ROT_20230531,Rotterdam,2023-05-31,Wednesday,54.1,58.5,144
ROT_20240314,Rotterdam,2024-03-14,Thursday,53.4,61.9,148
