SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20230628,Groningen,2023-06-28,Wednesday,56.6,70.5,149
GRO_20230415,Groningen,2023-04-15,Saturday,52.6,67.3,152
UTR_20230910,Utrecht,2023-09-10,Sunday,70.6,78.6,135
AMS_20230720,Amsterdam,2023-07-20,Thursday,58.1,73.4,150
GRO_20240101,Groningen,2024-01-01,Monday,56.6,69.8,149
MAA_20230915,Maastricht,2023-09-15,Friday,55.3,72.8,153
AMS_20230602,Amsterdam,2023-06-02,Friday,56.3,71.7,151
MAA_20230530,Maastricht,2023-05-30,Tuesday,55.2,69.4,151
ROT_20230902,Rotterdam,2023-09-02,Saturday,57.8,59.1,138
MAA_20230417,Maastricht,2023-04-17,Monday,55.0,70.3,151
ROT_20240130,Rotterdam,2024-01-30,Tuesday,52.7,63.5,149
ROT_20231007,Rotterdam,2023-10-07,Saturday,55.9,60.4,143
UTR_20240212,Utrecht,2024-02-12,Monday,70.6,74.5,132
ROT_20240204,Rotterdam,2024-02-04,Sunday,57.7,63.2,143
AMS_20230922,Amsterdam,2023-09-22,Friday,56.5,71.1,149
UTR_20231203,Utrecht,2023-12-03,Sunday,70.1,69.7,128
GRO_20230419,Groningen,2023-04-19,Wednesday,55.1,70.8,152
MAA_20230616,Maastricht,2023-06-16,Friday,56.7,73.3,152
UTR_20230414,Utrecht,2023-04-14,Friday,67.3,75.3,138
AMS_20231211,Amsterdam,2023-12-11,Monday,60.3,73.3,146
AMS_20230725,Amsterdam,2023-07-25,Tuesday,55.2,73.3,154
UTR_20230425,Utrecht,2023-04-25,Tuesday,66.5,74.4,138
UTR_20230617,Utrecht,2023-06-17,Saturday,66.8,79.2,142
UTR_20230805,Utrecht,2023-08-05,Saturday,67.3,75.3,137
UTR_20240303,Utrecht,2024-03-03,Sunday,71.4,73.6,130
UTR_20230905,Utrecht,2023-09-05,Tuesday,69.4,77.1,135
ROT_20231025,Rotterdam,2023-10-25,Wednesday,55.6,63.8,146
ROT_20230809,Rotterdam,2023-08-09,Wednesday,60.7,66.3,141
MAA_20240101,Maastricht,2024-01-01,Monday,56.9,73.3,152
UTR_20230602,Utrecht,2023-06-02,Friday,69.8,72.8,131
AMS_20230919,Amsterdam,2023-09-19,Tuesday,59.5,75.7,149
ROT_20230923,Rotterdam,2023-09-23,Saturday,57.7,60.5,140
MAA_20230914,Maastricht,2023-09-14,Thursday,58.6,70.6,147
AMS_20230923,Amsterdam,2023-09-23,Saturday,58.1,75.2,151
GRO_20230613,Groningen,2023-06-13,Tuesday,56.6,68.6,147
MAA_20230812,Maastricht,2023-08-12,Saturday,54.1,70.0,153
UTR_20231104,Utrecht,2023-11-04,Saturday,70.4,74.6,132
MAA_20230607,Maastricht,2023-06-07,Wednesday,60.4,69.1,143
ROT_20240225,Rotterdam,2024-02-25,Sunday,56.6,63.6,143
UTR_20231226,Utrecht,2023-12-26,Tuesday,72.0,72.7,127
AMS_20231108,Amsterdam,2023-11-08,Wednesday,58.2,74.2,151
UTR_20230711,Utrecht,2023-07-11,Tuesday,71.1,76.8,133
ROT_20231210,Rotterdam,2023-12-10,Sunday,59.3,58.9,137
AMS_20240331,Amsterdam,2024-03-31,Sunday,54.0,76.6,158
MAA_20230727,Maastricht,2023-07-27,Thursday,57.7,73.3,151
UTR_20230703,Utrecht,2023-07-03,Monday,69.9,75.8,133
ROT_20240308,Rotterdam,2024-03-08,Friday,56.8,63.6,144
GRO_20230605,Groningen,2023-06-05,Monday,53.2,70.1,153
UTR_20240204,Utrecht,2024-02-04,Sunday,70.9,77.6,133
MAA_20230815,Maastricht,2023-08-15,Tuesday,56.8,74.6,153
ROT_20230913,Rotterdam,2023-09-13,Wednesday,56.4,65.0,145
GRO_20230416,Groningen,2023-04-16,Sunday,56.2,72.4,153
MAA_20231108,Maastricht,2023-11-08,Wednesday,57.7,73.0,150
ROT_20230403,Rotterdam,2023-04-03,Monday,57.2,64.0,144
UTR_20231011,Utrecht,2023-10-11,Wednesday,67.4,74.8,137
ROT_20231227,Rotterdam,2023-12-27,Wednesday,55.6,60.6,143
UTR_20231023,Utrecht,2023-10-23,Monday,67.2,75.6,139
MAA_20230421,Maastricht,2023-04-21,Friday,54.6,75.5,157
ROT_20231023,Rotterdam,2023-10-23,Monday,57.7,61.7,141
UTR_20240218,Utrecht,2024-02-18,Sunday,69.0,77.7,137
GRO_20240217,Groningen,2024-02-17,Saturday,53.7,68.8,152
MAA_20230515,Maastricht,2023-05-15,Monday,60.2,74.0,146
GRO_20240316,Groningen,2024-03-16,Saturday,50.9,70.0,158
GRO_20231019,Groningen,2023-10-19,Thursday,59.0,70.3,146
UTR_20240114,Utrecht,2024-01-14,Sunday,70.4,79.0,135
UTR_20240401,Utrecht,2024-04-01,Monday,71.0,76.4,133
AMS_20231220,Amsterdam,2023-12-20,Wednesday,58.4,75.3,150
AMS_20230407,Amsterdam,2023-04-07,Friday,60.9,74.3,146
GRO_20231115,Groningen,2023-11-15,Wednesday,53.3,70.1,155
UTR_20231121,Utrecht,2023-11-21,Tuesday,68.9,76.4,135
UTR_20240113,Utrecht,2024-01-13,Saturday,71.4,73.2,130
MAA_20240303,Maastricht,2024-03-03,Sunday,59.4,70.5,145
AMS_20230503,Amsterdam,2023-05-03,Wednesday,58.0,74.3,150
