SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20230623,Amsterdam,2023-06-23,Friday,59.8,79.0,152
MAA_20231221,Maastricht,2023-12-21,Thursday,58.8,72.5,148
ROT_20230923,Rotterdam,2023-09-23,Saturday,57.7,60.5,140
AMS_20231123,Amsterdam,2023-11-23,Thursday,58.4,74.5,150
AMS_20231111,Amsterdam,2023-11-11,Saturday,55.2,73.2,153
ROT_20231229,Rotterdam,2023-12-29,Friday,58.2,60.1,139
MAA_20230714,Maastricht,2023-07-14,Friday,57.1,76.4,153
GRO_20231214,Groningen,2023-12-14,Thursday,51.0,69.3,157
MAA_20231219,Maastricht,2023-12-19,Tuesday,55.8,72.4,152
AMS_20240315,Amsterdam,2024-03-15,Friday,60.8,73.5,146
UTR_20231126,Utrecht,2023-11-26,Sunday,70.5,75.5,133
UTR_20231007,Utrecht,2023-10-07,Saturday,69.4,75.2,134
UTR_20231009,Utrecht,2023-10-09,Monday,68.7,73.3,133
UTR_20230805,Utrecht,2023-08-05,Saturday,67.3,75.3,137
ROT_20240303,Rotterdam,2024-03-03,Sunday,56.3,60.2,141
MAA_20231228,Maastricht,2023-12-28,Thursday,57.6,70.4,147
UTR_20240220,Utrecht,2024-02-20,Tuesday,69.3,74.2,134
MAA_20230805,Maastricht,2023-08-05,Saturday,56.7,73.7,152
UTR_20240211,Utrecht,2024-02-11,Sunday,67.5,75.9,138
AMS_20231228,Amsterdam,2023-12-28,Thursday,55.0,75.3,156
GRO_20230515,Groningen,2023-05-15,Monday,54.7,69.9,152
ROT_20230727,Rotterdam,2023-07-27,Thursday,58.2,63.0,142
MAA_20240114,Maastricht,2024-01-14,Sunday,58.0,72.6,149
UTR_20231016,Utrecht,2023-10-16,Monday,70.7,73.7,131
GRO_20230424,Groningen,2023-04-24,Monday,56.0,69.9,149
AMS_20230818,Amsterdam,2023-08-18,Friday,58.1,78.8,155
AMS_20230418,Amsterdam,2023-04-18,Tuesday,59.2,76.8,151
AMS_20230912,Amsterdam,2023-09-12,Tuesday,61.0,75.8,147
GRO_20230703,Groningen,2023-07-03,Monday,55.9,69.6,150
GRO_20230624,Groningen,2023-06-24,Saturday,53.6,73.3,156
AMS_20230603,Amsterdam,2023-06-03,Saturday,59.7,75.2,148
AMS_20231203,Amsterdam,2023-12-03,Sunday,54.3,72.2,154
ROT_20230919,Rotterdam,2023-09-19,Tuesday,55.9,64.5,146
ROT_20231225,Rotterdam,2023-12-25,Monday,57.0,65.7,146
AMS_20240330,Amsterdam,2024-03-30,Saturday,59.5,74.6,149
UTR_20231029,Utrecht,2023-10-29,Sunday,66.9,78.7,140
AMS_20230604,Amsterdam,2023-06-04,Sunday,58.3,75.5,150
MAA_20240201,Maastricht,2024-02-01,Thursday,57.0,69.5,149
UTR_20230714,Utrecht,2023-07-14,Friday,70.3,81.7,138
UTR_20230704,Utrecht,2023-07-04,Tuesday,69.9,74.3,132
ROT_20240113,Rotterdam,2024-01-13,Saturday,56.3,61.9,143
UTR_20230609,Utrecht,2023-06-09,Friday,70.5,76.8,134
AMS_20231215,Amsterdam,2023-12-15,Friday,56.5,74.2,153
AMS_20240312,Amsterdam,2024-03-12,Tuesday,61.4,73.8,146
MAA_20240202,Maastricht,2024-02-02,Friday,55.8,73.6,152
ROT_20240313,Rotterdam,2024-03-13,Wednesday,53.5,60.6,146
GRO_20240222,Groningen,2024-02-22,Thursday,56.5,70.5,150
MAA_20230803,Maastricht,2023-08-03,Thursday,59.5,73.8,147
UTR_20230513,Utrecht,2023-05-13,Saturday,71.7,76.9,132
ROT_20240109,Rotterdam,2024-01-09,Tuesday,55.5,65.0,146
GRO_20230903,Groningen,2023-09-03,Sunday,56.8,72.0,151
AMS_20230515,Amsterdam,2023-05-15,Monday,56.2,77.8,156
AMS_20240130,Amsterdam,2024-01-30,Tuesday,57.8,75.3,152
UTR_20230525,Utrecht,2023-05-25,Thursday,69.7,74.6,133
ROT_20240219,Rotterdam,2024-02-19,Monday,59.1,61.9,139
UTR_20230410,Utrecht,2023-04-10,Monday,71.4,75.7,131
ROT_20240123,Rotterdam,2024-01-23,Tuesday,56.7,60.5,141
MAA_20230817,Maastricht,2023-08-17,Thursday,58.2,73.6,150
AMS_20230502,Amsterdam,2023-05-02,Tuesday,55.1,75.3,156
ROT_20231001,Rotterdam,2023-10-01,Sunday,57.4,61.6,141
