SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20230729,Groningen,2023-07-29,Saturday,52.9,71.3,156
ROT_20230906,Rotterdam,2023-09-06,Wednesday,55.1,62.6,146
UTR_20230521,Utrecht,2023-05-21,Sunday,66.4,76.5,139
GRO_20230901,Groningen,2023-09-01,Friday,55.3,68.8,149
ROT_20230405,Rotterdam,2023-04-05,Wednesday,56.6,62.6,144
AMS_20230816,Amsterdam,2023-08-16,Wednesday,60.5,75.4,147
ROT_20230904,Rotterdam,2023-09-04,Monday,54.0,63.1,147
MAA_20240304,Maastricht,2024-03-04,Monday,59.1,71.4,147
ROT_20240214,Rotterdam,2024-02-14,Wednesday,57.5,62.0,141
AMS_20230628,Amsterdam,2023-06-28,Wednesday,61.3,71.9,143
GRO_20230505,Groningen,2023-05-05,Friday,54.0,70.7,154
UTR_20240130,Utrecht,2024-01-30,Tuesday,69.0,74.5,134
GRO_20231206,Groningen,2023-12-06,Wednesday,50.7,69.8,158
MAA_20230430,Maastricht,2023-04-30,Sunday,61.5,71.8,143
GRO_20230608,Groningen,2023-06-08,Thursday,54.8,69.8,151
AMS_20231115,Amsterdam,2023-11-15,Wednesday,57.5,74.0,151
GRO_20230805,Groningen,2023-08-05,Saturday,54.7,70.5,152
GRO_20240303,Groningen,2024-03-03,Sunday,56.2,71.9,151
GRO_20230902,Groningen,2023-09-02,Saturday,52.2,70.9,156
GRO_20230723,Groningen,2023-07-23,Sunday,54.1,68.9,152
UTR_20231209,Utrecht,2023-12-09,Saturday,72.4,75.2,130
UTR_20230601,Utrecht,2023-06-01,Thursday,68.1,72.7,134
AMS_20231114,Amsterdam,2023-11-14,Tuesday,59.0,72.3,148
MAA_20240320,Maastricht,2024-03-20,Wednesday,57.3,74.6,152
GRO_20230422,Groningen,2023-04-22,Saturday,56.4,67.2,148
MAA_20230512,Maastricht,2023-05-12,Friday,61.5,74.4,146
MAA_20240103,Maastricht,2024-01-03,Wednesday,57.8,73.3,149
ROT_20230526,Rotterdam,2023-05-26,Friday,58.9,63.4,140
ROT_20230831,Rotterdam,2023-08-31,Thursday,55.2,57.4,141
AMS_20230815,Amsterdam,2023-08-15,Tuesday,59.4,72.5,146
ROT_20240325,Rotterdam,2024-03-25,Monday,56.4,65.0,144
AMS_20231215,Amsterdam,2023-12-15,Friday,56.5,74.2,153
GRO_20230403,Groningen,2023-04-03,Monday,57.6,67.8,146
GRO_20240202,Groningen,2024-02-02,Friday,53.9,69.0,152
UTR_20230805,Utrecht,2023-08-05,Saturday,67.3,75.3,137
UTR_20240125,Utrecht,2024-01-25,Thursday,70.7,73.1,131
UTR_20231022,Utrecht,2023-10-22,Sunday,69.4,77.4,136
ROT_20230529,Rotterdam,2023-05-29,Monday,56.1,62.5,144
UTR_20240118,Utrecht,2024-01-18,Thursday,69.6,76.3,135
ROT_20240127,Rotterdam,2024-01-27,Saturday,58.0,64.1,141
MAA_20230615,Maastricht,2023-06-15,Thursday,58.4,71.0,147
MAA_20230717,Maastricht,2023-07-17,Monday,56.5,74.1,153
MAA_20231028,Maastricht,2023-10-28,Saturday,59.5,71.4,145
GRO_20240327,Groningen,2024-03-27,Wednesday,53.6,65.6,151
MAA_20240201,Maastricht,2024-02-01,Thursday,57.0,69.5,149
ROT_20230929,Rotterdam,2023-09-29,Friday,59.1,67.4,144
UTR_20240203,Utrecht,2024-02-03,Saturday,66.5,78.7,141
AMS_20230406,Amsterdam,2023-04-06,Thursday,58.6,72.9,148
GRO_20230817,Groningen,2023-08-17,Thursday,56.7,67.9,148
UTR_20230522,Utrecht,2023-05-22,Monday,67.3,72.7,136
ROT_20231115,Rotterdam,2023-11-15,Wednesday,59.4,58.5,136
AMS_20230810,Amsterdam,2023-08-10,Thursday,57.1,71.3,150
AMS_20230812,Amsterdam,2023-08-12,Saturday,56.8,74.7,153
GRO_20240112,Groningen,2024-01-12,Friday,52.5,71.4,156
UTR_20230520,Utrecht,2023-05-20,Saturday,70.5,75.0,132
MAA_20240313,Maastricht,2024-03-13,Wednesday,56.5,69.3,149
UTR_20231031,Utrecht,2023-10-31,Tuesday,68.3,74.5,135
GRO_20230821,Groningen,2023-08-21,Monday,53.3,70.2,155
GRO_20231214,Groningen,2023-12-14,Thursday,51.0,69.3,157
ROT_20230821,Rotterdam,2023-08-21,Monday,53.2,62.9,148
UTR_20231025,Utrecht,2023-10-25,Wednesday,69.2,72.3,132
MAA_20240310,Maastricht,2024-03-10,Sunday,59.0,71.3,147
UTR_20240209,Utrecht,2024-02-09,Friday,71.7,75.0,129
MAA_20230505,Maastricht,2023-05-05,Friday,55.3,71.5,152
UTR_20231028,Utrecht,2023-10-28,Saturday,74.4,75.4,127
ROT_20231015,Rotterdam,2023-10-15,Sunday,54.7,60.9,145
MAA_20230429,Maastricht,2023-04-29,Saturday,54.2,73.6,156
GRO_20230914,Groningen,2023-09-14,Thursday,56.5,70.3,149
ROT_20230705,Rotterdam,2023-07-05,Wednesday,57.6,60.9,141
UTR_20231202,Utrecht,2023-12-02,Saturday,69.6,76.4,134
MAA_20240312,Maastricht,2024-03-12,Tuesday,55.9,68.6,149
UTR_20240318,Utrecht,2024-03-18,Monday,71.3,79.6,134
ROT_20240319,Rotterdam,2024-03-19,Tuesday,59.9,60.2,136
GRO_20230920,Groningen,2023-09-20,Wednesday,57.1,65.6,146
GRO_20230615,Groningen,2023-06-15,Thursday,49.2,71.6,162
ROT_20231010,Rotterdam,2023-10-10,Tuesday,56.7,60.4,141
MAA_20240305,Maastricht,2024-03-05,Tuesday,60.4,71.8,145
AMS_20230615,Amsterdam,2023-06-15,Thursday,55.8,73.3,153
GRO_20230413,Groningen,2023-04-13,Thursday,53.9,69.0,153
AMS_20240307,Amsterdam,2024-03-07,Thursday,58.9,74.8,150
