SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20240228,Amsterdam,2024-02-28,Wednesday,59.8,74.8,148
ROT_20230801,Rotterdam,2023-08-01,Tuesday,55.5,61.9,144
ROT_20231120,Rotterdam,2023-11-20,Monday,53.1,59.0,146
AMS_20230721,Amsterdam,2023-07-21,Friday,57.7,73.1,150
MAA_20230526,Maastricht,2023-05-26,Friday,59.0,68.4,145
AMS_20231225,Amsterdam,2023-12-25,Monday,58.4,73.8,150
MAA_20230818,Maastricht,2023-08-18,Friday,54.6,68.0,151
UTR_20230504,Utrecht,2023-05-04,Thursday,69.6,76.8,135
MAA_20240324,Maastricht,2024-03-24,Sunday,56.2,71.3,150
AMS_20230627,Amsterdam,2023-06-27,Tuesday,55.9,74.2,153
MAA_20230921,Maastricht,2023-09-21,Thursday,56.6,71.6,151
UTR_20231027,Utrecht,2023-10-27,Friday,69.4,79.5,138
UTR_20230818,Utrecht,2023-08-18,Friday,68.2,78.5,139
UTR_20240115,Utrecht,2024-01-15,Monday,73.6,77.3,130
UTR_20230716,Utrecht,2023-07-16,Sunday,70.8,76.9,134
AMS_20230728,Amsterdam,2023-07-28,Friday,58.0,74.1,151
AMS_20230626,Amsterdam,2023-06-26,Monday,56.1,74.6,152
MAA_20240204,Maastricht,2024-02-04,Sunday,59.9,72.5,145
MAA_20230725,Maastricht,2023-07-25,Tuesday,57.0,68.5,147
ROT_20240118,Rotterdam,2024-01-18,Thursday,54.0,61.0,146
ROT_20240302,Rotterdam,2024-03-02,Saturday,54.7,63.7,147
ROT_20230904,Rotterdam,2023-09-04,Monday,54.0,63.1,147
MAA_20240329,Maastricht,2024-03-29,Friday,58.0,74.8,150
GRO_20230922,Groningen,2023-09-22,Friday,54.9,72.5,154
GRO_20231207,Groningen,2023-12-07,Thursday,56.5,72.0,151
AMS_20231224,Amsterdam,2023-12-24,Sunday,57.1,73.9,151
UTR_20231214,Utrecht,2023-12-14,Thursday,70.4,76.2,134
GRO_20231122,Groningen,2023-11-22,Wednesday,56.5,67.2,147
AMS_20230410,Amsterdam,2023-04-10,Monday,57.4,73.5,152
ROT_20231017,Rotterdam,2023-10-17,Tuesday,58.0,64.4,143
AMS_20240325,Amsterdam,2024-03-25,Monday,59.7,74.0,148
AMS_20231207,Amsterdam,2023-12-07,Thursday,56.0,76.8,155
UTR_20230610,Utrecht,2023-06-10,Saturday,70.7,73.1,131
GRO_20240113,Groningen,2024-01-13,Saturday,56.4,67.1,146
AMS_20230527,Amsterdam,2023-05-27,Saturday,56.2,73.1,152
GRO_20231021,Groningen,2023-10-21,Saturday,51.7,74.6,160
AMS_20231020,Amsterdam,2023-10-20,Friday,54.4,77.7,159
AMS_20230609,Amsterdam,2023-06-09,Friday,65.7,75.9,141
MAA_20231017,Maastricht,2023-10-17,Tuesday,58.2,71.2,147
GRO_20230915,Groningen,2023-09-15,Friday,55.3,72.1,153
UTR_20231225,Utrecht,2023-12-25,Monday,67.4,72.9,135
MAA_20240306,Maastricht,2024-03-06,Wednesday,54.7,74.1,155
AMS_20240207,Amsterdam,2024-02-07,Wednesday,58.5,73.6,149
AMS_20230712,Amsterdam,2023-07-12,Wednesday,59.1,74.3,149
MAA_20230422,Maastricht,2023-04-22,Saturday,53.6,70.6,154
GRO_20240131,Groningen,2024-01-31,Wednesday,51.4,68.9,156
ROT_20230531,Rotterdam,2023-05-31,Wednesday,54.1,58.5,144
GRO_20231206,Groningen,2023-12-06,Wednesday,50.7,69.8,158
UTR_20231105,Utrecht,2023-11-05,Sunday,67.8,77.1,138
ROT_20230418,Rotterdam,2023-04-18,Tuesday,55.3,66.7,149
UTR_20230612,Utrecht,2023-06-12,Monday,66.9,76.7,139
AMS_20230808,Amsterdam,2023-08-08,Tuesday,56.8,72.9,151
GRO_20231101,Groningen,2023-11-01,Wednesday,56.3,70.0,150
AMS_20230628,Amsterdam,2023-06-28,Wednesday,61.3,71.9,143
AMS_20240329,Amsterdam,2024-03-29,Friday,57.9,76.2,152
UTR_20230919,Utrecht,2023-09-19,Tuesday,69.0,73.6,134
ROT_20230727,Rotterdam,2023-07-27,Thursday,58.2,63.0,142
GRO_20230903,Groningen,2023-09-03,Sunday,56.8,72.0,151
GRO_20230901,Groningen,2023-09-01,Friday,55.3,68.8,149
MAA_20230406,Maastricht,2023-04-06,Thursday,57.0,71.5,149
MAA_20231109,Maastricht,2023-11-09,Thursday,59.9,73.8,147
GRO_20231008,Groningen,2023-10-08,Sunday,56.0,73.3,152
GRO_20230825,Groningen,2023-08-25,Friday,55.9,70.3,151
ROT_20240321,Rotterdam,2024-03-21,Thursday,58.7,62.1,139
AMS_20230715,Amsterdam,2023-07-15,Saturday,57.4,75.4,152
GRO_20240223,Groningen,2024-02-23,Friday,51.1,70.6,157
AMS_20240315,Amsterdam,2024-03-15,Friday,60.8,73.5,146
MAA_20230411,Maastricht,2023-04-11,Tuesday,56.5,70.6,150
ROT_20230722,Rotterdam,2023-07-22,Saturday,59.1,62.6,139
GRO_20230510,Groningen,2023-05-10,Wednesday,56.8,71.0,149
AMS_20231011,Amsterdam,2023-10-11,Wednesday,57.2,76.0,154
MAA_20230909,Maastricht,2023-09-09,Saturday,57.0,72.0,150
GRO_20230423,Groningen,2023-04-23,Sunday,52.5,70.6,155
MAA_20230619,Maastricht,2023-06-19,Monday,54.8,72.6,154
MAA_20230630,Maastricht,2023-06-30,Friday,59.7,76.5,149
AMS_20230925,Amsterdam,2023-09-25,Monday,55.6,73.4,153
AMS_20230811,Amsterdam,2023-08-11,Friday,57.8,77.2,152
MAA_20230928,Maastricht,2023-09-28,Thursday,58.0,75.2,151
GRO_20231118,Groningen,2023-11-18,Saturday,55.0,67.9,150
UTR_20230621,Utrecht,2023-06-21,Wednesday,68.3,75.6,136
AMS_20230521,Amsterdam,2023-05-21,Sunday,56.6,75.2,153
MAA_20230412,Maastricht,2023-04-12,Wednesday,55.1,75.9,156
AMS_20231019,Amsterdam,2023-10-19,Thursday,61.7,73.2,143
UTR_20230705,Utrecht,2023-07-05,Wednesday,72.9,73.2,128
GRO_20230520,Groningen,2023-05-20,Saturday,58.3,68.2,145
ROT_20230924,Rotterdam,2023-09-24,Sunday,58.8,61.5,139
AMS_20231120,Amsterdam,2023-11-20,Monday,60.1,73.3,146
AMS_20231121,Amsterdam,2023-11-21,Tuesday,54.9,75.9,156
AMS_20230408,Amsterdam,2023-04-08,Saturday,55.1,73.6,154
AMS_20240201,Amsterdam,2024-02-01,Thursday,60.1,72.7,146
ROT_20230414,Rotterdam,2023-04-14,Friday,56.4,62.2,143
AMS_20240227,Amsterdam,2024-02-27,Tuesday,56.9,75.9,154
GRO_20231003,Groningen,2023-10-03,Tuesday,57.8,73.1,150
AMS_20231025,Amsterdam,2023-10-25,Wednesday,60.7,77.9,149
MAA_20230710,Maastricht,2023-07-10,Monday,57.2,72.3,150
AMS_20231017,Amsterdam,2023-10-17,Tuesday,58.7,76.2,150
GRO_20231231,Groningen,2023-12-31,Sunday,52.1,72.4,158
UTR_20240312,Utrecht,2024-03-12,Tuesday,70.9,74.2,131
GRO_20240203,Groningen,2024-02-03,Saturday,54.2,71.5,153
UTR_20230424,Utrecht,2023-04-24,Monday,67.7,77.0,138
MAA_20230809,Maastricht,2023-08-09,Wednesday,59.9,70.8,144
AMS_20230814,Amsterdam,2023-08-14,Monday,57.7,75.0,152
AMS_20230617,Amsterdam,2023-06-17,Saturday,56.7,79.0,156
GRO_20230827,Groningen,2023-08-27,Sunday,55.1,69.7,151
AMS_20231021,Amsterdam,2023-10-21,Saturday,57.9,75.3,151
GRO_20240212,Groningen,2024-02-12,Monday,51.9,72.7,158
UTR_20240125,Utrecht,2024-01-25,Thursday,70.7,73.1,131
ROT_20230720,Rotterdam,2023-07-20,Thursday,57.3,61.7,142
GRO_20230730,Groningen,2023-07-30,Sunday,50.2,71.6,160
ROT_20230703,Rotterdam,2023-07-03,Monday,58.2,62.8,142
GRO_20240107,Groningen,2024-01-07,Sunday,53.4,66.7,152
ROT_20240215,Rotterdam,2024-02-15,Thursday,55.6,57.3,140
AMS_20231031,Amsterdam,2023-10-31,Tuesday,61.3,74.2,145
ROT_20231103,Rotterdam,2023-11-03,Friday,53.1,63.2,150
GRO_20231103,Groningen,2023-11-03,Friday,54.2,67.3,151
GRO_20230427,Groningen,2023-04-27,Thursday,53.7,69.1,153
ROT_20230711,Rotterdam,2023-07-11,Tuesday,56.1,61.7,144
UTR_20231023,Utrecht,2023-10-23,Monday,67.2,75.6,139
AMS_20230823,Amsterdam,2023-08-23,Wednesday,61.0,74.9,147
AMS_20230507,Amsterdam,2023-05-07,Sunday,54.2,74.7,157
GRO_20230420,Groningen,2023-04-20,Thursday,57.5,72.6,150
ROT_20240318,Rotterdam,2024-03-18,Monday,57.2,63.2,143
GRO_20231218,Groningen,2023-12-18,Monday,54.2,68.3,152
GRO_20240320,Groningen,2024-03-20,Wednesday,54.5,70.0,152
ROT_20230809,Rotterdam,2023-08-09,Wednesday,60.7,66.3,141
ROT_20240316,Rotterdam,2024-03-16,Saturday,55.5,61.5,144
AMS_20231028,Amsterdam,2023-10-28,Saturday,57.7,73.9,150
UTR_20230720,Utrecht,2023-07-20,Thursday,67.5,75.8,137
UTR_20230404,Utrecht,2023-04-04,Tuesday,69.8,79.9,137
ROT_20231114,Rotterdam,2023-11-14,Tuesday,56.1,60.7,143
MAA_20230502,Maastricht,2023-05-02,Tuesday,57.9,67.6,146
MAA_20240113,Maastricht,2024-01-13,Saturday,56.0,70.7,150
UTR_20230409,Utrecht,2023-04-09,Sunday,66.0,77.5,140
MAA_20230615,Maastricht,2023-06-15,Thursday,58.4,71.0,147
AMS_20230621,Amsterdam,2023-06-21,Wednesday,57.3,73.8,151
AMS_20240214,Amsterdam,2024-02-14,Wednesday,58.9,76.0,151
MAA_20240207,Maastricht,2024-02-07,Wednesday,61.4,73.6,145
UTR_20230628,Utrecht,2023-06-28,Wednesday,68.4,72.9,134
AMS_20240202,Amsterdam,2024-02-02,Friday,56.6,77.1,154
MAA_20231218,Maastricht,2023-12-18,Monday,59.5,70.6,146
AMS_20231202,Amsterdam,2023-12-02,Saturday,60.0,78.1,151
GRO_20240218,Groningen,2024-02-18,Sunday,58.3,71.7,148
MAA_20240323,Maastricht,2024-03-23,Saturday,55.7,73.0,153
AMS_20230618,Amsterdam,2023-06-18,Sunday,53.9,75.1,157
AMS_20240224,Amsterdam,2024-02-24,Saturday,58.0,75.1,150
GRO_20230503,Groningen,2023-05-03,Wednesday,52.5,72.1,157
UTR_20230914,Utrecht,2023-09-14,Thursday,70.3,75.8,133
AMS_20231119,Amsterdam,2023-11-19,Sunday,59.8,74.4,147
AMS_20230713,Amsterdam,2023-07-13,Thursday,60.2,76.4,149
AMS_20230414,Amsterdam,2023-04-14,Friday,58.3,74.5,150
GRO_20240330,Groningen,2024-03-30,Saturday,52.8,64.9,151
GRO_20240204,Groningen,2024-02-04,Sunday,55.7,66.6,147
UTR_20231016,Utrecht,2023-10-16,Monday,70.7,73.7,131
MAA_20231228,Maastricht,2023-12-28,Thursday,57.6,70.4,147
AMS_20230525,Amsterdam,2023-05-25,Thursday,59.9,75.5,149
UTR_20230519,Utrecht,2023-05-19,Friday,71.3,73.0,130
UTR_20240113,Utrecht,2024-01-13,Saturday,71.4,73.2,130
AMS_20230612,Amsterdam,2023-06-12,Monday,57.0,74.9,154
ROT_20230420,Rotterdam,2023-04-20,Thursday,53.9,58.9,145
AMS_20230602,Amsterdam,2023-06-02,Friday,56.3,71.7,151
AMS_20230810,Amsterdam,2023-08-10,Thursday,57.1,71.3,150
ROT_20231110,Rotterdam,2023-11-10,Friday,55.2,59.6,143
ROT_20231216,Rotterdam,2023-12-16,Saturday,54.3,61.0,145
GRO_20240210,Groningen,2024-02-10,Saturday,54.3,69.9,152
UTR_20231211,Utrecht,2023-12-11,Monday,66.1,75.6,139
AMS_20230828,Amsterdam,2023-08-28,Monday,55.9,74.6,154
ROT_20240112,Rotterdam,2024-01-12,Friday,58.0,63.3,142
MAA_20230911,Maastricht,2023-09-11,Monday,54.2,69.4,152
MAA_20240101,Maastricht,2024-01-01,Monday,56.9,73.3,152
GRO_20230815,Groningen,2023-08-15,Tuesday,53.2,70.0,154
ROT_20230811,Rotterdam,2023-08-11,Friday,55.6,60.6,143
UTR_20231018,Utrecht,2023-10-18,Wednesday,71.8,74.6,130
GRO_20230526,Groningen,2023-05-26,Friday,56.5,70.4,149
MAA_20230530,Maastricht,2023-05-30,Tuesday,55.2,69.4,151
UTR_20230604,Utrecht,2023-06-04,Sunday,68.5,76.1,136
AMS_20230801,Amsterdam,2023-08-01,Tuesday,58.2,73.2,149
ROT_20231016,Rotterdam,2023-10-16,Monday,57.1,62.9,143
UTR_20240401,Utrecht,2024-04-01,Monday,71.0,76.4,133
UTR_20230530,Utrecht,2023-05-30,Tuesday,68.5,75.3,135
ROT_20240103,Rotterdam,2024-01-03,Wednesday,57.2,63.2,143
MAA_20230529,Maastricht,2023-05-29,Monday,56.0,75.7,155
MAA_20230722,Maastricht,2023-07-22,Saturday,57.4,74.2,151
GRO_20231013,Groningen,2023-10-13,Friday,53.2,69.2,153
MAA_20230525,Maastricht,2023-05-25,Thursday,54.9,71.2,152
ROT_20230718,Rotterdam,2023-07-18,Tuesday,56.2,62.8,144
GRO_20230620,Groningen,2023-06-20,Tuesday,56.3,74.3,153
UTR_20230515,Utrecht,2023-05-15,Monday,71.4,76.6,132
AMS_20231105,Amsterdam,2023-11-05,Sunday,58.0,74.7,151
AMS_20230416,Amsterdam,2023-04-16,Sunday,60.1,75.4,147
MAA_20240310,Maastricht,2024-03-10,Sunday,59.0,71.3,147
AMS_20231010,Amsterdam,2023-10-10,Tuesday,55.0,77.0,157
GRO_20230516,Groningen,2023-05-16,Tuesday,54.4,72.8,155
UTR_20240320,Utrecht,2024-03-20,Wednesday,69.5,74.0,133
ROT_20230415,Rotterdam,2023-04-15,Saturday,53.8,65.4,149
MAA_20231217,Maastricht,2023-12-17,Sunday,59.8,72.4,146
UTR_20230802,Utrecht,2023-08-02,Wednesday,72.0,76.3,132
GRO_20230618,Groningen,2023-06-18,Sunday,51.6,69.5,156
UTR_20230616,Utrecht,2023-06-16,Friday,69.7,77.4,135
MAA_20231121,Maastricht,2023-11-21,Tuesday,57.4,72.5,150
ROT_20231226,Rotterdam,2023-12-26,Tuesday,58.0,63.2,141
MAA_20230608,Maastricht,2023-06-08,Thursday,58.0,71.0,148
AMS_20230417,Amsterdam,2023-04-17,Monday,58.6,74.0,149
UTR_20240201,Utrecht,2024-02-01,Thursday,66.1,78.3,141
MAA_20231113,Maastricht,2023-11-13,Monday,55.5,69.3,150
AMS_20230928,Amsterdam,2023-09-28,Thursday,59.1,77.6,150
UTR_20230606,Utrecht,2023-06-06,Tuesday,67.4,77.4,139
GRO_20230819,Groningen,2023-08-19,Saturday,51.1,70.2,157
GRO_20231214,Groningen,2023-12-14,Thursday,51.0,69.3,157
GRO_20230505,Groningen,2023-05-05,Friday,54.0,70.7,154
AMS_20240115,Amsterdam,2024-01-15,Monday,62.0,74.4,144
AMS_20230927,Amsterdam,2023-09-27,Wednesday,56.8,76.4,153
ROT_20240214,Rotterdam,2024-02-14,Wednesday,57.5,62.0,141
GRO_20230716,Groningen,2023-07-16,Sunday,52.8,71.0,156
GRO_20240127,Groningen,2024-01-27,Saturday,54.4,69.6,152
MAA_20231004,Maastricht,2023-10-04,Wednesday,59.0,69.9,145
GRO_20240125,Groningen,2024-01-25,Thursday,57.4,68.4,147
MAA_20231221,Maastricht,2023-12-21,Thursday,58.8,72.5,148
MAA_20230430,Maastricht,2023-04-30,Sunday,61.5,71.8,143
ROT_20230620,Rotterdam,2023-06-20,Tuesday,53.8,57.1,144
AMS_20240125,Amsterdam,2024-01-25,Thursday,56.4,75.5,154
GRO_20230617,Groningen,2023-06-17,Saturday,58.1,67.2,145
ROT_20240218,Rotterdam,2024-02-18,Sunday,55.5,61.6,144
GRO_20230527,Groningen,2023-05-27,Saturday,54.9,71.6,153
GRO_20240128,Groningen,2024-01-28,Sunday,55.3,67.6,150
ROT_20230401,Rotterdam,2023-04-01,Saturday,54.6,63.4,146
MAA_20240212,Maastricht,2024-02-12,Monday,58.5,72.1,148
UTR_20230420,Utrecht,2023-04-20,Thursday,72.4,72.2,127
AMS_20230702,Amsterdam,2023-07-02,Sunday,58.1,74.0,150
MAA_20230520,Maastricht,2023-05-20,Saturday,57.0,70.3,150
MAA_20230902,Maastricht,2023-09-02,Saturday,55.5,69.1,150
AMS_20230902,Amsterdam,2023-09-02,Saturday,57.8,74.3,151
AMS_20240229,Amsterdam,2024-02-29,Thursday,59.4,75.5,150
ROT_20230601,Rotterdam,2023-06-01,Thursday,54.5,57.9,143
GRO_20230709,Groningen,2023-07-09,Sunday,56.1,70.8,151
UTR_20240304,Utrecht,2024-03-04,Monday,72.7,77.1,131
UTR_20230801,Utrecht,2023-08-01,Tuesday,75.2,73.5,125
MAA_20231021,Maastricht,2023-10-21,Saturday,60.7,73.1,145
ROT_20230425,Rotterdam,2023-04-25,Tuesday,56.5,60.2,141
MAA_20230408,Maastricht,2023-04-08,Saturday,60.2,73.8,147
ROT_20240322,Rotterdam,2024-03-22,Friday,57.0,60.5,142
MAA_20230508,Maastricht,2023-05-08,Monday,57.9,73.5,149
MAA_20231219,Maastricht,2023-12-19,Tuesday,55.8,72.4,152
ROT_20240330,Rotterdam,2024-03-30,Saturday,56.8,60.9,142
UTR_20230516,Utrecht,2023-05-16,Tuesday,68.9,71.4,132
MAA_20230419,Maastricht,2023-04-19,Wednesday,60.9,71.6,144
GRO_20230724,Groningen,2023-07-24,Monday,51.9,72.6,158
ROT_20230520,Rotterdam,2023-05-20,Saturday,52.7,63.0,150
