SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20231123,Amsterdam,2023-11-23,Thursday,58.4,74.5,150
MAA_20230727,Maastricht,2023-07-27,Thursday,57.7,73.3,151
ROT_20240206,Rotterdam,2024-02-06,Tuesday,56.7,58.7,140
ROT_20230520,Rotterdam,2023-05-20,Saturday,52.7,63.0,150
GRO_20240315,Groningen,2024-03-15,Friday,56.2,72.2,151
AMS_20230414,Amsterdam,2023-04-14,Friday,58.3,74.5,150
MAA_20231228,Maastricht,2023-12-28,Thursday,57.6,70.4,147
UTR_20230807,Utrecht,2023-08-07,Monday,69.9,75.8,134
ROT_20230806,Rotterdam,2023-08-06,Sunday,53.9,58.7,143
AMS_20230528,Amsterdam,2023-05-28,Sunday,58.7,75.3,151
UTR_20231021,Utrecht,2023-10-21,Saturday,70.7,76.5,132
UTR_20231028,Utrecht,2023-10-28,Saturday,74.4,75.4,127
AMS_20230521,Amsterdam,2023-05-21,Sunday,56.6,75.2,153
GRO_20230404,Groningen,2023-04-04,Tuesday,56.8,68.2,147
GRO_20240208,Groningen,2024-02-08,Thursday,57.2,68.9,148
ROT_20230522,Rotterdam,2023-05-22,Monday,55.3,62.1,145
GRO_20240211,Groningen,2024-02-11,Sunday,55.0,68.1,150
AMS_20240121,Amsterdam,2024-01-21,Sunday,57.3,75.9,153
UTR_20231014,Utrecht,2023-10-14,Saturday,71.1,72.1,129
GRO_20240109,Groningen,2024-01-09,Tuesday,55.7,72.4,152
GRO_20230820,Groningen,2023-08-20,Sunday,53.4,72.7,156
GRO_20230807,Groningen,2023-08-07,Monday,50.8,71.5,159
UTR_20240124,Utrecht,2024-01-24,Wednesday,73.3,77.9,130
UTR_20240127,Utrecht,2024-01-27,Saturday,69.4,75.1,133
MAA_20230517,Maastricht,2023-05-17,Wednesday,56.2,71.7,150
ROT_20231219,Rotterdam,2023-12-19,Tuesday,56.7,61.3,142
MAA_20240312,Maastricht,2024-03-12,Tuesday,55.9,68.6,149
AMS_20231106,Amsterdam,2023-11-06,Monday,57.7,73.6,150
ROT_20231205,Rotterdam,2023-12-05,Tuesday,57.6,60.9,141
ROT_20230509,Rotterdam,2023-05-09,Tuesday,61.0,59.8,135
MAA_20231130,Maastricht,2023-11-30,Thursday,57.4,74.2,150
UTR_20230626,Utrecht,2023-06-26,Monday,68.4,75.8,136
GRO_20240207,Groningen,2024-02-07,Wednesday,56.1,70.8,151
ROT_20231215,Rotterdam,2023-12-15,Friday,55.1,64.1,147
ROT_20240224,Rotterdam,2024-02-24,Saturday,58.0,59.9,140
ROT_20231014,Rotterdam,2023-10-14,Saturday,54.0,62.5,148
ROT_20231106,Rotterdam,2023-11-06,Monday,56.9,59.0,140
MAA_20240326,Maastricht,2024-03-26,Tuesday,58.6,73.3,148
GRO_20230921,Groningen,2023-09-21,Thursday,57.1,69.1,148
GRO_20240210,Groningen,2024-02-10,Saturday,54.3,69.9,152
AMS_20230829,Amsterdam,2023-08-29,Tuesday,56.0,75.7,154
ROT_20230801,Rotterdam,2023-08-01,Tuesday,55.5,61.9,144
ROT_20230424,Rotterdam,2023-04-24,Monday,55.2,61.7,144
MAA_20240120,Maastricht,2024-01-20,Saturday,52.1,67.9,154
MAA_20240227,Maastricht,2024-02-27,Tuesday,58.5,72.2,148
MAA_20240107,Maastricht,2024-01-07,Sunday,59.0,72.2,148
GRO_20230524,Groningen,2023-05-24,Wednesday,53.7,68.5,152
ROT_20231011,Rotterdam,2023-10-11,Wednesday,54.4,64.6,148
UTR_20230603,Utrecht,2023-06-03,Saturday,68.0,76.1,137
AMS_20230823,Amsterdam,2023-08-23,Wednesday,61.0,74.9,147
ROT_20231123,Rotterdam,2023-11-23,Thursday,58.5,61.7,139
UTR_20240304,Utrecht,2024-03-04,Monday,72.7,77.1,131
ROT_20240308,Rotterdam,2024-03-08,Friday,56.8,63.6,144
GRO_20230802,Groningen,2023-08-02,Wednesday,52.9,75.5,159
AMS_20240206,Amsterdam,2024-02-06,Tuesday,57.0,72.7,151
UTR_20240221,Utrecht,2024-02-21,Wednesday,67.6,77.5,139
UTR_20230706,Utrecht,2023-07-06,Thursday,69.4,75.2,134
MAA_20231005,Maastricht,2023-10-05,Thursday,54.8,69.7,151
MAA_20231009,Maastricht,2023-10-09,Monday,56.9,73.7,151
AMS_20230623,Amsterdam,2023-06-23,Friday,59.8,79.0,152
MAA_20230508,Maastricht,2023-05-08,Monday,57.9,73.5,149
MAA_20230824,Maastricht,2023-08-24,Thursday,52.6,73.0,158
ROT_20230726,Rotterdam,2023-07-26,Wednesday,61.9,63.3,135
MAA_20230421,Maastricht,2023-04-21,Friday,54.6,75.5,157
ROT_20230904,Rotterdam,2023-09-04,Monday,54.0,63.1,147
UTR_20240122,Utrecht,2024-01-22,Monday,72.1,76.9,131
MAA_20230917,Maastricht,2023-09-17,Sunday,56.2,70.3,150
UTR_20230610,Utrecht,2023-06-10,Saturday,70.7,73.1,131
GRO_20240320,Groningen,2024-03-20,Wednesday,54.5,70.0,152
AMS_20231009,Amsterdam,2023-10-09,Monday,53.6,75.2,158
UTR_20230724,Utrecht,2023-07-24,Monday,66.8,72.0,136
GRO_20240326,Groningen,2024-03-26,Tuesday,55.7,67.5,148
AMS_20240323,Amsterdam,2024-03-23,Saturday,55.4,76.7,156
ROT_20231204,Rotterdam,2023-12-04,Monday,59.3,60.5,138
MAA_20231124,Maastricht,2023-11-24,Friday,53.3,74.2,157
MAA_20231129,Maastricht,2023-11-29,Wednesday,56.6,72.6,151
MAA_20231004,Maastricht,2023-10-04,Wednesday,59.0,69.9,145
AMS_20240306,Amsterdam,2024-03-06,Wednesday,57.9,79.0,155
GRO_20230626,Groningen,2023-06-26,Monday,55.8,67.9,149
GRO_20231231,Groningen,2023-12-31,Sunday,52.1,72.4,158
AMS_20240221,Amsterdam,2024-02-21,Wednesday,59.6,75.6,149
MAA_20240314,Maastricht,2024-03-14,Thursday,58.4,73.1,149
GRO_20231220,Groningen,2023-12-20,Wednesday,56.4,74.8,154
MAA_20230524,Maastricht,2023-05-24,Wednesday,56.8,72.5,151
AMS_20231118,Amsterdam,2023-11-18,Saturday,57.4,75.4,152
GRO_20240216,Groningen,2024-02-16,Friday,50.4,71.2,159
AMS_20230618,Amsterdam,2023-06-18,Sunday,53.9,75.1,157
UTR_20230905,Utrecht,2023-09-05,Tuesday,69.4,77.1,135
UTR_20230805,Utrecht,2023-08-05,Saturday,67.3,75.3,137
MAA_20240209,Maastricht,2024-02-09,Friday,54.8,73.1,155
UTR_20230406,Utrecht,2023-04-06,Thursday,69.6,74.4,134
ROT_20231003,Rotterdam,2023-10-03,Tuesday,59.4,62.0,137
AMS_20240125,Amsterdam,2024-01-25,Thursday,56.4,75.5,154
GRO_20231127,Groningen,2023-11-27,Monday,51.7,70.1,157
ROT_20240114,Rotterdam,2024-01-14,Sunday,59.0,63.4,139
ROT_20231206,Rotterdam,2023-12-06,Wednesday,54.3,64.1,148
GRO_20230616,Groningen,2023-06-16,Friday,54.4,72.8,155
UTR_20231117,Utrecht,2023-11-17,Friday,69.4,76.3,135
GRO_20230703,Groningen,2023-07-03,Monday,55.9,69.6,150
MAA_20230603,Maastricht,2023-06-03,Saturday,59.4,71.4,146
ROT_20230423,Rotterdam,2023-04-23,Sunday,57.3,62.4,142
UTR_20240101,Utrecht,2024-01-01,Monday,68.0,75.8,137
ROT_20231222,Rotterdam,2023-12-22,Friday,58.1,61.5,141
UTR_20231004,Utrecht,2023-10-04,Wednesday,69.9,76.6,134
UTR_20230730,Utrecht,2023-07-30,Sunday,71.7,75.2,131
MAA_20230820,Maastricht,2023-08-20,Sunday,58.6,72.4,148
MAA_20230927,Maastricht,2023-09-27,Wednesday,56.7,69.8,149
GRO_20240107,Groningen,2024-01-07,Sunday,53.4,66.7,152
UTR_20230707,Utrecht,2023-07-07,Friday,70.6,76.9,134
GRO_20230711,Groningen,2023-07-11,Tuesday,57.3,71.4,149
ROT_20230430,Rotterdam,2023-04-30,Sunday,55.5,62.9,144
UTR_20240330,Utrecht,2024-03-30,Saturday,70.6,73.8,131
MAA_20230704,Maastricht,2023-07-04,Tuesday,54.0,75.2,158
UTR_20231221,Utrecht,2023-12-21,Thursday,66.2,74.0,138
UTR_20231222,Utrecht,2023-12-22,Friday,73.7,76.8,128
AMS_20230714,Amsterdam,2023-07-14,Friday,60.6,74.8,147
GRO_20240131,Groningen,2024-01-31,Wednesday,51.4,68.9,156
ROT_20240109,Rotterdam,2024-01-09,Tuesday,55.5,65.0,146
UTR_20231203,Utrecht,2023-12-03,Sunday,70.1,69.7,128
GRO_20231227,Groningen,2023-12-27,Wednesday,60.8,67.9,141
GRO_20230715,Groningen,2023-07-15,Saturday,54.9,67.6,150
GRO_20231222,Groningen,2023-12-22,Friday,55.0,70.2,151
AMS_20230915,Amsterdam,2023-09-15,Friday,59.1,73.4,148
ROT_20231121,Rotterdam,2023-11-21,Tuesday,57.7,59.1,139
UTR_20240130,Utrecht,2024-01-30,Tuesday,69.0,74.5,134
UTR_20230928,Utrecht,2023-09-28,Thursday,70.7,75.3,133
ROT_20240324,Rotterdam,2024-03-24,Sunday,56.7,61.8,142
ROT_20231002,Rotterdam,2023-10-02,Monday,59.4,60.2,138
AMS_20230404,Amsterdam,2023-04-04,Tuesday,57.1,75.2,152
