SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20230523,Amsterdam,2023-05-23,Tuesday,55.6,76.0,155
UTR_20240117,Utrecht,2024-01-17,Wednesday,70.2,71.8,129
MAA_20230417,Maastricht,2023-04-17,Monday,55.0,70.3,151
ROT_20231216,Rotterdam,2023-12-16,Saturday,54.3,61.0,145
AMS_20230607,Amsterdam,2023-06-07,Wednesday,60.1,72.0,145
MAA_20230710,Maastricht,2023-07-10,Monday,57.2,72.3,150
GRO_20240131,Groningen,2024-01-31,Wednesday,51.4,68.9,156
GRO_20230925,Groningen,2023-09-25,Monday,57.0,68.5,147
MAA_20240320,Maastricht,2024-03-20,Wednesday,57.3,74.6,152
AMS_20230509,Amsterdam,2023-05-09,Tuesday,57.9,72.4,150
UTR_20230811,Utrecht,2023-08-11,Friday,68.7,75.3,135
AMS_20240110,Amsterdam,2024-01-10,Wednesday,60.8,73.6,145
ROT_20230616,Rotterdam,2023-06-16,Friday,59.7,62.5,138
AMS_20230428,Amsterdam,2023-04-28,Friday,57.0,73.1,151
ROT_20230719,Rotterdam,2023-07-19,Wednesday,58.4,61.1,139
GRO_20230806,Groningen,2023-08-06,Sunday,52.4,71.0,155
GRO_20240128,Groningen,2024-01-28,Sunday,55.3,67.6,150
GRO_20230723,Groningen,2023-07-23,Sunday,54.1,68.9,152
MAA_20230511,Maastricht,2023-05-11,Thursday,59.7,73.7,147
MAA_20231211,Maastricht,2023-12-11,Monday,56.7,71.7,150
MAA_20230821,Maastricht,2023-08-21,Monday,56.7,71.9,150
UTR_20230605,Utrecht,2023-06-05,Monday,69.4,79.1,138
GRO_20240229,Groningen,2024-02-29,Thursday,54.1,66.1,149
UTR_20240104,Utrecht,2024-01-04,Thursday,68.8,76.2,136
GRO_20240227,Groningen,2024-02-27,Tuesday,53.8,69.0,152
AMS_20240128,Amsterdam,2024-01-28,Sunday,59.3,79.0,152
MAA_20230924,Maastricht,2023-09-24,Sunday,56.4,71.4,150
UTR_20230411,Utrecht,2023-04-11,Tuesday,69.2,77.1,136
ROT_20230515,Rotterdam,2023-05-15,Monday,55.6,63.4,146
AMS_20230826,Amsterdam,2023-08-26,Saturday,57.8,72.1,149
AMS_20240313,Amsterdam,2024-03-13,Wednesday,57.9,74.4,151
AMS_20231008,Amsterdam,2023-10-08,Sunday,58.6,74.3,150
GRO_20240219,Groningen,2024-02-19,Monday,57.6,67.0,145
GRO_20230726,Groningen,2023-07-26,Wednesday,56.2,70.8,150
UTR_20230831,Utrecht,2023-08-31,Thursday,70.9,73.0,130
GRO_20240330,Groningen,2024-03-30,Saturday,52.8,64.9,151
MAA_20230916,Maastricht,2023-09-16,Saturday,53.4,71.9,155
AMS_20231125,Amsterdam,2023-11-25,Saturday,58.2,75.0,151
MAA_20240203,Maastricht,2024-02-03,Saturday,54.6,75.5,156
MAA_20231205,Maastricht,2023-12-05,Tuesday,57.4,75.6,153
UTR_20240204,Utrecht,2024-02-04,Sunday,70.9,77.6,133
MAA_20231025,Maastricht,2023-10-25,Wednesday,58.8,74.2,149
MAA_20231101,Maastricht,2023-11-01,Wednesday,58.1,71.5,148
GRO_20230828,Groningen,2023-08-28,Monday,53.2,68.6,152
ROT_20230512,Rotterdam,2023-05-12,Friday,58.6,66.6,143
AMS_20230407,Amsterdam,2023-04-07,Friday,60.9,74.3,146
UTR_20231216,Utrecht,2023-12-16,Saturday,68.0,75.5,136
UTR_20230715,Utrecht,2023-07-15,Saturday,69.3,77.6,136
AMS_20230416,Amsterdam,2023-04-16,Sunday,60.1,75.4,147
MAA_20231122,Maastricht,2023-11-22,Wednesday,56.0,74.0,153
