SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20230401,Amsterdam,2023-04-01,Saturday,59.3,77.8,151
ROT_20230516,Rotterdam,2023-05-16,Tuesday,56.0,61.8,143
GRO_20230929,Groningen,2023-09-29,Friday,57.0,69.9,149
AMS_20230407,Amsterdam,2023-04-07,Friday,60.9,74.3,146
ROT_20240322,Rotterdam,2024-03-22,Friday,57.0,60.5,142
ROT_20230906,Rotterdam,2023-09-06,Wednesday,55.1,62.6,146
GRO_20230605,Groningen,2023-06-05,Monday,53.2,70.1,153
AMS_20230901,Amsterdam,2023-09-01,Friday,58.1,73.3,150
UTR_20230413,Utrecht,2023-04-13,Thursday,73.2,75.9,128
UTR_20230420,Utrecht,2023-04-20,Thursday,72.4,72.2,127
MAA_20230414,Maastricht,2023-04-14,Friday,56.0,72.0,152
AMS_20230507,Amsterdam,2023-05-07,Sunday,54.2,74.7,157
AMS_20231013,Amsterdam,2023-10-13,Friday,56.3,76.4,154
GRO_20231220,Groningen,2023-12-20,Wednesday,56.4,74.8,154
MAA_20230519,Maastricht,2023-05-19,Friday,61.1,74.8,146
MAA_20230905,Maastricht,2023-09-05,Tuesday,54.9,70.3,152
ROT_20240217,Rotterdam,2024-02-17,Saturday,59.2,62.4,139
AMS_20240209,Amsterdam,2024-02-09,Friday,61.7,72.6,143
ROT_20230707,Rotterdam,2023-07-07,Friday,54.0,60.3,146
GRO_20230812,Groningen,2023-08-12,Saturday,53.3,70.6,154
AMS_20240225,Amsterdam,2024-02-25,Sunday,57.5,73.4,150
MAA_20231022,Maastricht,2023-10-22,Sunday,53.8,72.1,155
UTR_20230404,Utrecht,2023-04-04,Tuesday,69.8,79.9,137
ROT_20230410,Rotterdam,2023-04-10,Monday,59.9,63.1,138
AMS_20230427,Amsterdam,2023-04-27,Thursday,57.6,75.4,153
ROT_20231031,Rotterdam,2023-10-31,Tuesday,54.9,62.7,146
UTR_20240221,Utrecht,2024-02-21,Wednesday,67.6,77.5,139
UTR_20230725,Utrecht,2023-07-25,Tuesday,70.7,74.0,131
UTR_20231108,Utrecht,2023-11-08,Wednesday,70.9,71.5,129
AMS_20240303,Amsterdam,2024-03-03,Sunday,56.6,78.2,156
GRO_20231013,Groningen,2023-10-13,Friday,53.2,69.2,153
UTR_20230728,Utrecht,2023-07-28,Friday,68.1,76.2,136
GRO_20230612,Groningen,2023-06-12,Monday,51.8,68.9,156
AMS_20230505,Amsterdam,2023-05-05,Friday,57.7,75.5,153
AMS_20231006,Amsterdam,2023-10-06,Friday,53.9,72.7,154
UTR_20240303,Utrecht,2024-03-03,Sunday,71.4,73.6,130
MAA_20230409,Maastricht,2023-04-09,Sunday,54.3,69.9,152
UTR_20230422,Utrecht,2023-04-22,Saturday,69.0,74.4,134
GRO_20230901,Groningen,2023-09-01,Friday,55.3,68.8,149
AMS_20231228,Amsterdam,2023-12-28,Thursday,55.0,75.3,156
ROT_20231210,Rotterdam,2023-12-10,Sunday,59.3,58.9,137
UTR_20230919,Utrecht,2023-09-19,Tuesday,69.0,73.6,134
UTR_20240115,Utrecht,2024-01-15,Monday,73.6,77.3,130
UTR_20230416,Utrecht,2023-04-16,Sunday,69.9,73.2,132
AMS_20231107,Amsterdam,2023-11-07,Tuesday,57.9,73.6,150
MAA_20230527,Maastricht,2023-05-27,Saturday,59.8,72.0,145
UTR_20230826,Utrecht,2023-08-26,Saturday,71.8,73.9,130
ROT_20230719,Rotterdam,2023-07-19,Wednesday,58.4,61.1,139
AMS_20240118,Amsterdam,2024-01-18,Thursday,58.0,77.1,154
MAA_20231125,Maastricht,2023-11-25,Saturday,56.4,71.1,150
MAA_20231213,Maastricht,2023-12-13,Wednesday,56.4,73.9,152
MAA_20230917,Maastricht,2023-09-17,Sunday,56.2,70.3,150
AMS_20240207,Amsterdam,2024-02-07,Wednesday,58.5,73.6,149
UTR_20240225,Utrecht,2024-02-25,Sunday,69.2,76.6,136
AMS_20230527,Amsterdam,2023-05-27,Saturday,56.2,73.1,152
GRO_20240111,Groningen,2024-01-11,Thursday,56.3,72.6,153
MAA_20230803,Maastricht,2023-08-03,Thursday,59.5,73.8,147
GRO_20240220,Groningen,2024-02-20,Tuesday,50.5,68.6,157
UTR_20240219,Utrecht,2024-02-19,Monday,71.9,76.8,131
ROT_20231127,Rotterdam,2023-11-27,Monday,57.6,60.0,140
MAA_20231231,Maastricht,2023-12-31,Sunday,59.5,72.4,146
GRO_20230503,Groningen,2023-05-03,Wednesday,52.5,72.1,157
