SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20230524,Groningen,2023-05-24,Wednesday,53.7,68.5,152
MAA_20231009,Maastricht,2023-10-09,Monday,56.9,73.7,151
GRO_20230823,Groningen,2023-08-23,Wednesday,50.5,68.9,157
AMS_20230423,Amsterdam,2023-04-23,Sunday,58.7,73.4,149
GRO_20230523,Groningen,2023-05-23,Tuesday,53.7,69.4,153
AMS_20231208,Amsterdam,2023-12-08,Friday,63.3,75.7,144
UTR_20230930,Utrecht,2023-09-30,Saturday,69.8,74.8,133
MAA_20240324,Maastricht,2024-03-24,Sunday,56.2,71.3,150
UTR_20230729,Utrecht,2023-07-29,Saturday,69.2,73.7,134
ROT_20240315,Rotterdam,2024-03-15,Friday,56.8,62.7,142
AMS_20230409,Amsterdam,2023-04-09,Sunday,55.7,75.5,155
MAA_20231214,Maastricht,2023-12-14,Thursday,60.4,68.8,143
AMS_20230522,Amsterdam,2023-05-22,Monday,56.6,78.5,156
GRO_20230710,Groningen,2023-07-10,Monday,55.0,69.9,153
UTR_20230410,Utrecht,2023-04-10,Monday,71.4,75.7,131
UTR_20231112,Utrecht,2023-11-12,Sunday,70.9,70.2,128
MAA_20230523,Maastricht,2023-05-23,Tuesday,57.3,71.7,149
UTR_20230625,Utrecht,2023-06-25,Sunday,67.5,77.4,139
UTR_20230507,Utrecht,2023-05-07,Sunday,71.6,74.5,130
UTR_20230506,Utrecht,2023-05-06,Saturday,71.0,77.0,133
UTR_20230713,Utrecht,2023-07-13,Thursday,65.5,75.3,139
ROT_20230504,Rotterdam,2023-05-04,Thursday,56.8,62.3,142
UTR_20231219,Utrecht,2023-12-19,Tuesday,68.1,75.9,137
MAA_20240209,Maastricht,2024-02-09,Friday,54.8,73.1,155
GRO_20230423,Groningen,2023-04-23,Sunday,52.5,70.6,155
MAA_20230604,Maastricht,2023-06-04,Sunday,57.1,71.6,149
GRO_20230706,Groningen,2023-07-06,Thursday,56.2,71.2,151
UTR_20231007,Utrecht,2023-10-07,Saturday,69.4,75.2,134
AMS_20240317,Amsterdam,2024-03-17,Sunday,56.7,74.7,153
ROT_20240321,Rotterdam,2024-03-21,Thursday,58.7,62.1,139
AMS_20230908,Amsterdam,2023-09-08,Friday,54.8,75.1,156
UTR_20231008,Utrecht,2023-10-08,Sunday,69.8,76.7,135
UTR_20230922,Utrecht,2023-09-22,Friday,72.4,79.1,133
MAA_20231128,Maastricht,2023-11-28,Tuesday,55.4,74.5,155
AMS_20240102,Amsterdam,2024-01-02,Tuesday,55.3,72.9,153
MAA_20240303,Maastricht,2024-03-03,Sunday,59.4,70.5,145
AMS_20230504,Amsterdam,2023-05-04,Thursday,57.2,74.0,151
UTR_20230826,Utrecht,2023-08-26,Saturday,71.8,73.9,130
AMS_20231003,Amsterdam,2023-10-03,Tuesday,57.1,75.5,153
AMS_20230422,Amsterdam,2023-04-22,Saturday,60.7,74.6,147
ROT_20231226,Rotterdam,2023-12-26,Tuesday,58.0,63.2,141
UTR_20230613,Utrecht,2023-06-13,Tuesday,69.8,78.0,135
MAA_20230731,Maastricht,2023-07-31,Monday,56.9,72.8,151
AMS_20240218,Amsterdam,2024-02-18,Sunday,56.6,76.4,154
ROT_20231130,Rotterdam,2023-11-30,Thursday,55.5,62.9,145
UTR_20240122,Utrecht,2024-01-22,Monday,72.1,76.9,131
ROT_20230513,Rotterdam,2023-05-13,Saturday,54.0,62.0,148
MAA_20240109,Maastricht,2024-01-09,Tuesday,57.0,73.6,151
MAA_20230509,Maastricht,2023-05-09,Tuesday,59.1,73.1,149
ROT_20231008,Rotterdam,2023-10-08,Sunday,56.1,64.7,146
GRO_20230824,Groningen,2023-08-24,Thursday,55.8,64.8,147
AMS_20230416,Amsterdam,2023-04-16,Sunday,60.1,75.4,147
ROT_20231110,Rotterdam,2023-11-10,Friday,55.2,59.6,143
GRO_20230705,Groningen,2023-07-05,Wednesday,53.9,68.0,151
AMS_20240318,Amsterdam,2024-03-18,Monday,59.1,74.0,149
GRO_20230613,Groningen,2023-06-13,Tuesday,56.6,68.6,147
UTR_20230626,Utrecht,2023-06-26,Monday,68.4,75.8,136
MAA_20230503,Maastricht,2023-05-03,Wednesday,57.3,72.2,151
GRO_20230424,Groningen,2023-04-24,Monday,56.0,69.9,149
UTR_20240315,Utrecht,2024-03-15,Friday,70.3,73.9,131
MAA_20230831,Maastricht,2023-08-31,Thursday,59.6,74.0,147
AMS_20240325,Amsterdam,2024-03-25,Monday,59.7,74.0,148
ROT_20240204,Rotterdam,2024-02-04,Sunday,57.7,63.2,143
UTR_20230709,Utrecht,2023-07-09,Sunday,68.3,81.6,141
UTR_20230519,Utrecht,2023-05-19,Friday,71.3,73.0,130
