SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20230915,Groningen,2023-09-15,Friday,55.3,72.1,153
ROT_20240116,Rotterdam,2024-01-16,Tuesday,55.9,64.5,146
MAA_20230427,Maastricht,2023-04-27,Thursday,57.3,69.5,147
AMS_20231117,Amsterdam,2023-11-17,Friday,55.8,76.0,155
UTR_20231223,Utrecht,2023-12-23,Saturday,70.9,72.6,130
ROT_20230508,Rotterdam,2023-05-08,Monday,55.4,62.8,145
MAA_20240208,Maastricht,2024-02-08,Thursday,59.2,73.1,148
UTR_20240228,Utrecht,2024-02-28,Wednesday,71.6,77.5,133
ROT_20230516,Rotterdam,2023-05-16,Tuesday,56.0,61.8,143
AMS_20230611,Amsterdam,2023-06-11,Sunday,59.5,73.2,147
MAA_20230630,Maastricht,2023-06-30,Friday,59.7,76.5,149
ROT_20231121,Rotterdam,2023-11-21,Tuesday,57.7,59.1,139
GRO_20230911,Groningen,2023-09-11,Monday,54.1,71.3,154
UTR_20230721,Utrecht,2023-07-21,Friday,67.5,75.3,137
MAA_20240229,Maastricht,2024-02-29,Thursday,57.8,71.8,149
UTR_20230817,Utrecht,2023-08-17,Thursday,70.1,78.5,136
GRO_20231022,Groningen,2023-10-22,Sunday,52.8,69.1,155
MAA_20230729,Maastricht,2023-07-29,Saturday,56.7,73.3,152
MAA_20231112,Maastricht,2023-11-12,Sunday,58.1,71.5,149
ROT_20231130,Rotterdam,2023-11-30,Thursday,55.5,62.9,145
UTR_20230509,Utrecht,2023-05-09,Tuesday,70.9,79.1,135
GRO_20230710,Groningen,2023-07-10,Monday,55.0,69.9,153
AMS_20240128,Amsterdam,2024-01-28,Sunday,59.3,79.0,152
MAA_20231008,Maastricht,2023-10-08,Sunday,57.4,68.9,147
ROT_20231023,Rotterdam,2023-10-23,Monday,57.7,61.7,141
GRO_20231002,Groningen,2023-10-02,Monday,53.0,72.2,156
AMS_20240106,Amsterdam,2024-01-06,Saturday,55.7,75.5,155
AMS_20240203,Amsterdam,2024-02-03,Saturday,56.9,75.5,154
MAA_20240323,Maastricht,2024-03-23,Saturday,55.7,73.0,153
MAA_20231015,Maastricht,2023-10-15,Sunday,60.3,70.8,145
UTR_20231218,Utrecht,2023-12-18,Monday,71.2,75.9,132
UTR_20231006,Utrecht,2023-10-06,Friday,69.6,72.6,131
GRO_20231101,Groningen,2023-11-01,Wednesday,56.3,70.0,150
GRO_20230406,Groningen,2023-04-06,Thursday,53.9,66.4,149
ROT_20230825,Rotterdam,2023-08-25,Friday,55.8,61.0,143
UTR_20231002,Utrecht,2023-10-02,Monday,71.2,74.1,131
UTR_20231103,Utrecht,2023-11-03,Friday,68.5,75.3,136
MAA_20240212,Maastricht,2024-02-12,Monday,58.5,72.1,148
GRO_20230403,Groningen,2023-04-03,Monday,57.6,67.8,146
GRO_20231029,Groningen,2023-10-29,Sunday,54.8,72.2,153
GRO_20231027,Groningen,2023-10-27,Friday,51.5,69.7,156
GRO_20230421,Groningen,2023-04-21,Friday,56.6,71.0,150
AMS_20230425,Amsterdam,2023-04-25,Tuesday,52.8,76.4,160
ROT_20230925,Rotterdam,2023-09-25,Monday,54.8,63.1,147
AMS_20230831,Amsterdam,2023-08-31,Thursday,56.9,72.3,152
UTR_20230908,Utrecht,2023-09-08,Friday,71.5,76.9,132
GRO_20231011,Groningen,2023-10-11,Wednesday,56.0,68.7,149
ROT_20230904,Rotterdam,2023-09-04,Monday,54.0,63.1,147
AMS_20240314,Amsterdam,2024-03-14,Thursday,59.3,71.6,147
GRO_20240219,Groningen,2024-02-19,Monday,57.6,67.0,145
AMS_20231029,Amsterdam,2023-10-29,Sunday,54.7,76.4,157
AMS_20230904,Amsterdam,2023-09-04,Monday,57.4,70.1,147
AMS_20230418,Amsterdam,2023-04-18,Tuesday,59.2,76.8,151
ROT_20240211,Rotterdam,2024-02-11,Sunday,56.1,59.5,141
MAA_20230508,Maastricht,2023-05-08,Monday,57.9,73.5,149
MAA_20231230,Maastricht,2023-12-30,Saturday,56.5,72.6,152
UTR_20230518,Utrecht,2023-05-18,Thursday,69.2,77.8,137
UTR_20230527,Utrecht,2023-05-27,Saturday,69.2,73.1,132
ROT_20231217,Rotterdam,2023-12-17,Sunday,57.3,60.6,141
