SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
MAA_20240224,Maastricht,2024-02-24,Saturday,55.0,71.1,152
MAA_20240128,Maastricht,2024-01-28,Sunday,56.0,73.3,152
GRO_20230501,Groningen,2023-05-01,Monday,54.5,70.8,153
GRO_20240311,Groningen,2024-03-11,Monday,52.1,69.1,155
MAA_20231005,Maastricht,2023-10-05,Thursday,54.8,69.7,151
UTR_20230720,Utrecht,2023-07-20,Thursday,67.5,75.8,137
ROT_20240222,Rotterdam,2024-02-22,Thursday,55.7,61.9,144
UTR_20230429,Utrecht,2023-04-29,Saturday,70.1,74.1,132
MAA_20231002,Maastricht,2023-10-02,Monday,56.6,71.9,150
AMS_20230504,Amsterdam,2023-05-04,Thursday,57.2,74.0,151
AMS_20231028,Amsterdam,2023-10-28,Saturday,57.7,73.9,150
ROT_20231012,Rotterdam,2023-10-12,Thursday,57.1,62.8,142
GRO_20230912,Groningen,2023-09-12,Tuesday,53.9,67.7,151
AMS_20230920,Amsterdam,2023-09-20,Wednesday,58.2,76.2,151
MAA_20230508,Maastricht,2023-05-08,Monday,57.9,73.5,149
MAA_20240222,Maastricht,2024-02-22,Thursday,54.0,72.2,155
MAA_20230917,Maastricht,2023-09-17,Sunday,56.2,70.3,150
GRO_20230514,Groningen,2023-05-14,Sunday,53.7,70.7,154
AMS_20230616,Amsterdam,2023-06-16,Friday,56.5,75.2,153
UTR_20230612,Utrecht,2023-06-12,Monday,66.9,76.7,139
GRO_20230729,Groningen,2023-07-29,Saturday,52.9,71.3,156
GRO_20230708,Groningen,2023-07-08,Saturday,56.8,69.9,148
GRO_20231118,Groningen,2023-11-18,Saturday,55.0,67.9,150
GRO_20231225,Groningen,2023-12-25,Monday,53.9,67.6,152
GRO_20230728,Groningen,2023-07-28,Friday,56.9,71.6,150
MAA_20230418,Maastricht,2023-04-18,Tuesday,53.4,69.9,153
ROT_20231019,Rotterdam,2023-10-19,Thursday,56.5,60.3,142
UTR_20240204,Utrecht,2024-02-04,Sunday,70.9,77.6,133
UTR_20240201,Utrecht,2024-02-01,Thursday,66.1,78.3,141
MAA_20230531,Maastricht,2023-05-31,Wednesday,56.6,73.6,152
UTR_20231117,Utrecht,2023-11-17,Friday,69.4,76.3,135
GRO_20230511,Groningen,2023-05-11,Thursday,56.4,68.7,149
UTR_20230823,Utrecht,2023-08-23,Wednesday,73.6,75.3,127
AMS_20240215,Amsterdam,2024-02-15,Thursday,58.4,76.1,151
AMS_20240108,Amsterdam,2024-01-08,Monday,56.7,73.7,152
GRO_20230730,Groningen,2023-07-30,Sunday,50.2,71.6,160
ROT_20230511,Rotterdam,2023-05-11,Thursday,56.5,62.3,143
MAA_20230622,Maastricht,2023-06-22,Thursday,57.2,72.4,149
ROT_20230409,Rotterdam,2023-04-09,Sunday,57.4,62.9,142
GRO_20230830,Groningen,2023-08-30,Wednesday,54.8,70.3,152
UTR_20240331,Utrecht,2024-03-31,Sunday,67.9,77.9,139
UTR_20240119,Utrecht,2024-01-19,Friday,72.4,71.8,127
ROT_20231115,Rotterdam,2023-11-15,Wednesday,59.4,58.5,136
UTR_20230408,Utrecht,2023-04-08,Saturday,72.0,74.3,130
GRO_20240324,Groningen,2024-03-24,Sunday,53.5,69.2,153
MAA_20230420,Maastricht,2023-04-20,Thursday,57.8,72.9,150
ROT_20231006,Rotterdam,2023-10-06,Friday,57.8,61.7,140
GRO_20230702,Groningen,2023-07-02,Sunday,54.7,70.5,153
AMS_20230817,Amsterdam,2023-08-17,Thursday,61.1,75.0,147
UTR_20240125,Utrecht,2024-01-25,Thursday,70.7,73.1,131
UTR_20231027,Utrecht,2023-10-27,Friday,69.4,79.5,138
AMS_20230411,Amsterdam,2023-04-11,Tuesday,58.0,72.6,150
MAA_20240213,Maastricht,2024-02-13,Tuesday,58.0,73.2,149
GRO_20230507,Groningen,2023-05-07,Sunday,55.9,74.2,154
MAA_20230513,Maastricht,2023-05-13,Saturday,54.4,70.1,153
MAA_20240118,Maastricht,2024-01-18,Thursday,55.6,71.8,152
ROT_20230626,Rotterdam,2023-06-26,Monday,54.8,64.6,147
AMS_20231221,Amsterdam,2023-12-21,Thursday,55.8,76.8,156
UTR_20231220,Utrecht,2023-12-20,Wednesday,67.5,76.4,138
UTR_20240309,Utrecht,2024-03-09,Saturday,67.5,76.1,138
GRO_20230529,Groningen,2023-05-29,Monday,54.0,67.8,151
UTR_20230628,Utrecht,2023-06-28,Wednesday,68.4,72.9,134
MAA_20230617,Maastricht,2023-06-17,Saturday,58.8,70.5,147
GRO_20230615,Groningen,2023-06-15,Thursday,49.2,71.6,162
UTR_20240213,Utrecht,2024-02-13,Tuesday,69.1,74.3,133
GRO_20230420,Groningen,2023-04-20,Thursday,57.5,72.6,150
MAA_20240123,Maastricht,2024-01-23,Tuesday,55.0,70.7,152
MAA_20240111,Maastricht,2024-01-11,Thursday,56.4,72.1,152
UTR_20231011,Utrecht,2023-10-11,Wednesday,67.4,74.8,137
GRO_20230928,Groningen,2023-09-28,Thursday,55.5,67.2,148
UTR_20230930,Utrecht,2023-09-30,Saturday,69.8,74.8,133
AMS_20230714,Amsterdam,2023-07-14,Friday,60.6,74.8,147
ROT_20230801,Rotterdam,2023-08-01,Tuesday,55.5,61.9,144
MAA_20230922,Maastricht,2023-09-22,Friday,54.2,70.7,153
UTR_20230416,Utrecht,2023-04-16,Sunday,69.9,73.2,132
AMS_20230811,Amsterdam,2023-08-11,Friday,57.8,77.2,152
MAA_20231123,Maastricht,2023-11-23,Thursday,56.8,77.0,154
MAA_20240226,Maastricht,2024-02-26,Monday,54.4,69.4,152
AMS_20230509,Amsterdam,2023-05-09,Tuesday,57.9,72.4,150
MAA_20240107,Maastricht,2024-01-07,Sunday,59.0,72.2,148
GRO_20231203,Groningen,2023-12-03,Sunday,55.9,68.9,149
AMS_20240101,Amsterdam,2024-01-01,Monday,56.9,73.9,152
MAA_20240321,Maastricht,2024-03-21,Thursday,52.3,76.7,161
AMS_20230828,Amsterdam,2023-08-28,Monday,55.9,74.6,154
AMS_20231229,Amsterdam,2023-12-29,Friday,58.2,76.9,152
ROT_20231224,Rotterdam,2023-12-24,Sunday,53.6,60.0,145
MAA_20230611,Maastricht,2023-06-11,Sunday,55.8,70.3,150
AMS_20230519,Amsterdam,2023-05-19,Friday,55.5,72.1,153
UTR_20230708,Utrecht,2023-07-08,Saturday,69.3,74.5,133
GRO_20230707,Groningen,2023-07-07,Friday,54.6,72.8,154
GRO_20240202,Groningen,2024-02-02,Friday,53.9,69.0,152
MAA_20231112,Maastricht,2023-11-12,Sunday,58.1,71.5,149
MAA_20230805,Maastricht,2023-08-05,Saturday,56.7,73.7,152
AMS_20231203,Amsterdam,2023-12-03,Sunday,54.3,72.2,154
ROT_20230709,Rotterdam,2023-07-09,Sunday,59.1,63.7,141
UTR_20240224,Utrecht,2024-02-24,Saturday,66.2,77.1,139
MAA_20230831,Maastricht,2023-08-31,Thursday,59.6,74.0,147
MAA_20230830,Maastricht,2023-08-30,Wednesday,57.5,72.7,149
AMS_20230523,Amsterdam,2023-05-23,Tuesday,55.6,76.0,155
