SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20240128,Amsterdam,2024-01-28,Sunday,59.3,79.0,152
AMS_20231226,Amsterdam,2023-12-26,Tuesday,56.2,74.3,153
ROT_20231023,Rotterdam,2023-10-23,Monday,57.7,61.7,141
UTR_20231225,Utrecht,2023-12-25,Monday,67.4,72.9,135
AMS_20230713,Amsterdam,2023-07-13,Thursday,60.2,76.4,149
GRO_20230607,Groningen,2023-06-07,Wednesday,54.3,72.3,153
UTR_20240201,Utrecht,2024-02-01,Thursday,66.1,78.3,141
GRO_20231025,Groningen,2023-10-25,Wednesday,59.7,74.4,148
ROT_20231021,Rotterdam,2023-10-21,Saturday,55.7,62.0,144
MAA_20240205,Maastricht,2024-02-05,Monday,58.8,71.5,147
ROT_20240322,Rotterdam,2024-03-22,Friday,57.0,60.5,142
ROT_20231024,Rotterdam,2023-10-24,Tuesday,58.0,60.3,140
MAA_20230731,Maastricht,2023-07-31,Monday,56.9,72.8,151
ROT_20230425,Rotterdam,2023-04-25,Tuesday,56.5,60.2,141
MAA_20240301,Maastricht,2024-03-01,Friday,54.7,74.9,156
UTR_20230414,Utrecht,2023-04-14,Friday,67.3,75.3,138
ROT_20240315,Rotterdam,2024-03-15,Friday,56.8,62.7,142
MAA_20231231,Maastricht,2023-12-31,Sunday,59.5,72.4,146
GRO_20230722,Groningen,2023-07-22,Saturday,57.1,69.5,148
ROT_20230715,Rotterdam,2023-07-15,Saturday,57.8,64.4,143
ROT_20231115,Rotterdam,2023-11-15,Wednesday,59.4,58.5,136
ROT_20240119,Rotterdam,2024-01-19,Friday,58.6,63.2,141
ROT_20230520,Rotterdam,2023-05-20,Saturday,52.7,63.0,150
GRO_20230522,Groningen,2023-05-22,Monday,52.4,72.9,158
MAA_20240316,Maastricht,2024-03-16,Saturday,55.4,73.2,154
MAA_20230515,Maastricht,2023-05-15,Monday,60.2,74.0,146
UTR_20230718,Utrecht,2023-07-18,Tuesday,71.1,73.9,130
AMS_20231108,Amsterdam,2023-11-08,Wednesday,58.2,74.2,151
GRO_20230902,Groningen,2023-09-02,Saturday,52.2,70.9,156
ROT_20231221,Rotterdam,2023-12-21,Thursday,59.9,63.3,139
ROT_20240204,Rotterdam,2024-02-04,Sunday,57.7,63.2,143
ROT_20230809,Rotterdam,2023-08-09,Wednesday,60.7,66.3,141
MAA_20231222,Maastricht,2023-12-22,Friday,56.4,75.3,154
AMS_20230920,Amsterdam,2023-09-20,Wednesday,58.2,76.2,151
GRO_20240110,Groningen,2024-01-10,Wednesday,57.1,68.9,147
GRO_20240202,Groningen,2024-02-02,Friday,53.9,69.0,152
