SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
ROT_20230503,Rotterdam,2023-05-03,Wednesday,55.9,62.5,144
MAA_20240219,Maastricht,2024-02-19,Monday,58.9,71.1,147
AMS_20240313,Amsterdam,2024-03-13,Wednesday,57.9,74.4,151
AMS_20231016,Amsterdam,2023-10-16,Monday,57.5,72.8,150
MAA_20240120,Maastricht,2024-01-20,Saturday,52.1,67.9,154
UTR_20240310,Utrecht,2024-03-10,Sunday,70.0,81.4,137
UTR_20230618,Utrecht,2023-06-18,Sunday,67.4,77.1,138
UTR_20240129,Utrecht,2024-01-29,Monday,68.5,77.8,138
ROT_20230924,Rotterdam,2023-09-24,Sunday,58.8,61.5,139
UTR_20231009,Utrecht,2023-10-09,Monday,68.7,73.3,133
AMS_20231224,Amsterdam,2023-12-24,Sunday,57.1,73.9,151
GRO_20231230,Groningen,2023-12-30,Saturday,54.4,70.6,154
ROT_20231205,Rotterdam,2023-12-05,Tuesday,57.6,60.9,141
GRO_20230421,Groningen,2023-04-21,Friday,56.6,71.0,150
UTR_20230710,Utrecht,2023-07-10,Monday,67.3,73.1,136
ROT_20230407,Rotterdam,2023-04-07,Friday,54.4,65.5,148
UTR_20231003,Utrecht,2023-10-03,Tuesday,68.7,76.2,136
GRO_20230604,Groningen,2023-06-04,Sunday,54.2,71.0,154
ROT_20240216,Rotterdam,2024-02-16,Friday,59.6,64.1,140
UTR_20230504,Utrecht,2023-05-04,Thursday,69.6,76.8,135
GRO_20231029,Groningen,2023-10-29,Sunday,54.8,72.2,153
GRO_20240131,Groningen,2024-01-31,Wednesday,51.4,68.9,156
MAA_20240104,Maastricht,2024-01-04,Thursday,51.7,73.4,159
AMS_20230801,Amsterdam,2023-08-01,Tuesday,58.2,73.2,149
MAA_20230508,Maastricht,2023-05-08,Monday,57.9,73.5,149
UTR_20240203,Utrecht,2024-02-03,Saturday,66.5,78.7,141
ROT_20240324,Rotterdam,2024-03-24,Sunday,56.7,61.8,142
MAA_20230530,Maastricht,2023-05-30,Tuesday,55.2,69.4,151
AMS_20240202,Amsterdam,2024-02-02,Friday,56.6,77.1,154
ROT_20230416,Rotterdam,2023-04-16,Sunday,54.7,57.9,142
AMS_20230907,Amsterdam,2023-09-07,Thursday,60.2,74.5,147
ROT_20230504,Rotterdam,2023-05-04,Thursday,56.8,62.3,142
MAA_20230913,Maastricht,2023-09-13,Wednesday,57.1,68.7,148
ROT_20240221,Rotterdam,2024-02-21,Wednesday,52.1,61.1,148
ROT_20240315,Rotterdam,2024-03-15,Friday,56.8,62.7,142
AMS_20230705,Amsterdam,2023-07-05,Wednesday,59.2,75.3,149
UTR_20231209,Utrecht,2023-12-09,Saturday,72.4,75.2,130
AMS_20230611,Amsterdam,2023-06-11,Sunday,59.5,73.2,147
UTR_20230415,Utrecht,2023-04-15,Saturday,69.7,78.7,136
GRO_20240227,Groningen,2024-02-27,Tuesday,53.8,69.0,152
UTR_20231015,Utrecht,2023-10-15,Sunday,70.6,76.1,134
UTR_20230611,Utrecht,2023-06-11,Sunday,72.3,75.3,130
UTR_20230829,Utrecht,2023-08-29,Tuesday,70.3,76.8,133
ROT_20230705,Rotterdam,2023-07-05,Wednesday,57.6,60.9,141
ROT_20230609,Rotterdam,2023-06-09,Friday,59.5,63.3,139
ROT_20240401,Rotterdam,2024-04-01,Monday,54.1,60.3,145
UTR_20230713,Utrecht,2023-07-13,Thursday,65.5,75.3,139
AMS_20230810,Amsterdam,2023-08-10,Thursday,57.1,71.3,150
UTR_20230707,Utrecht,2023-07-07,Friday,70.6,76.9,134
GRO_20230407,Groningen,2023-04-07,Friday,55.3,68.9,150
MAA_20230810,Maastricht,2023-08-10,Thursday,56.7,73.3,151
MAA_20240312,Maastricht,2024-03-12,Tuesday,55.9,68.6,149
GRO_20240202,Groningen,2024-02-02,Friday,53.9,69.0,152
UTR_20231004,Utrecht,2023-10-04,Wednesday,69.9,76.6,134
AMS_20230917,Amsterdam,2023-09-17,Sunday,56.3,75.3,154
ROT_20231212,Rotterdam,2023-12-12,Tuesday,54.5,61.8,146
ROT_20240301,Rotterdam,2024-03-01,Friday,55.6,61.9,144
UTR_20231116,Utrecht,2023-11-16,Thursday,77.8,71.5,119
ROT_20230604,Rotterdam,2023-06-04,Sunday,56.1,62.8,144
UTR_20240113,Utrecht,2024-01-13,Saturday,71.4,73.2,130
UTR_20240111,Utrecht,2024-01-11,Thursday,68.9,72.7,133
ROT_20231125,Rotterdam,2023-11-25,Saturday,54.7,62.0,145
MAA_20230930,Maastricht,2023-09-30,Saturday,58.2,71.2,148
AMS_20230418,Amsterdam,2023-04-18,Tuesday,59.2,76.8,151
ROT_20231003,Rotterdam,2023-10-03,Tuesday,59.4,62.0,137
MAA_20230622,Maastricht,2023-06-22,Thursday,57.2,72.4,149
AMS_20231212,Amsterdam,2023-12-12,Tuesday,61.5,73.5,145
ROT_20240330,Rotterdam,2024-03-30,Saturday,56.8,60.9,142
GRO_20230505,Groningen,2023-05-05,Friday,54.0,70.7,154
MAA_20231126,Maastricht,2023-11-26,Sunday,60.2,74.2,148
ROT_20230422,Rotterdam,2023-04-22,Saturday,57.9,63.9,143
AMS_20230404,Amsterdam,2023-04-04,Tuesday,57.1,75.2,152
GRO_20231213,Groningen,2023-12-13,Wednesday,54.5,70.7,153
UTR_20230514,Utrecht,2023-05-14,Sunday,70.1,75.7,133
ROT_20230502,Rotterdam,2023-05-02,Tuesday,57.2,64.9,144
GRO_20230915,Groningen,2023-09-15,Friday,55.3,72.1,153
GRO_20230919,Groningen,2023-09-19,Tuesday,55.4,67.4,149
AMS_20240120,Amsterdam,2024-01-20,Saturday,59.4,78.4,152
AMS_20231113,Amsterdam,2023-11-13,Monday,59.4,72.5,147
AMS_20230927,Amsterdam,2023-09-27,Wednesday,56.8,76.4,153
MAA_20231220,Maastricht,2023-12-20,Wednesday,54.0,71.1,155
AMS_20231102,Amsterdam,2023-11-02,Thursday,57.9,74.3,151
AMS_20230421,Amsterdam,2023-04-21,Friday,55.8,72.3,153
