SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20240325,Groningen,2024-03-25,Monday,56.9,69.2,149
AMS_20231218,Amsterdam,2023-12-18,Monday,60.2,76.4,149
ROT_20240108,Rotterdam,2024-01-08,Monday,59.2,60.4,137
UTR_20240128,Utrecht,2024-01-28,Sunday,70.7,76.2,133
GRO_20231119,Groningen,2023-11-19,Sunday,53.9,75.1,157
AMS_20240121,Amsterdam,2024-01-21,Sunday,57.3,75.9,153
UTR_20231205,Utrecht,2023-12-05,Tuesday,70.9,78.8,134
ROT_20231105,Rotterdam,2023-11-05,Sunday,59.4,65.5,142
GRO_20240125,Groningen,2024-01-25,Thursday,57.4,68.4,147
AMS_20230403,Amsterdam,2023-04-03,Monday,57.1,75.8,153
UTR_20240210,Utrecht,2024-02-10,Saturday,69.2,73.6,132
UTR_20231002,Utrecht,2023-10-02,Monday,71.2,74.1,131
UTR_20231005,Utrecht,2023-10-05,Thursday,69.6,75.3,134
UTR_20230908,Utrecht,2023-09-08,Friday,71.5,76.9,132
GRO_20231123,Groningen,2023-11-23,Thursday,54.4,69.9,153
UTR_20231225,Utrecht,2023-12-25,Monday,67.4,72.9,135
UTR_20240309,Utrecht,2024-03-09,Saturday,67.5,76.1,138
MAA_20230713,Maastricht,2023-07-13,Thursday,54.3,73.3,154
GRO_20231203,Groningen,2023-12-03,Sunday,55.9,68.9,149
MAA_20230715,Maastricht,2023-07-15,Saturday,55.3,74.2,154
MAA_20231009,Maastricht,2023-10-09,Monday,56.9,73.7,151
MAA_20230716,Maastricht,2023-07-16,Sunday,55.7,73.8,153
AMS_20230523,Amsterdam,2023-05-23,Tuesday,55.6,76.0,155
UTR_20231106,Utrecht,2023-11-06,Monday,69.4,74.0,133
GRO_20230701,Groningen,2023-07-01,Saturday,53.0,67.1,152
UTR_20231028,Utrecht,2023-10-28,Saturday,74.4,75.4,127
GRO_20240117,Groningen,2024-01-17,Wednesday,57.6,68.8,147
MAA_20231018,Maastricht,2023-10-18,Wednesday,57.4,74.7,151
UTR_20231105,Utrecht,2023-11-05,Sunday,67.8,77.1,138
GRO_20230519,Groningen,2023-05-19,Friday,53.8,71.3,154
ROT_20230810,Rotterdam,2023-08-10,Thursday,58.8,63.4,141
AMS_20240117,Amsterdam,2024-01-17,Wednesday,61.6,73.7,145
GRO_20231006,Groningen,2023-10-06,Friday,55.7,65.6,146
AMS_20231023,Amsterdam,2023-10-23,Monday,59.4,75.7,149
MAA_20230422,Maastricht,2023-04-22,Saturday,53.6,70.6,154
UTR_20230412,Utrecht,2023-04-12,Wednesday,71.1,79.7,134
AMS_20230917,Amsterdam,2023-09-17,Sunday,56.3,75.3,154
GRO_20240223,Groningen,2024-02-23,Friday,51.1,70.6,157
