SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20240221,Amsterdam,2024-02-21,Wednesday,59.6,75.6,149
UTR_20240313,Utrecht,2024-03-13,Wednesday,66.3,76.9,140
GRO_20240227,Groningen,2024-02-27,Tuesday,53.8,69.0,152
AMS_20230731,Amsterdam,2023-07-31,Monday,57.2,75.2,152
AMS_20231230,Amsterdam,2023-12-30,Saturday,60.8,79.3,150
UTR_20230911,Utrecht,2023-09-11,Monday,67.3,77.0,139
ROT_20230619,Rotterdam,2023-06-19,Monday,57.6,64.6,144
GRO_20240314,Groningen,2024-03-14,Thursday,52.8,69.6,154
MAA_20230920,Maastricht,2023-09-20,Wednesday,58.0,75.0,151
UTR_20230929,Utrecht,2023-09-29,Friday,73.1,74.8,128
UTR_20230726,Utrecht,2023-07-26,Wednesday,64.7,75.7,142
UTR_20240208,Utrecht,2024-02-08,Thursday,68.5,75.5,135
UTR_20240306,Utrecht,2024-03-06,Wednesday,71.5,75.6,131
UTR_20231230,Utrecht,2023-12-30,Saturday,70.9,74.7,131
AMS_20231113,Amsterdam,2023-11-13,Monday,59.4,72.5,147
ROT_20230924,Rotterdam,2023-09-24,Sunday,58.8,61.5,139
MAA_20240111,Maastricht,2024-01-11,Thursday,56.4,72.1,152
MAA_20230710,Maastricht,2023-07-10,Monday,57.2,72.3,150
MAA_20230831,Maastricht,2023-08-31,Thursday,59.6,74.0,147
GRO_20240226,Groningen,2024-02-26,Monday,57.2,69.6,148
MAA_20240227,Maastricht,2024-02-27,Tuesday,58.5,72.2,148
UTR_20240102,Utrecht,2024-01-02,Tuesday,69.3,76.1,134
UTR_20230922,Utrecht,2023-09-22,Friday,72.4,79.1,133
MAA_20230808,Maastricht,2023-08-08,Tuesday,58.9,72.2,148
AMS_20231229,Amsterdam,2023-12-29,Friday,58.2,76.9,152
AMS_20230423,Amsterdam,2023-04-23,Sunday,58.7,73.4,149
UTR_20230525,Utrecht,2023-05-25,Thursday,69.7,74.6,133
ROT_20230627,Rotterdam,2023-06-27,Tuesday,56.7,60.3,141
UTR_20230424,Utrecht,2023-04-24,Monday,67.7,77.0,138
AMS_20240123,Amsterdam,2024-01-23,Tuesday,60.3,77.5,150
MAA_20230924,Maastricht,2023-09-24,Sunday,56.4,71.4,150
AMS_20231112,Amsterdam,2023-11-12,Sunday,61.5,76.6,148
GRO_20230418,Groningen,2023-04-18,Tuesday,52.6,71.7,157
GRO_20230801,Groningen,2023-08-01,Tuesday,55.4,70.6,150
AMS_20230825,Amsterdam,2023-08-25,Friday,58.8,74.7,149
AMS_20231120,Amsterdam,2023-11-20,Monday,60.1,73.3,146
AMS_20230418,Amsterdam,2023-04-18,Tuesday,59.2,76.8,151
GRO_20230603,Groningen,2023-06-03,Saturday,57.5,67.8,146
UTR_20230608,Utrecht,2023-06-08,Thursday,67.7,73.9,136
AMS_20230710,Amsterdam,2023-07-10,Monday,59.5,75.9,150
AMS_20230413,Amsterdam,2023-04-13,Thursday,55.3,75.1,155
UTR_20230620,Utrecht,2023-06-20,Tuesday,68.4,74.3,134
ROT_20240111,Rotterdam,2024-01-11,Thursday,56.6,62.8,144
GRO_20230921,Groningen,2023-09-21,Thursday,57.1,69.1,148
MAA_20240125,Maastricht,2024-01-25,Thursday,55.3,70.4,151
UTR_20230402,Utrecht,2023-04-02,Sunday,71.2,77.5,133
AMS_20231117,Amsterdam,2023-11-17,Friday,55.8,76.0,155
UTR_20231126,Utrecht,2023-11-26,Sunday,70.5,75.5,133
MAA_20230903,Maastricht,2023-09-03,Sunday,53.3,70.2,153
ROT_20230529,Rotterdam,2023-05-29,Monday,56.1,62.5,144
UTR_20231103,Utrecht,2023-11-03,Friday,68.5,75.3,136
