SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20240114,Groningen,2024-01-14,Sunday,53.3,70.2,154
MAA_20240116,Maastricht,2024-01-16,Tuesday,56.0,70.9,150
MAA_20230527,Maastricht,2023-05-27,Saturday,59.8,72.0,145
MAA_20240215,Maastricht,2024-02-15,Thursday,56.0,69.9,149
GRO_20230625,Groningen,2023-06-25,Sunday,55.0,71.3,152
UTR_20240217,Utrecht,2024-02-17,Saturday,68.0,74.2,135
GRO_20230714,Groningen,2023-07-14,Friday,55.3,69.0,151
ROT_20231015,Rotterdam,2023-10-15,Sunday,54.7,60.9,145
AMS_20231013,Amsterdam,2023-10-13,Friday,56.3,76.4,154
UTR_20230929,Utrecht,2023-09-29,Friday,73.1,74.8,128
AMS_20230827,Amsterdam,2023-08-27,Sunday,58.7,72.8,148
ROT_20231013,Rotterdam,2023-10-13,Friday,57.9,61.3,141
ROT_20231230,Rotterdam,2023-12-30,Saturday,60.9,60.4,134
ROT_20230525,Rotterdam,2023-05-25,Thursday,54.9,60.7,145
GRO_20240102,Groningen,2024-01-02,Tuesday,56.4,71.3,151
ROT_20230618,Rotterdam,2023-06-18,Sunday,57.1,62.5,142
GRO_20231209,Groningen,2023-12-09,Saturday,55.5,67.5,149
GRO_20231023,Groningen,2023-10-23,Monday,54.9,67.5,150
ROT_20231014,Rotterdam,2023-10-14,Saturday,54.0,62.5,148
AMS_20230513,Amsterdam,2023-05-13,Saturday,58.2,73.7,149
ROT_20230408,Rotterdam,2023-04-08,Saturday,57.3,60.7,141
ROT_20230809,Rotterdam,2023-08-09,Wednesday,60.7,66.3,141
MAA_20230824,Maastricht,2023-08-24,Thursday,52.6,73.0,158
AMS_20240220,Amsterdam,2024-02-20,Tuesday,53.1,71.6,156
UTR_20240221,Utrecht,2024-02-21,Wednesday,67.6,77.5,139
AMS_20240221,Amsterdam,2024-02-21,Wednesday,59.6,75.6,149
AMS_20230823,Amsterdam,2023-08-23,Wednesday,61.0,74.9,147
GRO_20231117,Groningen,2023-11-17,Friday,55.7,70.4,150
MAA_20240325,Maastricht,2024-03-25,Monday,57.3,73.8,151
MAA_20231229,Maastricht,2023-12-29,Friday,60.6,71.2,145
UTR_20240222,Utrecht,2024-02-22,Thursday,73.6,74.9,128
MAA_20230716,Maastricht,2023-07-16,Sunday,55.7,73.8,153
UTR_20240401,Utrecht,2024-04-01,Monday,71.0,76.4,133
UTR_20230801,Utrecht,2023-08-01,Tuesday,75.2,73.5,125
UTR_20230924,Utrecht,2023-09-24,Sunday,69.3,76.4,136
MAA_20230902,Maastricht,2023-09-02,Saturday,55.5,69.1,150
UTR_20230421,Utrecht,2023-04-21,Friday,69.0,75.5,135
GRO_20231025,Groningen,2023-10-25,Wednesday,59.7,74.4,148
UTR_20240207,Utrecht,2024-02-07,Wednesday,70.8,76.7,133
AMS_20240209,Amsterdam,2024-02-09,Friday,61.7,72.6,143
MAA_20230903,Maastricht,2023-09-03,Sunday,53.3,70.2,153
MAA_20230818,Maastricht,2023-08-18,Friday,54.6,68.0,151
AMS_20230920,Amsterdam,2023-09-20,Wednesday,58.2,76.2,151
ROT_20231009,Rotterdam,2023-10-09,Monday,58.7,61.4,139
UTR_20230613,Utrecht,2023-06-13,Tuesday,69.8,78.0,135
AMS_20230519,Amsterdam,2023-05-19,Friday,55.5,72.1,153
ROT_20240122,Rotterdam,2024-01-22,Monday,58.1,62.9,142
ROT_20231004,Rotterdam,2023-10-04,Wednesday,55.5,64.8,147
ROT_20230424,Rotterdam,2023-04-24,Monday,55.2,61.7,144
AMS_20240304,Amsterdam,2024-03-04,Monday,56.7,73.8,152
AMS_20231226,Amsterdam,2023-12-26,Tuesday,56.2,74.3,153
AMS_20240114,Amsterdam,2024-01-14,Sunday,58.6,75.4,151
GRO_20230814,Groningen,2023-08-14,Monday,54.3,69.7,152
GRO_20230813,Groningen,2023-08-13,Sunday,57.5,68.3,147
AMS_20240123,Amsterdam,2024-01-23,Tuesday,60.3,77.5,150
MAA_20230912,Maastricht,2023-09-12,Tuesday,57.3,70.9,149
UTR_20231105,Utrecht,2023-11-05,Sunday,67.8,77.1,138
GRO_20240317,Groningen,2024-03-17,Sunday,55.4,69.4,150
GRO_20231229,Groningen,2023-12-29,Friday,58.5,71.0,147
GRO_20230915,Groningen,2023-09-15,Friday,55.3,72.1,153
MAA_20240307,Maastricht,2024-03-07,Thursday,57.9,71.3,147
GRO_20230717,Groningen,2023-07-17,Monday,56.8,68.4,148
AMS_20231006,Amsterdam,2023-10-06,Friday,53.9,72.7,154
AMS_20231008,Amsterdam,2023-10-08,Sunday,58.6,74.3,150
AMS_20240129,Amsterdam,2024-01-29,Monday,58.4,75.2,151
GRO_20240318,Groningen,2024-03-18,Monday,57.9,70.8,148
MAA_20230605,Maastricht,2023-06-05,Monday,57.6,72.5,150
AMS_20231220,Amsterdam,2023-12-20,Wednesday,58.4,75.3,150
ROT_20230721,Rotterdam,2023-07-21,Friday,57.7,63.7,143
MAA_20230925,Maastricht,2023-09-25,Monday,59.0,69.9,146
UTR_20231208,Utrecht,2023-12-08,Friday,68.8,74.7,134
AMS_20240309,Amsterdam,2024-03-09,Saturday,54.7,75.5,157
ROT_20240106,Rotterdam,2024-01-06,Saturday,56.0,63.0,144
GRO_20240128,Groningen,2024-01-28,Sunday,55.3,67.6,150
GRO_20240329,Groningen,2024-03-29,Friday,52.1,69.0,155
UTR_20230815,Utrecht,2023-08-15,Tuesday,68.5,75.9,136
MAA_20240217,Maastricht,2024-02-17,Saturday,55.1,72.5,154
GRO_20230601,Groningen,2023-06-01,Thursday,57.5,70.8,149
GRO_20231102,Groningen,2023-11-02,Thursday,54.0,69.4,153
MAA_20240301,Maastricht,2024-03-01,Friday,54.7,74.9,156
UTR_20231007,Utrecht,2023-10-07,Saturday,69.4,75.2,134
MAA_20231024,Maastricht,2023-10-24,Tuesday,57.3,74.0,152
GRO_20230806,Groningen,2023-08-06,Sunday,52.4,71.0,155
MAA_20240219,Maastricht,2024-02-19,Monday,58.9,71.1,147
ROT_20230404,Rotterdam,2023-04-04,Tuesday,57.0,62.9,144
AMS_20230420,Amsterdam,2023-04-20,Thursday,59.9,73.8,147
UTR_20230516,Utrecht,2023-05-16,Tuesday,68.9,71.4,132
MAA_20230426,Maastricht,2023-04-26,Wednesday,55.4,72.8,154
UTR_20230410,Utrecht,2023-04-10,Monday,71.4,75.7,131
GRO_20230415,Groningen,2023-04-15,Saturday,52.6,67.3,152
MAA_20240109,Maastricht,2024-01-09,Tuesday,57.0,73.6,151
UTR_20230426,Utrecht,2023-04-26,Wednesday,68.0,74.8,136
MAA_20231118,Maastricht,2023-11-18,Saturday,54.3,73.8,154
MAA_20240213,Maastricht,2024-02-13,Tuesday,58.0,73.2,149
UTR_20230913,Utrecht,2023-09-13,Wednesday,72.0,76.2,131
AMS_20230415,Amsterdam,2023-04-15,Saturday,55.0,73.3,154
MAA_20231123,Maastricht,2023-11-23,Thursday,56.8,77.0,154
AMS_20231109,Amsterdam,2023-11-09,Thursday,52.7,76.9,161
MAA_20230510,Maastricht,2023-05-10,Wednesday,57.9,74.8,151
ROT_20231118,Rotterdam,2023-11-18,Saturday,58.9,62.3,140
MAA_20240226,Maastricht,2024-02-26,Monday,54.4,69.4,152
UTR_20230404,Utrecht,2023-04-04,Tuesday,69.8,79.9,137
UTR_20230825,Utrecht,2023-08-25,Friday,69.2,72.9,132
UTR_20230504,Utrecht,2023-05-04,Thursday,69.6,76.8,135
MAA_20230810,Maastricht,2023-08-10,Thursday,56.7,73.3,151
UTR_20230708,Utrecht,2023-07-08,Saturday,69.3,74.5,133
MAA_20231114,Maastricht,2023-11-14,Tuesday,53.0,74.1,157
MAA_20230731,Maastricht,2023-07-31,Monday,56.9,72.8,151
MAA_20230504,Maastricht,2023-05-04,Thursday,55.6,71.8,153
ROT_20230608,Rotterdam,2023-06-08,Thursday,57.7,62.2,142
ROT_20230621,Rotterdam,2023-06-21,Wednesday,54.0,61.8,146
MAA_20230718,Maastricht,2023-07-18,Tuesday,57.5,72.0,149
MAA_20240113,Maastricht,2024-01-13,Saturday,56.0,70.7,150
MAA_20231213,Maastricht,2023-12-13,Wednesday,56.4,73.9,152
MAA_20230621,Maastricht,2023-06-21,Wednesday,53.3,72.6,156
MAA_20240110,Maastricht,2024-01-10,Wednesday,53.3,71.8,156
MAA_20231101,Maastricht,2023-11-01,Wednesday,58.1,71.5,148
GRO_20231009,Groningen,2023-10-09,Monday,55.0,70.4,153
GRO_20230702,Groningen,2023-07-02,Sunday,54.7,70.5,153
AMS_20230804,Amsterdam,2023-08-04,Friday,58.4,79.1,153
UTR_20231025,Utrecht,2023-10-25,Wednesday,69.2,72.3,132
UTR_20240311,Utrecht,2024-03-11,Monday,72.1,75.4,131
GRO_20230927,Groningen,2023-09-27,Wednesday,57.4,71.6,150
AMS_20231015,Amsterdam,2023-10-15,Sunday,58.7,76.8,151
UTR_20230826,Utrecht,2023-08-26,Saturday,71.8,73.9,130
GRO_20230506,Groningen,2023-05-06,Saturday,53.1,69.0,154
AMS_20230407,Amsterdam,2023-04-07,Friday,60.9,74.3,146
GRO_20230630,Groningen,2023-06-30,Friday,52.8,71.3,155
ROT_20230726,Rotterdam,2023-07-26,Wednesday,61.9,63.3,135
MAA_20240202,Maastricht,2024-02-02,Friday,55.8,73.6,152
MAA_20230515,Maastricht,2023-05-15,Monday,60.2,74.0,146
UTR_20230503,Utrecht,2023-05-03,Wednesday,74.0,81.9,133
UTR_20230603,Utrecht,2023-06-03,Saturday,68.0,76.1,137
GRO_20230710,Groningen,2023-07-10,Monday,55.0,69.9,153
AMS_20230925,Amsterdam,2023-09-25,Monday,55.6,73.4,153
UTR_20231115,Utrecht,2023-11-15,Wednesday,71.5,76.1,132
UTR_20240226,Utrecht,2024-02-26,Monday,70.8,76.2,133
UTR_20230928,Utrecht,2023-09-28,Thursday,70.7,75.3,133
GRO_20230822,Groningen,2023-08-22,Tuesday,54.6,72.3,154
ROT_20230411,Rotterdam,2023-04-11,Tuesday,58.6,64.6,141
UTR_20240205,Utrecht,2024-02-05,Monday,70.9,75.2,132
ROT_20230504,Rotterdam,2023-05-04,Thursday,56.8,62.3,142
UTR_20240126,Utrecht,2024-01-26,Friday,70.9,72.0,129
AMS_20230811,Amsterdam,2023-08-11,Friday,57.8,77.2,152
AMS_20230803,Amsterdam,2023-08-03,Thursday,62.3,73.2,144
UTR_20230715,Utrecht,2023-07-15,Saturday,69.3,77.6,136
MAA_20240224,Maastricht,2024-02-24,Saturday,55.0,71.1,152
MAA_20230619,Maastricht,2023-06-19,Monday,54.8,72.6,154
UTR_20230917,Utrecht,2023-09-17,Sunday,65.8,77.0,141
ROT_20240226,Rotterdam,2024-02-26,Monday,53.6,63.9,149
GRO_20231224,Groningen,2023-12-24,Sunday,55.9,70.6,150
AMS_20240118,Amsterdam,2024-01-18,Thursday,58.0,77.1,154
UTR_20230407,Utrecht,2023-04-07,Friday,72.8,74.5,127
GRO_20230926,Groningen,2023-09-26,Tuesday,54.1,70.9,154
UTR_20240123,Utrecht,2024-01-23,Tuesday,71.1,74.3,131
GRO_20230603,Groningen,2023-06-03,Saturday,57.5,67.8,146
AMS_20240325,Amsterdam,2024-03-25,Monday,59.7,74.0,148
GRO_20230825,Groningen,2023-08-25,Friday,55.9,70.3,151
UTR_20230706,Utrecht,2023-07-06,Thursday,69.4,75.2,134
ROT_20231105,Rotterdam,2023-11-05,Sunday,59.4,65.5,142
UTR_20240120,Utrecht,2024-01-20,Saturday,66.3,77.2,140
MAA_20240105,Maastricht,2024-01-05,Friday,56.0,73.1,153
UTR_20231127,Utrecht,2023-11-27,Monday,73.1,77.7,131
