SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
ROT_20230531,Rotterdam,2023-05-31,Wednesday,54.1,58.5,144
ROT_20230714,Rotterdam,2023-07-14,Friday,57.3,65.3,145
UTR_20231203,Utrecht,2023-12-03,Sunday,70.1,69.7,128
AMS_20231206,Amsterdam,2023-12-06,Wednesday,55.2,72.9,153
ROT_20240215,Rotterdam,2024-02-15,Thursday,55.6,57.3,140
GRO_20230628,Groningen,2023-06-28,Wednesday,56.6,70.5,149
UTR_20231114,Utrecht,2023-11-14,Tuesday,70.7,76.0,132
UTR_20240207,Utrecht,2024-02-07,Wednesday,70.8,76.7,133
GRO_20230614,Groningen,2023-06-14,Wednesday,55.9,67.6,147
AMS_20230621,Amsterdam,2023-06-21,Wednesday,57.3,73.8,151
MAA_20230729,Maastricht,2023-07-29,Saturday,56.7,73.3,152
MAA_20231019,Maastricht,2023-10-19,Thursday,54.0,72.5,155
AMS_20230909,Amsterdam,2023-09-09,Saturday,55.1,73.4,153
GRO_20230927,Groningen,2023-09-27,Wednesday,57.4,71.6,150
GRO_20231118,Groningen,2023-11-18,Saturday,55.0,67.9,150
UTR_20230430,Utrecht,2023-04-30,Sunday,71.0,76.5,133
UTR_20230704,Utrecht,2023-07-04,Tuesday,69.9,74.3,132
AMS_20240227,Amsterdam,2024-02-27,Tuesday,56.9,75.9,154
AMS_20230825,Amsterdam,2023-08-25,Friday,58.8,74.7,149
UTR_20230905,Utrecht,2023-09-05,Tuesday,69.4,77.1,135
UTR_20230517,Utrecht,2023-05-17,Wednesday,69.0,74.0,134
GRO_20230911,Groningen,2023-09-11,Monday,54.1,71.3,154
UTR_20230715,Utrecht,2023-07-15,Saturday,69.3,77.6,136
ROT_20230710,Rotterdam,2023-07-10,Monday,55.2,59.4,143
GRO_20230821,Groningen,2023-08-21,Monday,53.3,70.2,155
GRO_20230405,Groningen,2023-04-05,Wednesday,55.6,68.3,149
AMS_20231215,Amsterdam,2023-12-15,Friday,56.5,74.2,153
AMS_20230506,Amsterdam,2023-05-06,Saturday,58.3,75.2,151
MAA_20240119,Maastricht,2024-01-19,Friday,57.8,73.2,150
AMS_20230625,Amsterdam,2023-06-25,Sunday,56.6,75.6,154
AMS_20231116,Amsterdam,2023-11-16,Thursday,58.9,74.0,149
MAA_20230415,Maastricht,2023-04-15,Saturday,57.2,71.4,149
GRO_20230813,Groningen,2023-08-13,Sunday,57.5,68.3,147
MAA_20240123,Maastricht,2024-01-23,Tuesday,55.0,70.7,152
ROT_20230818,Rotterdam,2023-08-18,Friday,56.3,60.3,142
GRO_20240105,Groningen,2024-01-05,Friday,53.8,69.1,152
GRO_20240207,Groningen,2024-02-07,Wednesday,56.1,70.8,151
ROT_20230428,Rotterdam,2023-04-28,Friday,54.8,61.8,146
UTR_20230716,Utrecht,2023-07-16,Sunday,70.8,76.9,134
UTR_20230726,Utrecht,2023-07-26,Wednesday,64.7,75.7,142
MAA_20230610,Maastricht,2023-06-10,Saturday,52.0,70.7,157
MAA_20230420,Maastricht,2023-04-20,Thursday,57.8,72.9,150
UTR_20240329,Utrecht,2024-03-29,Friday,68.1,73.4,135
ROT_20230717,Rotterdam,2023-07-17,Monday,60.8,60.0,135
UTR_20240321,Utrecht,2024-03-21,Thursday,71.4,73.9,131
AMS_20230808,Amsterdam,2023-08-08,Tuesday,56.8,72.9,151
UTR_20230718,Utrecht,2023-07-18,Tuesday,71.1,73.9,130
ROT_20231001,Rotterdam,2023-10-01,Sunday,57.4,61.6,141
ROT_20230614,Rotterdam,2023-06-14,Wednesday,56.4,59.8,141
