SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
UTR_20230701,Utrecht,2023-07-01,Saturday,73.4,79.7,131
ROT_20240128,Rotterdam,2024-01-28,Sunday,55.2,60.7,143
ROT_20230623,Rotterdam,2023-06-23,Friday,55.6,57.0,140
AMS_20230429,Amsterdam,2023-04-29,Saturday,59.8,75.4,148
GRO_20231230,Groningen,2023-12-30,Saturday,54.4,70.6,154
AMS_20230527,Amsterdam,2023-05-27,Saturday,56.2,73.1,152
ROT_20230701,Rotterdam,2023-07-01,Saturday,55.5,65.9,148
ROT_20230913,Rotterdam,2023-09-13,Wednesday,56.4,65.0,145
AMS_20230402,Amsterdam,2023-04-02,Sunday,57.5,77.9,154
GRO_20230619,Groningen,2023-06-19,Monday,56.1,70.1,150
GRO_20231109,Groningen,2023-11-09,Thursday,52.9,70.3,155
MAA_20230430,Maastricht,2023-04-30,Sunday,61.5,71.8,143
GRO_20230805,Groningen,2023-08-05,Saturday,54.7,70.5,152
UTR_20230423,Utrecht,2023-04-23,Sunday,67.8,73.5,135
ROT_20230416,Rotterdam,2023-04-16,Sunday,54.7,57.9,142
MAA_20230630,Maastricht,2023-06-30,Friday,59.7,76.5,149
GRO_20230715,Groningen,2023-07-15,Saturday,54.9,67.6,150
UTR_20230723,Utrecht,2023-07-23,Sunday,68.8,77.8,138
AMS_20230416,Amsterdam,2023-04-16,Sunday,60.1,75.4,147
MAA_20230510,Maastricht,2023-05-10,Wednesday,57.9,74.8,151
AMS_20230831,Amsterdam,2023-08-31,Thursday,56.9,72.3,152
AMS_20240116,Amsterdam,2024-01-16,Tuesday,55.2,73.3,154
ROT_20231214,Rotterdam,2023-12-14,Thursday,55.6,61.8,143
AMS_20231017,Amsterdam,2023-10-17,Tuesday,58.7,76.2,150
MAA_20230715,Maastricht,2023-07-15,Saturday,55.3,74.2,154
AMS_20230801,Amsterdam,2023-08-01,Tuesday,58.2,73.2,149
AMS_20230703,Amsterdam,2023-07-03,Monday,59.3,77.9,151
UTR_20240326,Utrecht,2024-03-26,Tuesday,68.7,75.1,136
UTR_20230906,Utrecht,2023-09-06,Wednesday,69.3,77.2,136
UTR_20240307,Utrecht,2024-03-07,Thursday,65.9,73.6,139
ROT_20230914,Rotterdam,2023-09-14,Thursday,55.1,61.3,144
GRO_20230908,Groningen,2023-09-08,Friday,52.8,70.0,154
GRO_20231120,Groningen,2023-11-20,Monday,52.1,69.7,156
AMS_20230606,Amsterdam,2023-06-06,Tuesday,58.7,75.8,151
UTR_20231124,Utrecht,2023-11-24,Friday,72.6,74.3,129
MAA_20240212,Maastricht,2024-02-12,Monday,58.5,72.1,148
AMS_20230531,Amsterdam,2023-05-31,Wednesday,55.9,75.7,155
MAA_20231126,Maastricht,2023-11-26,Sunday,60.2,74.2,148
AMS_20240104,Amsterdam,2024-01-04,Thursday,61.1,72.7,145
UTR_20231029,Utrecht,2023-10-29,Sunday,66.9,78.7,140
AMS_20240121,Amsterdam,2024-01-21,Sunday,57.3,75.9,153
GRO_20230927,Groningen,2023-09-27,Wednesday,57.4,71.6,150
UTR_20230917,Utrecht,2023-09-17,Sunday,65.8,77.0,141
UTR_20230505,Utrecht,2023-05-05,Friday,69.3,79.3,138
MAA_20230404,Maastricht,2023-04-04,Tuesday,57.4,70.8,148
UTR_20230424,Utrecht,2023-04-24,Monday,67.7,77.0,138
GRO_20231214,Groningen,2023-12-14,Thursday,51.0,69.3,157
ROT_20230808,Rotterdam,2023-08-08,Tuesday,55.6,62.6,145
GRO_20230509,Groningen,2023-05-09,Tuesday,54.8,68.9,151
ROT_20230524,Rotterdam,2023-05-24,Wednesday,57.1,59.4,140
AMS_20240327,Amsterdam,2024-03-27,Wednesday,58.9,76.8,151
UTR_20231009,Utrecht,2023-10-09,Monday,68.7,73.3,133
GRO_20231030,Groningen,2023-10-30,Monday,56.3,70.7,150
ROT_20240206,Rotterdam,2024-02-06,Tuesday,56.7,58.7,140
ROT_20240118,Rotterdam,2024-01-18,Thursday,54.0,61.0,146
MAA_20230813,Maastricht,2023-08-13,Sunday,52.7,74.7,159
GRO_20230618,Groningen,2023-06-18,Sunday,51.6,69.5,156
MAA_20230926,Maastricht,2023-09-26,Tuesday,58.7,74.8,150
MAA_20240324,Maastricht,2024-03-24,Sunday,56.2,71.3,150
ROT_20240319,Rotterdam,2024-03-19,Tuesday,59.9,60.2,136
GRO_20231104,Groningen,2023-11-04,Saturday,54.5,70.1,153
UTR_20230814,Utrecht,2023-08-14,Monday,70.0,76.9,135
MAA_20231226,Maastricht,2023-12-26,Tuesday,56.1,70.6,150
GRO_20231010,Groningen,2023-10-10,Tuesday,50.7,71.4,159
UTR_20230719,Utrecht,2023-07-19,Wednesday,69.4,77.7,137
MAA_20240328,Maastricht,2024-03-28,Thursday,55.1,74.8,156
ROT_20230819,Rotterdam,2023-08-19,Saturday,58.9,66.0,143
ROT_20231112,Rotterdam,2023-11-12,Sunday,53.9,62.1,146
MAA_20230516,Maastricht,2023-05-16,Tuesday,56.8,71.0,149
AMS_20240206,Amsterdam,2024-02-06,Tuesday,57.0,72.7,151
ROT_20230526,Rotterdam,2023-05-26,Friday,58.9,63.4,140
MAA_20240223,Maastricht,2024-02-23,Friday,53.9,70.5,154
UTR_20230402,Utrecht,2023-04-02,Sunday,71.2,77.5,133
