SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20240326,Amsterdam,2024-03-26,Tuesday,57.4,78.9,155
MAA_20230718,Maastricht,2023-07-18,Tuesday,57.5,72.0,149
UTR_20231225,Utrecht,2023-12-25,Monday,67.4,72.9,135
GRO_20230915,Groningen,2023-09-15,Friday,55.3,72.1,153
UTR_20230517,Utrecht,2023-05-17,Wednesday,69.0,74.0,134
AMS_20230521,Amsterdam,2023-05-21,Sunday,56.6,75.2,153
GRO_20240316,Groningen,2024-03-16,Saturday,50.9,70.0,158
UTR_20230417,Utrecht,2023-04-17,Monday,71.7,74.9,129
UTR_20230920,Utrecht,2023-09-20,Wednesday,73.9,75.7,128
ROT_20230403,Rotterdam,2023-04-03,Monday,57.2,64.0,144
ROT_20240228,Rotterdam,2024-02-28,Wednesday,54.3,65.5,148
GRO_20231207,Groningen,2023-12-07,Thursday,56.5,72.0,151
AMS_20230813,Amsterdam,2023-08-13,Sunday,57.1,76.0,153
UTR_20231228,Utrecht,2023-12-28,Thursday,69.0,74.9,135
GRO_20230410,Groningen,2023-04-10,Monday,55.3,71.1,152
ROT_20231123,Rotterdam,2023-11-23,Thursday,58.5,61.7,139
UTR_20231128,Utrecht,2023-11-28,Tuesday,69.1,73.9,134
MAA_20231230,Maastricht,2023-12-30,Saturday,56.5,72.6,152
MAA_20240102,Maastricht,2024-01-02,Tuesday,57.0,73.9,152
ROT_20231114,Rotterdam,2023-11-14,Tuesday,56.1,60.7,143
AMS_20230806,Amsterdam,2023-08-06,Sunday,56.9,73.2,151
GRO_20230518,Groningen,2023-05-18,Thursday,54.3,68.0,151
AMS_20230801,Amsterdam,2023-08-01,Tuesday,58.2,73.2,149
UTR_20230522,Utrecht,2023-05-22,Monday,67.3,72.7,136
ROT_20230729,Rotterdam,2023-07-29,Saturday,56.3,60.5,142
MAA_20230606,Maastricht,2023-06-06,Tuesday,55.9,75.1,154
UTR_20231205,Utrecht,2023-12-05,Tuesday,70.9,78.8,134
ROT_20230413,Rotterdam,2023-04-13,Thursday,59.5,61.9,138
AMS_20230723,Amsterdam,2023-07-23,Sunday,58.5,75.2,150
GRO_20230424,Groningen,2023-04-24,Monday,56.0,69.9,149
GRO_20230525,Groningen,2023-05-25,Thursday,52.5,73.6,158
UTR_20230720,Utrecht,2023-07-20,Thursday,67.5,75.8,137
ROT_20230730,Rotterdam,2023-07-30,Sunday,57.9,65.6,144
GRO_20230814,Groningen,2023-08-14,Monday,54.3,69.7,152
GRO_20230821,Groningen,2023-08-21,Monday,53.3,70.2,155
AMS_20240213,Amsterdam,2024-02-13,Tuesday,58.7,75.6,151
UTR_20230918,Utrecht,2023-09-18,Monday,68.8,76.0,137
MAA_20230829,Maastricht,2023-08-29,Tuesday,57.0,71.0,150
MAA_20231208,Maastricht,2023-12-08,Friday,55.0,71.4,153
UTR_20230926,Utrecht,2023-09-26,Tuesday,70.1,76.8,133
MAA_20230519,Maastricht,2023-05-19,Friday,61.1,74.8,146
MAA_20230522,Maastricht,2023-05-22,Monday,57.3,70.0,148
MAA_20230901,Maastricht,2023-09-01,Friday,59.0,71.6,146
UTR_20231018,Utrecht,2023-10-18,Wednesday,71.8,74.6,130
AMS_20231116,Amsterdam,2023-11-16,Thursday,58.9,74.0,149
MAA_20230904,Maastricht,2023-09-04,Monday,56.8,72.3,150
AMS_20240206,Amsterdam,2024-02-06,Tuesday,57.0,72.7,151
UTR_20231002,Utrecht,2023-10-02,Monday,71.2,74.1,131
ROT_20240215,Rotterdam,2024-02-15,Thursday,55.6,57.3,140
UTR_20231013,Utrecht,2023-10-13,Friday,68.1,75.6,136
