SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
AMS_20230515,Amsterdam,2023-05-15,Monday,56.2,77.8,156
GRO_20240221,Groningen,2024-02-21,Wednesday,55.1,70.3,151
ROT_20240107,Rotterdam,2024-01-07,Sunday,59.0,62.1,138
AMS_20230717,Amsterdam,2023-07-17,Monday,62.2,72.7,142
ROT_20240323,Rotterdam,2024-03-23,Saturday,53.5,62.6,149
AMS_20230812,Amsterdam,2023-08-12,Saturday,56.8,74.7,153
GRO_20231105,Groningen,2023-11-05,Sunday,54.8,70.6,152
MAA_20231230,Maastricht,2023-12-30,Saturday,56.5,72.6,152
AMS_20231128,Amsterdam,2023-11-28,Tuesday,57.6,74.8,152
ROT_20230802,Rotterdam,2023-08-02,Wednesday,55.2,63.5,146
GRO_20230623,Groningen,2023-06-23,Friday,53.9,71.4,154
MAA_20230908,Maastricht,2023-09-08,Friday,56.2,73.2,152
MAA_20230921,Maastricht,2023-09-21,Thursday,56.6,71.6,151
GRO_20231211,Groningen,2023-12-11,Monday,52.3,66.3,153
MAA_20231203,Maastricht,2023-12-03,Sunday,57.8,71.2,148
GRO_20230522,Groningen,2023-05-22,Monday,52.4,72.9,158
MAA_20230402,Maastricht,2023-04-02,Sunday,56.3,73.5,152
AMS_20231111,Amsterdam,2023-11-11,Saturday,55.2,73.2,153
UTR_20230922,Utrecht,2023-09-22,Friday,72.4,79.1,133
MAA_20231103,Maastricht,2023-11-03,Friday,57.4,71.2,150
AMS_20240121,Amsterdam,2024-01-21,Sunday,57.3,75.9,153
ROT_20230827,Rotterdam,2023-08-27,Sunday,59.2,62.0,139
UTR_20230506,Utrecht,2023-05-06,Saturday,71.0,77.0,133
MAA_20230713,Maastricht,2023-07-13,Thursday,54.3,73.3,154
MAA_20240207,Maastricht,2024-02-07,Wednesday,61.4,73.6,145
ROT_20230513,Rotterdam,2023-05-13,Saturday,54.0,62.0,148
UTR_20231210,Utrecht,2023-12-10,Sunday,68.8,72.1,133
MAA_20240304,Maastricht,2024-03-04,Monday,59.1,71.4,147
GRO_20230427,Groningen,2023-04-27,Thursday,53.7,69.1,153
GRO_20231217,Groningen,2023-12-17,Sunday,51.2,69.1,157
ROT_20240205,Rotterdam,2024-02-05,Monday,62.2,63.0,135
AMS_20240228,Amsterdam,2024-02-28,Wednesday,59.8,74.8,148
MAA_20230905,Maastricht,2023-09-05,Tuesday,54.9,70.3,152
AMS_20230922,Amsterdam,2023-09-22,Friday,56.5,71.1,149
ROT_20240102,Rotterdam,2024-01-02,Tuesday,56.5,67.5,146
GRO_20231028,Groningen,2023-10-28,Saturday,56.5,72.1,150
GRO_20240209,Groningen,2024-02-09,Friday,51.6,68.2,154
