SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
UTR_20231004,Utrecht,2023-10-04,Wednesday,69.9,76.6,134
UTR_20240217,Utrecht,2024-02-17,Saturday,68.0,74.2,135
AMS_20230520,Amsterdam,2023-05-20,Saturday,58.6,75.2,150
AMS_20231214,Amsterdam,2023-12-14,Thursday,59.9,76.0,148
UTR_20230417,Utrecht,2023-04-17,Monday,71.7,74.9,129
UTR_20231104,Utrecht,2023-11-04,Saturday,70.4,74.6,132
AMS_20230430,Amsterdam,2023-04-30,Sunday,59.0,74.9,150
UTR_20231222,Utrecht,2023-12-22,Friday,73.7,76.8,128
MAA_20240209,Maastricht,2024-02-09,Friday,54.8,73.1,155
UTR_20231021,Utrecht,2023-10-21,Saturday,70.7,76.5,132
MAA_20231129,Maastricht,2023-11-29,Wednesday,56.6,72.6,151
UTR_20230528,Utrecht,2023-05-28,Sunday,70.5,73.8,131
UTR_20231121,Utrecht,2023-11-21,Tuesday,68.9,76.4,135
ROT_20231030,Rotterdam,2023-10-30,Monday,56.4,62.4,144
MAA_20230426,Maastricht,2023-04-26,Wednesday,55.4,72.8,154
AMS_20230924,Amsterdam,2023-09-24,Sunday,59.3,71.4,146
AMS_20240129,Amsterdam,2024-01-29,Monday,58.4,75.2,151
MAA_20230810,Maastricht,2023-08-10,Thursday,56.7,73.3,151
UTR_20230430,Utrecht,2023-04-30,Sunday,71.0,76.5,133
UTR_20230623,Utrecht,2023-06-23,Friday,70.4,76.7,134
UTR_20240206,Utrecht,2024-02-06,Tuesday,65.7,75.5,140
UTR_20240216,Utrecht,2024-02-16,Friday,71.2,73.1,130
ROT_20230805,Rotterdam,2023-08-05,Saturday,55.9,62.7,145
UTR_20231102,Utrecht,2023-11-02,Thursday,70.4,78.1,135
AMS_20231104,Amsterdam,2023-11-04,Saturday,55.8,79.9,158
MAA_20230730,Maastricht,2023-07-30,Sunday,58.7,70.4,147
UTR_20240116,Utrecht,2024-01-16,Tuesday,70.4,75.2,133
UTR_20230715,Utrecht,2023-07-15,Saturday,69.3,77.6,136
ROT_20230604,Rotterdam,2023-06-04,Sunday,56.1,62.8,144
UTR_20240207,Utrecht,2024-02-07,Wednesday,70.8,76.7,133
UTR_20230906,Utrecht,2023-09-06,Wednesday,69.3,77.2,136
ROT_20230510,Rotterdam,2023-05-10,Wednesday,58.0,63.0,141
UTR_20230420,Utrecht,2023-04-20,Thursday,72.4,72.2,127
GRO_20240117,Groningen,2024-01-17,Wednesday,57.6,68.8,147
AMS_20230914,Amsterdam,2023-09-14,Thursday,59.8,78.5,150
MAA_20240328,Maastricht,2024-03-28,Thursday,55.1,74.8,156
MAA_20230906,Maastricht,2023-09-06,Wednesday,55.9,73.3,152
AMS_20230612,Amsterdam,2023-06-12,Monday,57.0,74.9,154
MAA_20240323,Maastricht,2024-03-23,Saturday,55.7,73.0,153
GRO_20230930,Groningen,2023-09-30,Saturday,54.2,67.9,151
GRO_20231126,Groningen,2023-11-26,Sunday,56.6,70.8,150
MAA_20231214,Maastricht,2023-12-14,Thursday,60.4,68.8,143
UTR_20230506,Utrecht,2023-05-06,Saturday,71.0,77.0,133
MAA_20230711,Maastricht,2023-07-11,Tuesday,58.4,74.1,149
UTR_20240101,Utrecht,2024-01-01,Monday,68.0,75.8,137
ROT_20240229,Rotterdam,2024-02-29,Thursday,58.0,61.6,141
UTR_20230922,Utrecht,2023-09-22,Friday,72.4,79.1,133
ROT_20230508,Rotterdam,2023-05-08,Monday,55.4,62.8,145
