SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
UTR_20231030,Utrecht,2023-10-30,Monday,70.4,73.5,131
UTR_20231215,Utrecht,2023-12-15,Friday,71.4,76.3,131
GRO_20231205,Groningen,2023-12-05,Tuesday,54.5,67.7,151
UTR_20231027,Utrecht,2023-10-27,Friday,69.4,79.5,138
AMS_20230424,Amsterdam,2023-04-24,Monday,61.1,74.7,147
GRO_20230614,Groningen,2023-06-14,Wednesday,55.9,67.6,147
UTR_20240206,Utrecht,2024-02-06,Tuesday,65.7,75.5,140
GRO_20230404,Groningen,2023-04-04,Tuesday,56.8,68.2,147
GRO_20240316,Groningen,2024-03-16,Saturday,50.9,70.0,158
ROT_20231008,Rotterdam,2023-10-08,Sunday,56.1,64.7,146
UTR_20231029,Utrecht,2023-10-29,Sunday,66.9,78.7,140
MAA_20231025,Maastricht,2023-10-25,Wednesday,58.8,74.2,149
AMS_20230816,Amsterdam,2023-08-16,Wednesday,60.5,75.4,147
UTR_20231217,Utrecht,2023-12-17,Sunday,67.7,80.5,142
MAA_20230625,Maastricht,2023-06-25,Sunday,57.5,74.8,152
UTR_20230525,Utrecht,2023-05-25,Thursday,69.7,74.6,133
ROT_20230601,Rotterdam,2023-06-01,Thursday,54.5,57.9,143
UTR_20230926,Utrecht,2023-09-26,Tuesday,70.1,76.8,133
ROT_20240211,Rotterdam,2024-02-11,Sunday,56.1,59.5,141
ROT_20230422,Rotterdam,2023-04-22,Saturday,57.9,63.9,143
AMS_20230502,Amsterdam,2023-05-02,Tuesday,55.1,75.3,156
MAA_20240324,Maastricht,2024-03-24,Sunday,56.2,71.3,150
ROT_20231228,Rotterdam,2023-12-28,Thursday,56.4,61.3,141
ROT_20230624,Rotterdam,2023-06-24,Saturday,57.5,59.3,139
ROT_20231002,Rotterdam,2023-10-02,Monday,59.4,60.2,138
MAA_20230620,Maastricht,2023-06-20,Tuesday,53.9,73.3,157
UTR_20230512,Utrecht,2023-05-12,Friday,69.8,72.7,131
GRO_20231117,Groningen,2023-11-17,Friday,55.7,70.4,150
AMS_20231124,Amsterdam,2023-11-24,Friday,58.8,74.6,150
MAA_20231208,Maastricht,2023-12-08,Friday,55.0,71.4,153
GRO_20240331,Groningen,2024-03-31,Sunday,54.6,70.3,153
GRO_20230621,Groningen,2023-06-21,Wednesday,53.0,70.5,154
GRO_20231206,Groningen,2023-12-06,Wednesday,50.7,69.8,158
GRO_20231207,Groningen,2023-12-07,Thursday,56.5,72.0,151
UTR_20230717,Utrecht,2023-07-17,Monday,67.7,76.7,137
ROT_20230708,Rotterdam,2023-07-08,Saturday,55.4,60.1,143
AMS_20230905,Amsterdam,2023-09-05,Tuesday,60.7,78.0,149
MAA_20230420,Maastricht,2023-04-20,Thursday,57.8,72.9,150
MAA_20231121,Maastricht,2023-11-21,Tuesday,57.4,72.5,150
AMS_20231205,Amsterdam,2023-12-05,Tuesday,58.4,73.2,149
GRO_20230530,Groningen,2023-05-30,Tuesday,55.3,71.1,151
ROT_20231227,Rotterdam,2023-12-27,Wednesday,55.6,60.6,143
AMS_20230715,Amsterdam,2023-07-15,Saturday,57.4,75.4,152
GRO_20230909,Groningen,2023-09-09,Saturday,52.6,71.3,156
GRO_20240222,Groningen,2024-02-22,Thursday,56.5,70.5,150
ROT_20240327,Rotterdam,2024-03-27,Wednesday,55.9,63.4,144
AMS_20231223,Amsterdam,2023-12-23,Saturday,59.9,73.7,147
MAA_20230830,Maastricht,2023-08-30,Wednesday,57.5,72.7,149
UTR_20231004,Utrecht,2023-10-04,Wednesday,69.9,76.6,134
UTR_20230617,Utrecht,2023-06-17,Saturday,66.8,79.2,142
GRO_20230815,Groningen,2023-08-15,Tuesday,53.2,70.0,154
ROT_20230906,Rotterdam,2023-09-06,Wednesday,55.1,62.6,146
GRO_20230531,Groningen,2023-05-31,Wednesday,54.9,70.3,152
MAA_20231231,Maastricht,2023-12-31,Sunday,59.5,72.4,146
ROT_20230512,Rotterdam,2023-05-12,Friday,58.6,66.6,143
AMS_20230725,Amsterdam,2023-07-25,Tuesday,55.2,73.3,154
UTR_20230731,Utrecht,2023-07-31,Monday,67.1,75.1,137
ROT_20231028,Rotterdam,2023-10-28,Saturday,53.5,60.1,145
ROT_20230704,Rotterdam,2023-07-04,Tuesday,59.8,62.3,138
UTR_20231104,Utrecht,2023-11-04,Saturday,70.4,74.6,132
UTR_20240203,Utrecht,2024-02-03,Saturday,66.5,78.7,141
UTR_20231009,Utrecht,2023-10-09,Monday,68.7,73.3,133
UTR_20230423,Utrecht,2023-04-23,Sunday,67.8,73.5,135
ROT_20240311,Rotterdam,2024-03-11,Monday,57.1,62.3,142
ROT_20231105,Rotterdam,2023-11-05,Sunday,59.4,65.5,142
UTR_20230917,Utrecht,2023-09-17,Sunday,65.8,77.0,141
GRO_20240310,Groningen,2024-03-10,Sunday,52.2,73.5,159
UTR_20230428,Utrecht,2023-04-28,Friday,72.8,79.2,133
UTR_20240224,Utrecht,2024-02-24,Saturday,66.2,77.1,139
GRO_20230811,Groningen,2023-08-11,Friday,56.4,66.2,147
UTR_20230803,Utrecht,2023-08-03,Thursday,70.7,76.5,133
GRO_20240303,Groningen,2024-03-03,Sunday,56.2,71.9,151
AMS_20230620,Amsterdam,2023-06-20,Tuesday,59.0,76.5,150
ROT_20230415,Rotterdam,2023-04-15,Saturday,53.8,65.4,149
MAA_20231010,Maastricht,2023-10-10,Tuesday,56.7,72.9,152
AMS_20230423,Amsterdam,2023-04-23,Sunday,58.7,73.4,149
ROT_20231216,Rotterdam,2023-12-16,Saturday,54.3,61.0,145
ROT_20230510,Rotterdam,2023-05-10,Wednesday,58.0,63.0,141
MAA_20230929,Maastricht,2023-09-29,Friday,56.3,72.3,151
UTR_20230618,Utrecht,2023-06-18,Sunday,67.4,77.1,138
ROT_20230801,Rotterdam,2023-08-01,Tuesday,55.5,61.9,144
ROT_20230802,Rotterdam,2023-08-02,Wednesday,55.2,63.5,146
ROT_20231019,Rotterdam,2023-10-19,Thursday,56.5,60.3,142
UTR_20230521,Utrecht,2023-05-21,Sunday,66.4,76.5,139
AMS_20230403,Amsterdam,2023-04-03,Monday,57.1,75.8,153
ROT_20240101,Rotterdam,2024-01-01,Monday,54.3,63.2,147
ROT_20240117,Rotterdam,2024-01-17,Wednesday,55.2,63.0,145
UTR_20230531,Utrecht,2023-05-31,Wednesday,71.7,77.8,132
MAA_20240223,Maastricht,2024-02-23,Friday,53.9,70.5,154
ROT_20240219,Rotterdam,2024-02-19,Monday,59.1,61.9,139
GRO_20230527,Groningen,2023-05-27,Saturday,54.9,71.6,153
UTR_20230801,Utrecht,2023-08-01,Tuesday,75.2,73.5,125
GRO_20231004,Groningen,2023-10-04,Wednesday,52.9,65.8,151
ROT_20230427,Rotterdam,2023-04-27,Thursday,53.6,60.2,146
UTR_20240319,Utrecht,2024-03-19,Tuesday,69.2,76.2,135
MAA_20230901,Maastricht,2023-09-01,Friday,59.0,71.6,146
UTR_20230623,Utrecht,2023-06-23,Friday,70.4,76.7,134
GRO_20230613,Groningen,2023-06-13,Tuesday,56.6,68.6,147
AMS_20230601,Amsterdam,2023-06-01,Thursday,59.4,75.7,149
MAA_20230902,Maastricht,2023-09-02,Saturday,55.5,69.1,150
AMS_20240227,Amsterdam,2024-02-27,Tuesday,56.9,75.9,154
GRO_20231007,Groningen,2023-10-07,Saturday,56.7,70.6,149
AMS_20231228,Amsterdam,2023-12-28,Thursday,55.0,75.3,156
UTR_20230508,Utrecht,2023-05-08,Monday,67.8,76.6,138
AMS_20231111,Amsterdam,2023-11-11,Saturday,55.2,73.2,153
MAA_20230427,Maastricht,2023-04-27,Thursday,57.3,69.5,147
MAA_20240214,Maastricht,2024-02-14,Wednesday,54.8,74.5,155
AMS_20240224,Amsterdam,2024-02-24,Saturday,58.0,75.1,150
AMS_20231020,Amsterdam,2023-10-20,Friday,54.4,77.7,159
ROT_20240120,Rotterdam,2024-01-20,Saturday,57.8,60.9,140
UTR_20230905,Utrecht,2023-09-05,Tuesday,69.4,77.1,135
UTR_20231125,Utrecht,2023-11-25,Saturday,69.6,75.6,134
AMS_20230504,Amsterdam,2023-05-04,Thursday,57.2,74.0,151
ROT_20230623,Rotterdam,2023-06-23,Friday,55.6,57.0,140
MAA_20240210,Maastricht,2024-02-10,Saturday,55.3,75.5,155
GRO_20230902,Groningen,2023-09-02,Saturday,52.2,70.9,156
AMS_20240305,Amsterdam,2024-03-05,Tuesday,58.8,75.8,150
GRO_20240127,Groningen,2024-01-27,Saturday,54.4,69.6,152
GRO_20240124,Groningen,2024-01-24,Wednesday,53.4,68.0,152
ROT_20231209,Rotterdam,2023-12-09,Saturday,58.3,63.8,141
AMS_20231014,Amsterdam,2023-10-14,Saturday,58.1,73.8,150
MAA_20230624,Maastricht,2023-06-24,Saturday,59.4,74.6,149
ROT_20230526,Rotterdam,2023-05-26,Friday,58.9,63.4,140
ROT_20230729,Rotterdam,2023-07-29,Saturday,56.3,60.5,142
MAA_20230702,Maastricht,2023-07-02,Sunday,55.2,75.1,155
MAA_20231203,Maastricht,2023-12-03,Sunday,57.8,71.2,148
ROT_20231226,Rotterdam,2023-12-26,Tuesday,58.0,63.2,141
MAA_20230920,Maastricht,2023-09-20,Wednesday,58.0,75.0,151
MAA_20240120,Maastricht,2024-01-20,Saturday,52.1,67.9,154
MAA_20231113,Maastricht,2023-11-13,Monday,55.5,69.3,150
GRO_20230525,Groningen,2023-05-25,Thursday,52.5,73.6,158
ROT_20230408,Rotterdam,2023-04-08,Saturday,57.3,60.7,141
MAA_20230925,Maastricht,2023-09-25,Monday,59.0,69.9,146
UTR_20231213,Utrecht,2023-12-13,Wednesday,72.5,74.0,129
UTR_20230416,Utrecht,2023-04-16,Sunday,69.9,73.2,132
ROT_20231025,Rotterdam,2023-10-25,Wednesday,55.6,63.8,146
AMS_20240328,Amsterdam,2024-03-28,Thursday,57.5,74.3,151
ROT_20231120,Rotterdam,2023-11-20,Monday,53.1,59.0,146
GRO_20240216,Groningen,2024-02-16,Friday,50.4,71.2,159
GRO_20230914,Groningen,2023-09-14,Thursday,56.5,70.3,149
MAA_20231029,Maastricht,2023-10-29,Sunday,56.2,74.5,154
MAA_20240303,Maastricht,2024-03-03,Sunday,59.4,70.5,145
GRO_20230911,Groningen,2023-09-11,Monday,54.1,71.3,154
AMS_20230826,Amsterdam,2023-08-26,Saturday,57.8,72.1,149
AMS_20231109,Amsterdam,2023-11-09,Thursday,52.7,76.9,161
UTR_20240208,Utrecht,2024-02-08,Thursday,68.5,75.5,135
MAA_20230923,Maastricht,2023-09-23,Saturday,59.5,73.4,147
MAA_20240327,Maastricht,2024-03-27,Wednesday,58.7,69.9,145
GRO_20231020,Groningen,2023-10-20,Friday,54.8,68.5,151
ROT_20231220,Rotterdam,2023-12-20,Wednesday,56.5,61.5,142
UTR_20230830,Utrecht,2023-08-30,Wednesday,68.2,76.9,137
AMS_20240215,Amsterdam,2024-02-15,Thursday,58.4,76.1,151
GRO_20231215,Groningen,2023-12-15,Friday,53.0,73.5,157
MAA_20240127,Maastricht,2024-01-27,Saturday,57.1,73.8,152
MAA_20240110,Maastricht,2024-01-10,Wednesday,53.3,71.8,156
AMS_20240111,Amsterdam,2024-01-11,Thursday,58.9,73.6,149
ROT_20230523,Rotterdam,2023-05-23,Tuesday,56.9,63.3,143
GRO_20231016,Groningen,2023-10-16,Monday,53.4,69.7,154
MAA_20231123,Maastricht,2023-11-23,Thursday,56.8,77.0,154
MAA_20240107,Maastricht,2024-01-07,Sunday,59.0,72.2,148
AMS_20231120,Amsterdam,2023-11-20,Monday,60.1,73.3,146
UTR_20231001,Utrecht,2023-10-01,Sunday,68.5,73.4,134
MAA_20231211,Maastricht,2023-12-11,Monday,56.7,71.7,150
MAA_20240310,Maastricht,2024-03-10,Sunday,59.0,71.3,147
MAA_20230519,Maastricht,2023-05-19,Friday,61.1,74.8,146
ROT_20230616,Rotterdam,2023-06-16,Friday,59.7,62.5,138
MAA_20231109,Maastricht,2023-11-09,Thursday,59.9,73.8,147
MAA_20240121,Maastricht,2024-01-21,Sunday,59.2,69.5,143
ROT_20240124,Rotterdam,2024-01-24,Wednesday,55.2,60.9,144
GRO_20240116,Groningen,2024-01-16,Tuesday,58.1,70.8,147
UTR_20240225,Utrecht,2024-02-25,Sunday,69.2,76.6,136
UTR_20230502,Utrecht,2023-05-02,Tuesday,68.0,74.9,136
GRO_20230606,Groningen,2023-06-06,Tuesday,57.8,69.0,147
GRO_20230626,Groningen,2023-06-26,Monday,55.8,67.9,149
AMS_20230621,Amsterdam,2023-06-21,Wednesday,57.3,73.8,151
ROT_20231013,Rotterdam,2023-10-13,Friday,57.9,61.3,141
GRO_20231025,Groningen,2023-10-25,Wednesday,59.7,74.4,148
GRO_20231230,Groningen,2023-12-30,Saturday,54.4,70.6,154
ROT_20230505,Rotterdam,2023-05-05,Friday,55.4,59.4,143
AMS_20230607,Amsterdam,2023-06-07,Wednesday,60.1,72.0,145
UTR_20231231,Utrecht,2023-12-31,Sunday,65.0,74.4,140
ROT_20240328,Rotterdam,2024-03-28,Thursday,57.6,66.3,144
ROT_20231230,Rotterdam,2023-12-30,Saturday,60.9,60.4,134
GRO_20230402,Groningen,2023-04-02,Sunday,51.0,69.3,156
ROT_20231119,Rotterdam,2023-11-19,Sunday,56.6,60.8,141
GRO_20240112,Groningen,2024-01-12,Friday,52.5,71.4,156
UTR_20240113,Utrecht,2024-01-13,Saturday,71.4,73.2,130
ROT_20230831,Rotterdam,2023-08-31,Thursday,55.2,57.4,141
GRO_20231001,Groningen,2023-10-01,Sunday,55.5,68.7,150
MAA_20230405,Maastricht,2023-04-05,Wednesday,57.5,74.8,152
GRO_20230925,Groningen,2023-09-25,Monday,57.0,68.5,147
UTR_20230808,Utrecht,2023-08-08,Tuesday,65.5,74.5,139
MAA_20230912,Maastricht,2023-09-12,Tuesday,57.3,70.9,149
AMS_20230609,Amsterdam,2023-06-09,Friday,65.7,75.9,141
GRO_20231002,Groningen,2023-10-02,Monday,53.0,72.2,156
UTR_20240305,Utrecht,2024-03-05,Tuesday,68.0,74.0,136
UTR_20231126,Utrecht,2023-11-26,Sunday,70.5,75.5,133
AMS_20230530,Amsterdam,2023-05-30,Tuesday,63.4,76.0,143
UTR_20240320,Utrecht,2024-03-20,Wednesday,69.5,74.0,133
UTR_20230711,Utrecht,2023-07-11,Tuesday,71.1,76.8,133
GRO_20240123,Groningen,2024-01-23,Tuesday,57.0,69.7,148
GRO_20240227,Groningen,2024-02-27,Tuesday,53.8,69.0,152
MAA_20230805,Maastricht,2023-08-05,Saturday,56.7,73.7,152
MAA_20240224,Maastricht,2024-02-24,Saturday,55.0,71.1,152
GRO_20240328,Groningen,2024-03-28,Thursday,56.3,71.1,151
UTR_20230501,Utrecht,2023-05-01,Monday,71.3,72.7,130
AMS_20240225,Amsterdam,2024-02-25,Sunday,57.5,73.4,150
AMS_20231003,Amsterdam,2023-10-03,Tuesday,57.1,75.5,153
UTR_20230407,Utrecht,2023-04-07,Friday,72.8,74.5,127
GRO_20230611,Groningen,2023-06-11,Sunday,53.4,72.2,156
UTR_20240211,Utrecht,2024-02-11,Sunday,67.5,75.9,138
AMS_20231028,Amsterdam,2023-10-28,Saturday,57.7,73.9,150
UTR_20230510,Utrecht,2023-05-10,Wednesday,71.3,73.5,130
UTR_20240118,Utrecht,2024-01-18,Thursday,69.6,76.3,135
ROT_20231125,Rotterdam,2023-11-25,Saturday,54.7,62.0,145
MAA_20230831,Maastricht,2023-08-31,Thursday,59.6,74.0,147
MAA_20240211,Maastricht,2024-02-11,Sunday,55.2,74.6,155
MAA_20230529,Maastricht,2023-05-29,Monday,56.0,75.7,155
UTR_20230621,Utrecht,2023-06-21,Wednesday,68.3,75.6,136
GRO_20230725,Groningen,2023-07-25,Tuesday,56.3,67.5,148
UTR_20231017,Utrecht,2023-10-17,Tuesday,66.4,75.6,138
GRO_20230516,Groningen,2023-05-16,Tuesday,54.4,72.8,155
GRO_20240206,Groningen,2024-02-06,Tuesday,50.5,66.0,155
MAA_20240130,Maastricht,2024-01-30,Tuesday,59.4,69.9,145
ROT_20240229,Rotterdam,2024-02-29,Thursday,58.0,61.6,141
AMS_20230513,Amsterdam,2023-05-13,Saturday,58.2,73.7,149
ROT_20230807,Rotterdam,2023-08-07,Monday,59.2,61.1,139
AMS_20240313,Amsterdam,2024-03-13,Wednesday,57.9,74.4,151
UTR_20240116,Utrecht,2024-01-16,Tuesday,70.4,75.2,133
UTR_20240122,Utrecht,2024-01-22,Monday,72.1,76.9,131
UTR_20231002,Utrecht,2023-10-02,Monday,71.2,74.1,131
ROT_20230930,Rotterdam,2023-09-30,Saturday,57.4,62.6,142
