SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
MAA_20230723,Maastricht,2023-07-23,Sunday,57.8,73.7,150
GRO_20240328,Groningen,2024-03-28,Thursday,56.3,71.1,151
GRO_20231205,Groningen,2023-12-05,Tuesday,54.5,67.7,151
AMS_20230526,Amsterdam,2023-05-26,Friday,61.8,74.2,144
AMS_20230728,Amsterdam,2023-07-28,Friday,58.0,74.1,151
MAA_20230912,Maastricht,2023-09-12,Tuesday,57.3,70.9,149
MAA_20230505,Maastricht,2023-05-05,Friday,55.3,71.5,152
ROT_20240305,Rotterdam,2024-03-05,Tuesday,56.7,61.7,142
AMS_20230815,Amsterdam,2023-08-15,Tuesday,59.4,72.5,146
GRO_20230608,Groningen,2023-06-08,Thursday,54.8,69.8,151
AMS_20240304,Amsterdam,2024-03-04,Monday,56.7,73.8,152
ROT_20230702,Rotterdam,2023-07-02,Sunday,55.7,66.5,147
AMS_20231209,Amsterdam,2023-12-09,Saturday,56.3,76.1,154
AMS_20240119,Amsterdam,2024-01-19,Friday,56.9,73.7,152
GRO_20240219,Groningen,2024-02-19,Monday,57.6,67.0,145
ROT_20240120,Rotterdam,2024-01-20,Saturday,57.8,60.9,140
UTR_20230502,Utrecht,2023-05-02,Tuesday,68.0,74.9,136
UTR_20231227,Utrecht,2023-12-27,Wednesday,69.1,76.8,136
UTR_20240108,Utrecht,2024-01-08,Monday,73.4,74.0,127
MAA_20230720,Maastricht,2023-07-20,Thursday,56.6,70.7,150
AMS_20231104,Amsterdam,2023-11-04,Saturday,55.8,79.9,158
MAA_20240331,Maastricht,2024-03-31,Sunday,56.8,71.9,151
GRO_20231110,Groningen,2023-11-10,Friday,52.7,71.9,158
ROT_20240220,Rotterdam,2024-02-20,Tuesday,56.7,63.4,143
AMS_20230716,Amsterdam,2023-07-16,Sunday,58.2,75.9,151
UTR_20240210,Utrecht,2024-02-10,Saturday,69.2,73.6,132
GRO_20231108,Groningen,2023-11-08,Wednesday,57.0,70.7,150
MAA_20231108,Maastricht,2023-11-08,Wednesday,57.7,73.0,150
AMS_20231111,Amsterdam,2023-11-11,Saturday,55.2,73.2,153
AMS_20230930,Amsterdam,2023-09-30,Saturday,58.7,73.5,149
GRO_20240126,Groningen,2024-01-26,Friday,53.6,69.5,152
MAA_20240119,Maastricht,2024-01-19,Friday,57.8,73.2,150
GRO_20230808,Groningen,2023-08-08,Tuesday,54.8,67.2,149
AMS_20230806,Amsterdam,2023-08-06,Sunday,56.9,73.2,151
UTR_20231012,Utrecht,2023-10-12,Thursday,71.2,74.6,131
ROT_20230812,Rotterdam,2023-08-12,Saturday,56.4,61.3,143
ROT_20240309,Rotterdam,2024-03-09,Saturday,56.0,61.1,143
MAA_20240212,Maastricht,2024-02-12,Monday,58.5,72.1,148
AMS_20240102,Amsterdam,2024-01-02,Tuesday,55.3,72.9,153
MAA_20230814,Maastricht,2023-08-14,Monday,63.5,77.3,144
ROT_20240126,Rotterdam,2024-01-26,Friday,57.1,62.2,142
MAA_20230627,Maastricht,2023-06-27,Tuesday,57.6,73.0,149
UTR_20230531,Utrecht,2023-05-31,Wednesday,71.7,77.8,132
AMS_20231021,Amsterdam,2023-10-21,Saturday,57.9,75.3,151
GRO_20230710,Groningen,2023-07-10,Monday,55.0,69.9,153
UTR_20230423,Utrecht,2023-04-23,Sunday,67.8,73.5,135
UTR_20230519,Utrecht,2023-05-19,Friday,71.3,73.0,130
ROT_20230808,Rotterdam,2023-08-08,Tuesday,55.6,62.6,145
MAA_20230604,Maastricht,2023-06-04,Sunday,57.1,71.6,149
ROT_20230813,Rotterdam,2023-08-13,Sunday,58.6,62.4,141
AMS_20240315,Amsterdam,2024-03-15,Friday,60.8,73.5,146
MAA_20240122,Maastricht,2024-01-22,Monday,58.1,73.1,149
AMS_20230430,Amsterdam,2023-04-30,Sunday,59.0,74.9,150
UTR_20230927,Utrecht,2023-09-27,Wednesday,69.4,76.2,134
UTR_20230613,Utrecht,2023-06-13,Tuesday,69.8,78.0,135
ROT_20230530,Rotterdam,2023-05-30,Tuesday,58.1,64.1,142
GRO_20240209,Groningen,2024-02-09,Friday,51.6,68.2,154
