SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20230408,Groningen,2023-04-08,Saturday,56.3,72.4,151
MAA_20240303,Maastricht,2024-03-03,Sunday,59.4,70.5,145
ROT_20230529,Rotterdam,2023-05-29,Monday,56.1,62.5,144
AMS_20240104,Amsterdam,2024-01-04,Thursday,61.1,72.7,145
UTR_20231114,Utrecht,2023-11-14,Tuesday,70.7,76.0,132
UTR_20231010,Utrecht,2023-10-10,Tuesday,69.0,75.0,134
UTR_20240124,Utrecht,2024-01-24,Wednesday,73.3,77.9,130
GRO_20230603,Groningen,2023-06-03,Saturday,57.5,67.8,146
ROT_20231027,Rotterdam,2023-10-27,Friday,56.7,61.6,143
AMS_20240129,Amsterdam,2024-01-29,Monday,58.4,75.2,151
AMS_20230422,Amsterdam,2023-04-22,Saturday,60.7,74.6,147
UTR_20230514,Utrecht,2023-05-14,Sunday,70.1,75.7,133
MAA_20231216,Maastricht,2023-12-16,Saturday,59.3,71.9,146
GRO_20240318,Groningen,2024-03-18,Monday,57.9,70.8,148
ROT_20240322,Rotterdam,2024-03-22,Friday,57.0,60.5,142
AMS_20240125,Amsterdam,2024-01-25,Thursday,56.4,75.5,154
GRO_20240310,Groningen,2024-03-10,Sunday,52.2,73.5,159
GRO_20230713,Groningen,2023-07-13,Thursday,54.3,69.8,151
MAA_20230909,Maastricht,2023-09-09,Saturday,57.0,72.0,150
MAA_20230524,Maastricht,2023-05-24,Wednesday,56.8,72.5,151
MAA_20230527,Maastricht,2023-05-27,Saturday,59.8,72.0,145
ROT_20230711,Rotterdam,2023-07-11,Tuesday,56.1,61.7,144
UTR_20240212,Utrecht,2024-02-12,Monday,70.6,74.5,132
MAA_20240111,Maastricht,2024-01-11,Thursday,56.4,72.1,152
AMS_20230812,Amsterdam,2023-08-12,Saturday,56.8,74.7,153
UTR_20230704,Utrecht,2023-07-04,Tuesday,69.9,74.3,132
UTR_20231203,Utrecht,2023-12-03,Sunday,70.1,69.7,128
UTR_20230402,Utrecht,2023-04-02,Sunday,71.2,77.5,133
UTR_20230422,Utrecht,2023-04-22,Saturday,69.0,74.4,134
ROT_20230514,Rotterdam,2023-05-14,Sunday,55.1,65.5,149
UTR_20240214,Utrecht,2024-02-14,Wednesday,66.5,74.9,138
GRO_20230414,Groningen,2023-04-14,Friday,55.5,72.5,153
MAA_20230405,Maastricht,2023-04-05,Wednesday,57.5,74.8,152
AMS_20231105,Amsterdam,2023-11-05,Sunday,58.0,74.7,151
UTR_20230429,Utrecht,2023-04-29,Saturday,70.1,74.1,132
MAA_20240206,Maastricht,2024-02-06,Tuesday,57.0,69.6,148
AMS_20231008,Amsterdam,2023-10-08,Sunday,58.6,74.3,150
GRO_20230818,Groningen,2023-08-18,Friday,52.5,71.2,156
UTR_20230908,Utrecht,2023-09-08,Friday,71.5,76.9,132
ROT_20231021,Rotterdam,2023-10-21,Saturday,55.7,62.0,144
MAA_20240114,Maastricht,2024-01-14,Sunday,58.0,72.6,149
GRO_20230527,Groningen,2023-05-27,Saturday,54.9,71.6,153
AMS_20230520,Amsterdam,2023-05-20,Saturday,58.6,75.2,150
GRO_20231101,Groningen,2023-11-01,Wednesday,56.3,70.0,150
MAA_20231119,Maastricht,2023-11-19,Sunday,55.7,71.7,152
ROT_20240225,Rotterdam,2024-02-25,Sunday,56.6,63.6,143
ROT_20230817,Rotterdam,2023-08-17,Thursday,60.4,64.7,139
AMS_20230615,Amsterdam,2023-06-15,Thursday,55.8,73.3,153
MAA_20230902,Maastricht,2023-09-02,Saturday,55.5,69.1,150
UTR_20230527,Utrecht,2023-05-27,Saturday,69.2,73.1,132
UTR_20230504,Utrecht,2023-05-04,Thursday,69.6,76.8,135
ROT_20231219,Rotterdam,2023-12-19,Tuesday,56.7,61.3,142
GRO_20231009,Groningen,2023-10-09,Monday,55.0,70.4,153
GRO_20240229,Groningen,2024-02-29,Thursday,54.1,66.1,149
ROT_20231031,Rotterdam,2023-10-31,Tuesday,54.9,62.7,146
MAA_20230708,Maastricht,2023-07-08,Saturday,55.4,71.1,152
MAA_20230508,Maastricht,2023-05-08,Monday,57.9,73.5,149
MAA_20230812,Maastricht,2023-08-12,Saturday,54.1,70.0,153
GRO_20230915,Groningen,2023-09-15,Friday,55.3,72.1,153
GRO_20231106,Groningen,2023-11-06,Monday,54.4,71.2,153
ROT_20231020,Rotterdam,2023-10-20,Friday,56.5,57.9,140
UTR_20230628,Utrecht,2023-06-28,Wednesday,68.4,72.9,134
AMS_20230818,Amsterdam,2023-08-18,Friday,58.1,78.8,155
MAA_20230903,Maastricht,2023-09-03,Sunday,53.3,70.2,153
GRO_20230802,Groningen,2023-08-02,Wednesday,52.9,75.5,159
AMS_20230820,Amsterdam,2023-08-20,Sunday,60.7,72.8,145
AMS_20240319,Amsterdam,2024-03-19,Tuesday,52.3,77.0,160
ROT_20240107,Rotterdam,2024-01-07,Sunday,59.0,62.1,138
MAA_20230815,Maastricht,2023-08-15,Tuesday,56.8,74.6,153
AMS_20231227,Amsterdam,2023-12-27,Wednesday,60.9,75.1,147
AMS_20230716,Amsterdam,2023-07-16,Sunday,58.2,75.9,151
ROT_20230419,Rotterdam,2023-04-19,Wednesday,56.1,57.2,141
AMS_20230617,Amsterdam,2023-06-17,Saturday,56.7,79.0,156
ROT_20230830,Rotterdam,2023-08-30,Wednesday,59.7,61.7,138
UTR_20231104,Utrecht,2023-11-04,Saturday,70.4,74.6,132
AMS_20231031,Amsterdam,2023-10-31,Tuesday,61.3,74.2,145
ROT_20240316,Rotterdam,2024-03-16,Saturday,55.5,61.5,144
AMS_20230723,Amsterdam,2023-07-23,Sunday,58.5,75.2,150
AMS_20240331,Amsterdam,2024-03-31,Sunday,54.0,76.6,158
MAA_20230805,Maastricht,2023-08-05,Saturday,56.7,73.7,152
UTR_20230630,Utrecht,2023-06-30,Friday,67.3,77.1,138
AMS_20240110,Amsterdam,2024-01-10,Wednesday,60.8,73.6,145
MAA_20231005,Maastricht,2023-10-05,Thursday,54.8,69.7,151
GRO_20230409,Groningen,2023-04-09,Sunday,54.2,71.0,153
UTR_20230815,Utrecht,2023-08-15,Tuesday,68.5,75.9,136
GRO_20230703,Groningen,2023-07-03,Monday,55.9,69.6,150
GRO_20230503,Groningen,2023-05-03,Wednesday,52.5,72.1,157
GRO_20230826,Groningen,2023-08-26,Saturday,59.6,71.7,147
MAA_20230514,Maastricht,2023-05-14,Sunday,57.3,71.4,149
ROT_20230829,Rotterdam,2023-08-29,Tuesday,57.5,64.0,143
AMS_20230526,Amsterdam,2023-05-26,Friday,61.8,74.2,144
AMS_20231116,Amsterdam,2023-11-16,Thursday,58.9,74.0,149
GRO_20240125,Groningen,2024-01-25,Thursday,57.4,68.4,147
UTR_20230721,Utrecht,2023-07-21,Friday,67.5,75.3,137
AMS_20240307,Amsterdam,2024-03-07,Thursday,58.9,74.8,150
GRO_20240210,Groningen,2024-02-10,Saturday,54.3,69.9,152
ROT_20240325,Rotterdam,2024-03-25,Monday,56.4,65.0,144
UTR_20231013,Utrecht,2023-10-13,Friday,68.1,75.6,136
MAA_20240122,Maastricht,2024-01-22,Monday,58.1,73.1,149
AMS_20230522,Amsterdam,2023-05-22,Monday,56.6,78.5,156
UTR_20231029,Utrecht,2023-10-29,Sunday,66.9,78.7,140
