SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
UTR_20231028,Utrecht,2023-10-28,Saturday,74.4,75.4,127
MAA_20231011,Maastricht,2023-10-11,Wednesday,58.4,73.8,149
ROT_20231218,Rotterdam,2023-12-18,Monday,55.8,62.2,144
UTR_20240301,Utrecht,2024-03-01,Friday,73.0,77.2,131
AMS_20230817,Amsterdam,2023-08-17,Thursday,61.1,75.0,147
AMS_20230919,Amsterdam,2023-09-19,Tuesday,59.5,75.7,149
ROT_20230926,Rotterdam,2023-09-26,Tuesday,54.6,62.3,147
AMS_20230408,Amsterdam,2023-04-08,Saturday,55.1,73.6,154
AMS_20231218,Amsterdam,2023-12-18,Monday,60.2,76.4,149
AMS_20240127,Amsterdam,2024-01-27,Saturday,58.1,72.0,149
ROT_20240319,Rotterdam,2024-03-19,Tuesday,59.9,60.2,136
GRO_20231102,Groningen,2023-11-02,Thursday,54.0,69.4,153
AMS_20230802,Amsterdam,2023-08-02,Wednesday,59.0,77.6,152
ROT_20230710,Rotterdam,2023-07-10,Monday,55.2,59.4,143
GRO_20231127,Groningen,2023-11-27,Monday,51.7,70.1,157
ROT_20240227,Rotterdam,2024-02-27,Tuesday,54.9,60.5,145
ROT_20230907,Rotterdam,2023-09-07,Thursday,54.7,62.3,146
AMS_20230814,Amsterdam,2023-08-14,Monday,57.7,75.0,152
UTR_20230413,Utrecht,2023-04-13,Thursday,73.2,75.9,128
MAA_20231019,Maastricht,2023-10-19,Thursday,54.0,72.5,155
MAA_20230904,Maastricht,2023-09-04,Monday,56.8,72.3,150
GRO_20231229,Groningen,2023-12-29,Friday,58.5,71.0,147
UTR_20230617,Utrecht,2023-06-17,Saturday,66.8,79.2,142
UTR_20231006,Utrecht,2023-10-06,Friday,69.6,72.6,131
UTR_20230808,Utrecht,2023-08-08,Tuesday,65.5,74.5,139
ROT_20231004,Rotterdam,2023-10-04,Wednesday,55.5,64.8,147
MAA_20231109,Maastricht,2023-11-09,Thursday,59.9,73.8,147
GRO_20230929,Groningen,2023-09-29,Friday,57.0,69.9,149
GRO_20240213,Groningen,2024-02-13,Tuesday,53.9,73.2,155
GRO_20240123,Groningen,2024-01-23,Tuesday,57.0,69.7,148
UTR_20240303,Utrecht,2024-03-03,Sunday,71.4,73.6,130
AMS_20230603,Amsterdam,2023-06-03,Saturday,59.7,75.2,148
AMS_20240111,Amsterdam,2024-01-11,Thursday,58.9,73.6,149
AMS_20231101,Amsterdam,2023-11-01,Wednesday,57.5,74.2,150
ROT_20240223,Rotterdam,2024-02-23,Friday,59.6,62.9,139
AMS_20230424,Amsterdam,2023-04-24,Monday,61.1,74.7,147
UTR_20230913,Utrecht,2023-09-13,Wednesday,72.0,76.2,131
GRO_20231021,Groningen,2023-10-21,Saturday,51.7,74.6,160
ROT_20230627,Rotterdam,2023-06-27,Tuesday,56.7,60.3,141
MAA_20231012,Maastricht,2023-10-12,Thursday,53.2,71.9,156
GRO_20230815,Groningen,2023-08-15,Tuesday,53.2,70.0,154
UTR_20230803,Utrecht,2023-08-03,Thursday,70.7,76.5,133
GRO_20231216,Groningen,2023-12-16,Saturday,54.8,71.1,152
UTR_20231126,Utrecht,2023-11-26,Sunday,70.5,75.5,133
AMS_20231006,Amsterdam,2023-10-06,Friday,53.9,72.7,154
UTR_20230920,Utrecht,2023-09-20,Wednesday,73.9,75.7,128
ROT_20231116,Rotterdam,2023-11-16,Thursday,56.4,63.6,144
GRO_20240319,Groningen,2024-03-19,Tuesday,53.9,69.7,154
ROT_20240206,Rotterdam,2024-02-06,Tuesday,56.7,58.7,140
AMS_20231227,Amsterdam,2023-12-27,Wednesday,60.9,75.1,147
ROT_20240213,Rotterdam,2024-02-13,Tuesday,57.1,63.9,143
MAA_20230616,Maastricht,2023-06-16,Friday,56.7,73.3,152
AMS_20240121,Amsterdam,2024-01-21,Sunday,57.3,75.9,153
GRO_20231123,Groningen,2023-11-23,Thursday,54.4,69.9,153
AMS_20230427,Amsterdam,2023-04-27,Thursday,57.6,75.4,153
UTR_20240317,Utrecht,2024-03-17,Sunday,70.1,73.9,133
UTR_20240401,Utrecht,2024-04-01,Monday,71.0,76.4,133
ROT_20230921,Rotterdam,2023-09-21,Thursday,60.5,64.4,139
GRO_20230621,Groningen,2023-06-21,Wednesday,53.0,70.5,154
MAA_20230926,Maastricht,2023-09-26,Tuesday,58.7,74.8,150
ROT_20230827,Rotterdam,2023-08-27,Sunday,59.2,62.0,139
UTR_20230512,Utrecht,2023-05-12,Friday,69.8,72.7,131
ROT_20231202,Rotterdam,2023-12-02,Saturday,56.5,58.5,140
MAA_20231220,Maastricht,2023-12-20,Wednesday,54.0,71.1,155
MAA_20231125,Maastricht,2023-11-25,Saturday,56.4,71.1,150
AMS_20230416,Amsterdam,2023-04-16,Sunday,60.1,75.4,147
MAA_20230914,Maastricht,2023-09-14,Thursday,58.6,70.6,147
AMS_20230601,Amsterdam,2023-06-01,Thursday,59.4,75.7,149
AMS_20230626,Amsterdam,2023-06-26,Monday,56.1,74.6,152
GRO_20240130,Groningen,2024-01-30,Tuesday,53.8,70.4,154
AMS_20240330,Amsterdam,2024-03-30,Saturday,59.5,74.6,149
AMS_20240325,Amsterdam,2024-03-25,Monday,59.7,74.0,148
GRO_20231218,Groningen,2023-12-18,Monday,54.2,68.3,152
MAA_20230827,Maastricht,2023-08-27,Sunday,53.1,72.8,158
ROT_20231013,Rotterdam,2023-10-13,Friday,57.9,61.3,141
GRO_20240128,Groningen,2024-01-28,Sunday,55.3,67.6,150
AMS_20231228,Amsterdam,2023-12-28,Thursday,55.0,75.3,156
ROT_20240228,Rotterdam,2024-02-28,Wednesday,54.3,65.5,148
UTR_20240322,Utrecht,2024-03-22,Friday,72.3,76.0,130
ROT_20240323,Rotterdam,2024-03-23,Saturday,53.5,62.6,149
ROT_20230915,Rotterdam,2023-09-15,Friday,57.0,65.5,145
