SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20230411,Groningen,2023-04-11,Tuesday,51.0,68.5,156
ROT_20230728,Rotterdam,2023-07-28,Friday,58.1,61.9,140
AMS_20231104,Amsterdam,2023-11-04,Saturday,55.8,79.9,158
ROT_20230601,Rotterdam,2023-06-01,Thursday,54.5,57.9,143
GRO_20240310,Groningen,2024-03-10,Sunday,52.2,73.5,159
UTR_20230823,Utrecht,2023-08-23,Wednesday,73.6,75.3,127
UTR_20230528,Utrecht,2023-05-28,Sunday,70.5,73.8,131
AMS_20230908,Amsterdam,2023-09-08,Friday,54.8,75.1,156
MAA_20230504,Maastricht,2023-05-04,Thursday,55.6,71.8,153
AMS_20230714,Amsterdam,2023-07-14,Friday,60.6,74.8,147
MAA_20230721,Maastricht,2023-07-21,Friday,55.4,70.4,151
UTR_20240216,Utrecht,2024-02-16,Friday,71.2,73.1,130
MAA_20240228,Maastricht,2024-02-28,Wednesday,57.1,69.1,148
MAA_20230509,Maastricht,2023-05-09,Tuesday,59.1,73.1,149
ROT_20230707,Rotterdam,2023-07-07,Friday,54.0,60.3,146
AMS_20231116,Amsterdam,2023-11-16,Thursday,58.9,74.0,149
GRO_20230809,Groningen,2023-08-09,Wednesday,54.4,66.8,150
UTR_20230802,Utrecht,2023-08-02,Wednesday,72.0,76.3,132
GRO_20230803,Groningen,2023-08-03,Thursday,56.3,68.7,147
MAA_20240204,Maastricht,2024-02-04,Sunday,59.9,72.5,145
MAA_20240305,Maastricht,2024-03-05,Tuesday,60.4,71.8,145
ROT_20230730,Rotterdam,2023-07-30,Sunday,57.9,65.6,144
AMS_20231213,Amsterdam,2023-12-13,Wednesday,59.4,73.6,148
AMS_20230423,Amsterdam,2023-04-23,Sunday,58.7,73.4,149
GRO_20240114,Groningen,2024-01-14,Sunday,53.3,70.2,154
AMS_20230422,Amsterdam,2023-04-22,Saturday,60.7,74.6,147
UTR_20240202,Utrecht,2024-02-02,Friday,69.1,75.5,135
UTR_20240125,Utrecht,2024-01-25,Thursday,70.7,73.1,131
UTR_20231029,Utrecht,2023-10-29,Sunday,66.9,78.7,140
GRO_20231217,Groningen,2023-12-17,Sunday,51.2,69.1,157
UTR_20230901,Utrecht,2023-09-01,Friday,67.5,76.8,139
UTR_20240210,Utrecht,2024-02-10,Saturday,69.2,73.6,132
AMS_20231009,Amsterdam,2023-10-09,Monday,53.6,75.2,158
MAA_20230909,Maastricht,2023-09-09,Saturday,57.0,72.0,150
MAA_20230522,Maastricht,2023-05-22,Monday,57.3,70.0,148
AMS_20230617,Amsterdam,2023-06-17,Saturday,56.7,79.0,156
AMS_20240226,Amsterdam,2024-02-26,Monday,57.4,78.3,155
AMS_20230731,Amsterdam,2023-07-31,Monday,57.2,75.2,152
MAA_20231013,Maastricht,2023-10-13,Friday,59.8,74.1,148
MAA_20230923,Maastricht,2023-09-23,Saturday,59.5,73.4,147
MAA_20231008,Maastricht,2023-10-08,Sunday,57.4,68.9,147
AMS_20231114,Amsterdam,2023-11-14,Tuesday,59.0,72.3,148
UTR_20230604,Utrecht,2023-06-04,Sunday,68.5,76.1,136
