SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
MAA_20231020,Maastricht,2023-10-20,Friday,58.1,74.5,150
GRO_20230828,Groningen,2023-08-28,Monday,53.2,68.6,152
UTR_20231113,Utrecht,2023-11-13,Monday,68.9,78.5,137
MAA_20231028,Maastricht,2023-10-28,Saturday,59.5,71.4,145
GRO_20240111,Groningen,2024-01-11,Thursday,56.3,72.6,153
UTR_20230612,Utrecht,2023-06-12,Monday,66.9,76.7,139
GRO_20240321,Groningen,2024-03-21,Thursday,57.1,73.9,152
ROT_20240121,Rotterdam,2024-01-21,Sunday,58.3,63.7,142
MAA_20230602,Maastricht,2023-06-02,Friday,56.9,72.3,150
AMS_20240211,Amsterdam,2024-02-11,Sunday,57.5,75.4,151
AMS_20240313,Amsterdam,2024-03-13,Wednesday,57.9,74.4,151
ROT_20240326,Rotterdam,2024-03-26,Tuesday,59.8,59.4,136
ROT_20230621,Rotterdam,2023-06-21,Wednesday,54.0,61.8,146
AMS_20231008,Amsterdam,2023-10-08,Sunday,58.6,74.3,150
AMS_20231002,Amsterdam,2023-10-02,Monday,58.7,73.9,149
MAA_20230515,Maastricht,2023-05-15,Monday,60.2,74.0,146
GRO_20231207,Groningen,2023-12-07,Thursday,56.5,72.0,151
MAA_20230921,Maastricht,2023-09-21,Thursday,56.6,71.6,151
AMS_20230809,Amsterdam,2023-08-09,Wednesday,55.4,78.4,158
ROT_20230401,Rotterdam,2023-04-01,Saturday,54.6,63.4,146
UTR_20230422,Utrecht,2023-04-22,Saturday,69.0,74.4,134
AMS_20230620,Amsterdam,2023-06-20,Tuesday,59.0,76.5,150
ROT_20230820,Rotterdam,2023-08-20,Sunday,55.7,60.0,142
UTR_20230916,Utrecht,2023-09-16,Saturday,71.0,72.9,130
GRO_20240104,Groningen,2024-01-04,Thursday,56.5,70.9,149
MAA_20230625,Maastricht,2023-06-25,Sunday,57.5,74.8,152
MAA_20231119,Maastricht,2023-11-19,Sunday,55.7,71.7,152
GRO_20230425,Groningen,2023-04-25,Tuesday,55.7,68.8,150
MAA_20230923,Maastricht,2023-09-23,Saturday,59.5,73.4,147
AMS_20230709,Amsterdam,2023-07-09,Sunday,59.3,73.1,147
GRO_20231214,Groningen,2023-12-14,Thursday,51.0,69.3,157
UTR_20230904,Utrecht,2023-09-04,Monday,70.7,72.6,130
UTR_20231014,Utrecht,2023-10-14,Saturday,71.1,72.1,129
UTR_20231018,Utrecht,2023-10-18,Wednesday,71.8,74.6,130
AMS_20230622,Amsterdam,2023-06-22,Thursday,61.5,75.5,146
AMS_20230409,Amsterdam,2023-04-09,Sunday,55.7,75.5,155
MAA_20231217,Maastricht,2023-12-17,Sunday,59.8,72.4,146
MAA_20240223,Maastricht,2024-02-23,Friday,53.9,70.5,154
ROT_20231022,Rotterdam,2023-10-22,Sunday,57.1,63.6,143
GRO_20240112,Groningen,2024-01-12,Friday,52.5,71.4,156
UTR_20240310,Utrecht,2024-03-10,Sunday,70.0,81.4,137
AMS_20231211,Amsterdam,2023-12-11,Monday,60.3,73.3,146
MAA_20230927,Maastricht,2023-09-27,Wednesday,56.7,69.8,149
AMS_20240326,Amsterdam,2024-03-26,Tuesday,57.4,78.9,155
GRO_20230726,Groningen,2023-07-26,Wednesday,56.2,70.8,150
GRO_20230616,Groningen,2023-06-16,Friday,54.4,72.8,155
AMS_20230426,Amsterdam,2023-04-26,Wednesday,57.4,74.9,151
MAA_20230821,Maastricht,2023-08-21,Monday,56.7,71.9,150
MAA_20240205,Maastricht,2024-02-05,Monday,58.8,71.5,147
GRO_20230627,Groningen,2023-06-27,Tuesday,53.0,71.4,156
GRO_20231105,Groningen,2023-11-05,Sunday,54.8,70.6,152
UTR_20240301,Utrecht,2024-03-01,Friday,73.0,77.2,131
UTR_20230726,Utrecht,2023-07-26,Wednesday,64.7,75.7,142
ROT_20240114,Rotterdam,2024-01-14,Sunday,59.0,63.4,139
MAA_20231106,Maastricht,2023-11-06,Monday,61.0,75.2,146
UTR_20240123,Utrecht,2024-01-23,Tuesday,71.1,74.3,131
ROT_20230910,Rotterdam,2023-09-10,Sunday,50.9,63.1,153
UTR_20240106,Utrecht,2024-01-06,Saturday,70.8,78.1,134
UTR_20230708,Utrecht,2023-07-08,Saturday,69.3,74.5,133
GRO_20230723,Groningen,2023-07-23,Sunday,54.1,68.9,152
AMS_20240224,Amsterdam,2024-02-24,Saturday,58.0,75.1,150
AMS_20230716,Amsterdam,2023-07-16,Sunday,58.2,75.9,151
GRO_20240121,Groningen,2024-01-21,Sunday,55.4,69.6,150
AMS_20230708,Amsterdam,2023-07-08,Saturday,59.8,75.3,149
MAA_20230510,Maastricht,2023-05-10,Wednesday,57.9,74.8,151
