SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
MAA_20230418,Maastricht,2023-04-18,Tuesday,53.4,69.9,153
MAA_20240317,Maastricht,2024-03-17,Sunday,55.8,76.8,155
ROT_20230902,Rotterdam,2023-09-02,Saturday,57.8,59.1,138
AMS_20240319,Amsterdam,2024-03-19,Tuesday,52.3,77.0,160
MAA_20240313,Maastricht,2024-03-13,Wednesday,56.5,69.3,149
MAA_20230523,Maastricht,2023-05-23,Tuesday,57.3,71.7,149
MAA_20230602,Maastricht,2023-06-02,Friday,56.9,72.3,150
AMS_20230713,Amsterdam,2023-07-13,Thursday,60.2,76.4,149
UTR_20230521,Utrecht,2023-05-21,Sunday,66.4,76.5,139
ROT_20230509,Rotterdam,2023-05-09,Tuesday,61.0,59.8,135
UTR_20231214,Utrecht,2023-12-14,Thursday,70.4,76.2,134
MAA_20230709,Maastricht,2023-07-09,Sunday,54.3,71.8,154
ROT_20230612,Rotterdam,2023-06-12,Monday,57.8,62.1,141
ROT_20240103,Rotterdam,2024-01-03,Wednesday,57.2,63.2,143
ROT_20240115,Rotterdam,2024-01-15,Monday,58.0,62.6,141
AMS_20231121,Amsterdam,2023-11-21,Tuesday,54.9,75.9,156
MAA_20231212,Maastricht,2023-12-12,Tuesday,56.3,68.6,148
UTR_20230921,Utrecht,2023-09-21,Thursday,72.7,74.2,128
UTR_20230925,Utrecht,2023-09-25,Monday,71.7,76.5,132
AMS_20231211,Amsterdam,2023-12-11,Monday,60.3,73.3,146
ROT_20230603,Rotterdam,2023-06-03,Saturday,56.9,62.0,143
MAA_20240129,Maastricht,2024-01-29,Monday,52.2,74.3,159
MAA_20231216,Maastricht,2023-12-16,Saturday,59.3,71.9,146
GRO_20231011,Groningen,2023-10-11,Wednesday,56.0,68.7,149
UTR_20230808,Utrecht,2023-08-08,Tuesday,65.5,74.5,139
AMS_20240102,Amsterdam,2024-01-02,Tuesday,55.3,72.9,153
ROT_20230627,Rotterdam,2023-06-27,Tuesday,56.7,60.3,141
AMS_20230530,Amsterdam,2023-05-30,Tuesday,63.4,76.0,143
MAA_20240303,Maastricht,2024-03-03,Sunday,59.4,70.5,145
UTR_20240326,Utrecht,2024-03-26,Tuesday,68.7,75.1,136
AMS_20230426,Amsterdam,2023-04-26,Wednesday,57.4,74.9,151
UTR_20230805,Utrecht,2023-08-05,Saturday,67.3,75.3,137
GRO_20230923,Groningen,2023-09-23,Saturday,52.1,71.2,157
MAA_20231219,Maastricht,2023-12-19,Tuesday,55.8,72.4,152
AMS_20230613,Amsterdam,2023-06-13,Tuesday,54.3,76.1,157
GRO_20240224,Groningen,2024-02-24,Saturday,54.1,71.1,154
ROT_20240220,Rotterdam,2024-02-20,Tuesday,56.7,63.4,143
GRO_20230422,Groningen,2023-04-22,Saturday,56.4,67.2,148
AMS_20230417,Amsterdam,2023-04-17,Monday,58.6,74.0,149
MAA_20231124,Maastricht,2023-11-24,Friday,53.3,74.2,157
MAA_20230829,Maastricht,2023-08-29,Tuesday,57.0,71.0,150
UTR_20231009,Utrecht,2023-10-09,Monday,68.7,73.3,133
UTR_20231103,Utrecht,2023-11-03,Friday,68.5,75.3,136
ROT_20240204,Rotterdam,2024-02-04,Sunday,57.7,63.2,143
AMS_20230825,Amsterdam,2023-08-25,Friday,58.8,74.7,149
GRO_20240324,Groningen,2024-03-24,Sunday,53.5,69.2,153
ROT_20230520,Rotterdam,2023-05-20,Saturday,52.7,63.0,150
ROT_20240303,Rotterdam,2024-03-03,Sunday,56.3,60.2,141
ROT_20231119,Rotterdam,2023-11-19,Sunday,56.6,60.8,141
UTR_20230827,Utrecht,2023-08-27,Sunday,71.0,77.8,133
ROT_20231220,Rotterdam,2023-12-20,Wednesday,56.5,61.5,142
AMS_20230908,Amsterdam,2023-09-08,Friday,54.8,75.1,156
UTR_20230812,Utrecht,2023-08-12,Saturday,65.6,77.5,142
MAA_20230713,Maastricht,2023-07-13,Thursday,54.3,73.3,154
AMS_20240126,Amsterdam,2024-01-26,Friday,58.1,77.3,153
ROT_20230720,Rotterdam,2023-07-20,Thursday,57.3,61.7,142
UTR_20240101,Utrecht,2024-01-01,Monday,68.0,75.8,137
AMS_20231009,Amsterdam,2023-10-09,Monday,53.6,75.2,158
AMS_20231031,Amsterdam,2023-10-31,Tuesday,61.3,74.2,145
ROT_20231104,Rotterdam,2023-11-04,Saturday,56.4,64.1,145
MAA_20230901,Maastricht,2023-09-01,Friday,59.0,71.6,146
ROT_20240128,Rotterdam,2024-01-28,Sunday,55.2,60.7,143
ROT_20230912,Rotterdam,2023-09-12,Tuesday,60.8,62.3,136
UTR_20231029,Utrecht,2023-10-29,Sunday,66.9,78.7,140
GRO_20231023,Groningen,2023-10-23,Monday,54.9,67.5,150
AMS_20240121,Amsterdam,2024-01-21,Sunday,57.3,75.9,153
GRO_20240211,Groningen,2024-02-11,Sunday,55.0,68.1,150
GRO_20230715,Groningen,2023-07-15,Saturday,54.9,67.6,150
ROT_20230822,Rotterdam,2023-08-22,Tuesday,55.8,59.0,142
UTR_20240201,Utrecht,2024-02-01,Thursday,66.1,78.3,141
AMS_20230421,Amsterdam,2023-04-21,Friday,55.8,72.3,153
ROT_20231108,Rotterdam,2023-11-08,Wednesday,57.0,63.3,143
GRO_20230908,Groningen,2023-09-08,Friday,52.8,70.0,154
UTR_20240120,Utrecht,2024-01-20,Saturday,66.3,77.2,140
MAA_20240314,Maastricht,2024-03-14,Thursday,58.4,73.1,149
GRO_20231103,Groningen,2023-11-03,Friday,54.2,67.3,151
AMS_20230615,Amsterdam,2023-06-15,Thursday,55.8,73.3,153
GRO_20231124,Groningen,2023-11-24,Friday,53.5,69.5,153
UTR_20240106,Utrecht,2024-01-06,Saturday,70.8,78.1,134
MAA_20231019,Maastricht,2023-10-19,Thursday,54.0,72.5,155
AMS_20231011,Amsterdam,2023-10-11,Wednesday,57.2,76.0,154
AMS_20240309,Amsterdam,2024-03-09,Saturday,54.7,75.5,157
UTR_20230502,Utrecht,2023-05-02,Tuesday,68.0,74.9,136
GRO_20230619,Groningen,2023-06-19,Monday,56.1,70.1,150
AMS_20231224,Amsterdam,2023-12-24,Sunday,57.1,73.9,151
UTR_20230908,Utrecht,2023-09-08,Friday,71.5,76.9,132
GRO_20230409,Groningen,2023-04-09,Sunday,54.2,71.0,153
AMS_20231208,Amsterdam,2023-12-08,Friday,63.3,75.7,144
UTR_20230518,Utrecht,2023-05-18,Thursday,69.2,77.8,137
MAA_20230402,Maastricht,2023-04-02,Sunday,56.3,73.5,152
GRO_20230914,Groningen,2023-09-14,Thursday,56.5,70.3,149
MAA_20231211,Maastricht,2023-12-11,Monday,56.7,71.7,150
AMS_20240310,Amsterdam,2024-03-10,Sunday,57.0,77.9,154
GRO_20240108,Groningen,2024-01-08,Monday,57.4,68.4,147
GRO_20230523,Groningen,2023-05-23,Tuesday,53.7,69.4,153
AMS_20231118,Amsterdam,2023-11-18,Saturday,57.4,75.4,152
GRO_20240104,Groningen,2024-01-04,Thursday,56.5,70.9,149
AMS_20230923,Amsterdam,2023-09-23,Saturday,58.1,75.2,151
ROT_20230422,Rotterdam,2023-04-22,Saturday,57.9,63.9,143
UTR_20240322,Utrecht,2024-03-22,Friday,72.3,76.0,130
UTR_20231108,Utrecht,2023-11-08,Wednesday,70.9,71.5,129
ROT_20231007,Rotterdam,2023-10-07,Saturday,55.9,60.4,143
GRO_20231223,Groningen,2023-12-23,Saturday,54.5,70.8,153
GRO_20230716,Groningen,2023-07-16,Sunday,52.8,71.0,156
AMS_20240127,Amsterdam,2024-01-27,Saturday,58.1,72.0,149
AMS_20230812,Amsterdam,2023-08-12,Saturday,56.8,74.7,153
UTR_20230404,Utrecht,2023-04-04,Tuesday,69.8,79.9,137
MAA_20231214,Maastricht,2023-12-14,Thursday,60.4,68.8,143
ROT_20230424,Rotterdam,2023-04-24,Monday,55.2,61.7,144
MAA_20230826,Maastricht,2023-08-26,Saturday,59.5,71.7,146
