SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
GRO_20230507,Groningen,2023-05-07,Sunday,55.9,74.2,154
GRO_20230413,Groningen,2023-04-13,Thursday,53.9,69.0,153
AMS_20240224,Amsterdam,2024-02-24,Saturday,58.0,75.1,150
AMS_20230806,Amsterdam,2023-08-06,Sunday,56.9,73.2,151
ROT_20240104,Rotterdam,2024-01-04,Thursday,56.9,62.8,143
UTR_20231219,Utrecht,2023-12-19,Tuesday,68.1,75.9,137
MAA_20230503,Maastricht,2023-05-03,Wednesday,57.3,72.2,151
UTR_20240203,Utrecht,2024-02-03,Saturday,66.5,78.7,141
GRO_20240128,Groningen,2024-01-28,Sunday,55.3,67.6,150
MAA_20240112,Maastricht,2024-01-12,Friday,55.6,69.6,150
UTR_20230824,Utrecht,2023-08-24,Thursday,68.7,73.5,133
MAA_20230523,Maastricht,2023-05-23,Tuesday,57.3,71.7,149
ROT_20240310,Rotterdam,2024-03-10,Sunday,59.8,59.7,135
ROT_20240323,Rotterdam,2024-03-23,Saturday,53.5,62.6,149
GRO_20240308,Groningen,2024-03-08,Friday,53.7,68.7,152
AMS_20240211,Amsterdam,2024-02-11,Sunday,57.5,75.4,151
AMS_20230708,Amsterdam,2023-07-08,Saturday,59.8,75.3,149
MAA_20240120,Maastricht,2024-01-20,Saturday,52.1,67.9,154
UTR_20231010,Utrecht,2023-10-10,Tuesday,69.0,75.0,134
MAA_20230830,Maastricht,2023-08-30,Wednesday,57.5,72.7,149
GRO_20231221,Groningen,2023-12-21,Thursday,57.2,69.0,147
GRO_20230804,Groningen,2023-08-04,Friday,54.5,69.5,152
GRO_20230825,Groningen,2023-08-25,Friday,55.9,70.3,151
GRO_20230907,Groningen,2023-09-07,Thursday,52.4,68.9,154
ROT_20231119,Rotterdam,2023-11-19,Sunday,56.6,60.8,141
ROT_20240318,Rotterdam,2024-03-18,Monday,57.2,63.2,143
UTR_20230814,Utrecht,2023-08-14,Monday,70.0,76.9,135
UTR_20240328,Utrecht,2024-03-28,Thursday,67.6,73.6,136
AMS_20230512,Amsterdam,2023-05-12,Friday,62.4,72.7,142
MAA_20230823,Maastricht,2023-08-23,Wednesday,57.3,70.6,148
MAA_20231017,Maastricht,2023-10-17,Tuesday,58.2,71.2,147
UTR_20230627,Utrecht,2023-06-27,Tuesday,69.5,77.9,137
AMS_20240112,Amsterdam,2024-01-12,Friday,58.4,71.7,149
UTR_20231125,Utrecht,2023-11-25,Saturday,69.6,75.6,134
MAA_20230813,Maastricht,2023-08-13,Sunday,52.7,74.7,159
MAA_20230419,Maastricht,2023-04-19,Wednesday,60.9,71.6,144
UTR_20230912,Utrecht,2023-09-12,Tuesday,70.7,77.9,135
MAA_20230926,Maastricht,2023-09-26,Tuesday,58.7,74.8,150
ROT_20231014,Rotterdam,2023-10-14,Saturday,54.0,62.5,148
AMS_20240113,Amsterdam,2024-01-13,Saturday,61.6,73.5,144
UTR_20240123,Utrecht,2024-01-23,Tuesday,71.1,74.3,131
ROT_20230408,Rotterdam,2023-04-08,Saturday,57.3,60.7,141
GRO_20230731,Groningen,2023-07-31,Monday,57.3,67.8,145
UTR_20231216,Utrecht,2023-12-16,Saturday,68.0,75.5,136
AMS_20230530,Amsterdam,2023-05-30,Tuesday,63.4,76.0,143
GRO_20230722,Groningen,2023-07-22,Saturday,57.1,69.5,148
UTR_20240318,Utrecht,2024-03-18,Monday,71.3,79.6,134
GRO_20231207,Groningen,2023-12-07,Thursday,56.5,72.0,151
AMS_20230822,Amsterdam,2023-08-22,Tuesday,53.9,74.2,157
GRO_20231229,Groningen,2023-12-29,Friday,58.5,71.0,147
AMS_20231104,Amsterdam,2023-11-04,Saturday,55.8,79.9,158
ROT_20240223,Rotterdam,2024-02-23,Friday,59.6,62.9,139
ROT_20231203,Rotterdam,2023-12-03,Sunday,56.9,62.5,142
ROT_20230509,Rotterdam,2023-05-09,Tuesday,61.0,59.8,135
AMS_20240123,Amsterdam,2024-01-23,Tuesday,60.3,77.5,150
AMS_20240117,Amsterdam,2024-01-17,Wednesday,61.6,73.7,145
ROT_20230615,Rotterdam,2023-06-15,Thursday,59.8,64.7,140
ROT_20230926,Rotterdam,2023-09-26,Tuesday,54.6,62.3,147
UTR_20240128,Utrecht,2024-01-28,Sunday,70.7,76.2,133
GRO_20230904,Groningen,2023-09-04,Monday,53.2,71.0,155
UTR_20231227,Utrecht,2023-12-27,Wednesday,69.1,76.8,136
UTR_20230903,Utrecht,2023-09-03,Sunday,68.9,73.7,133
GRO_20240315,Groningen,2024-03-15,Friday,56.2,72.2,151
AMS_20240317,Amsterdam,2024-03-17,Sunday,56.7,74.7,153
UTR_20240326,Utrecht,2024-03-26,Tuesday,68.7,75.1,136
ROT_20230609,Rotterdam,2023-06-09,Friday,59.5,63.3,139
UTR_20230901,Utrecht,2023-09-01,Friday,67.5,76.8,139
UTR_20230831,Utrecht,2023-08-31,Thursday,70.9,73.0,130
AMS_20231020,Amsterdam,2023-10-20,Friday,54.4,77.7,159
UTR_20240320,Utrecht,2024-03-20,Wednesday,69.5,74.0,133
GRO_20230524,Groningen,2023-05-24,Wednesday,53.7,68.5,152
ROT_20230412,Rotterdam,2023-04-12,Wednesday,57.9,63.6,142
UTR_20230919,Utrecht,2023-09-19,Tuesday,69.0,73.6,134
UTR_20230602,Utrecht,2023-06-02,Friday,69.8,72.8,131
ROT_20230427,Rotterdam,2023-04-27,Thursday,53.6,60.2,146
UTR_20240310,Utrecht,2024-03-10,Sunday,70.0,81.4,137
GRO_20230404,Groningen,2023-04-04,Tuesday,56.8,68.2,147
