SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
ROT_20240131,Rotterdam,2024-01-31,Wednesday,56.8,62.8,144
AMS_20230427,Amsterdam,2023-04-27,Thursday,57.6,75.4,153
AMS_20231225,Amsterdam,2023-12-25,Monday,58.4,73.8,150
ROT_20230910,Rotterdam,2023-09-10,Sunday,50.9,63.1,153
AMS_20240326,Amsterdam,2024-03-26,Tuesday,57.4,78.9,155
GRO_20230614,Groningen,2023-06-14,Wednesday,55.9,67.6,147
GRO_20231031,Groningen,2023-10-31,Tuesday,54.3,67.6,150
ROT_20230401,Rotterdam,2023-04-01,Saturday,54.6,63.4,146
UTR_20240314,Utrecht,2024-03-14,Thursday,71.2,77.8,134
GRO_20230902,Groningen,2023-09-02,Saturday,52.2,70.9,156
MAA_20230828,Maastricht,2023-08-28,Monday,57.6,72.6,150
ROT_20231220,Rotterdam,2023-12-20,Wednesday,56.5,61.5,142
UTR_20230703,Utrecht,2023-07-03,Monday,69.9,75.8,133
AMS_20230928,Amsterdam,2023-09-28,Thursday,59.1,77.6,150
UTR_20240312,Utrecht,2024-03-12,Tuesday,70.9,74.2,131
GRO_20231004,Groningen,2023-10-04,Wednesday,52.9,65.8,151
MAA_20240105,Maastricht,2024-01-05,Friday,56.0,73.1,153
ROT_20231120,Rotterdam,2023-11-20,Monday,53.1,59.0,146
GRO_20230824,Groningen,2023-08-24,Thursday,55.8,64.8,147
GRO_20230513,Groningen,2023-05-13,Saturday,52.8,73.9,157
UTR_20240318,Utrecht,2024-03-18,Monday,71.3,79.6,134
MAA_20240321,Maastricht,2024-03-21,Thursday,52.3,76.7,161
MAA_20230903,Maastricht,2023-09-03,Sunday,53.3,70.2,153
ROT_20230908,Rotterdam,2023-09-08,Friday,58.1,62.6,141
GRO_20240322,Groningen,2024-03-22,Friday,55.0,70.1,150
ROT_20230616,Rotterdam,2023-06-16,Friday,59.7,62.5,138
ROT_20240129,Rotterdam,2024-01-29,Monday,58.4,61.8,140
GRO_20230531,Groningen,2023-05-31,Wednesday,54.9,70.3,152
MAA_20230923,Maastricht,2023-09-23,Saturday,59.5,73.4,147
AMS_20240330,Amsterdam,2024-03-30,Saturday,59.5,74.6,149
UTR_20230625,Utrecht,2023-06-25,Sunday,67.5,77.4,139
GRO_20231025,Groningen,2023-10-25,Wednesday,59.7,74.4,148
UTR_20230609,Utrecht,2023-06-09,Friday,70.5,76.8,134
MAA_20231005,Maastricht,2023-10-05,Thursday,54.8,69.7,151
ROT_20240227,Rotterdam,2024-02-27,Tuesday,54.9,60.5,145
AMS_20230523,Amsterdam,2023-05-23,Tuesday,55.6,76.0,155
UTR_20231107,Utrecht,2023-11-07,Tuesday,71.0,78.2,134
UTR_20230804,Utrecht,2023-08-04,Friday,72.4,77.9,131
GRO_20230418,Groningen,2023-04-18,Tuesday,52.6,71.7,157
GRO_20240318,Groningen,2024-03-18,Monday,57.9,70.8,148
MAA_20230420,Maastricht,2023-04-20,Thursday,57.8,72.9,150
UTR_20240302,Utrecht,2024-03-02,Saturday,66.7,74.7,137
GRO_20230930,Groningen,2023-09-30,Saturday,54.2,67.9,151
