SampleID,Location,DateTime,DayOfWeek,Temperature,Moisture,Viable counts
UTR_20231006,Utrecht,2023-10-06,Friday,69.6,72.6,131
ROT_20240114,Rotterdam,2024-01-14,Sunday,59.0,63.4,139
MAA_20231211,Maastricht,2023-12-11,Monday,56.7,71.7,150
AMS_20240304,Amsterdam,2024-03-04,Monday,56.7,73.8,152
UTR_20230920,Utrecht,2023-09-20,Wednesday,73.9,75.7,128
AMS_20240331,Amsterdam,2024-03-31,Sunday,54.0,76.6,158
MAA_20230919,Maastricht,2023-09-19,Tuesday,55.7,75.0,154
ROT_20230911,Rotterdam,2023-09-11,Monday,52.0,60.2,148
GRO_20240328,Groningen,2024-03-28,Thursday,56.3,71.1,151
GRO_20230705,Groningen,2023-07-05,Wednesday,53.9,68.0,151
GRO_20240213,Groningen,2024-02-13,Tuesday,53.9,73.2,155
ROT_20230903,Rotterdam,2023-09-03,Sunday,58.3,59.7,138
GRO_20240227,Groningen,2024-02-27,Tuesday,53.8,69.0,152
ROT_20240216,Rotterdam,2024-02-16,Friday,59.6,64.1,140
UTR_20231124,Utrecht,2023-11-24,Friday,72.6,74.3,129
AMS_20230527,Amsterdam,2023-05-27,Saturday,56.2,73.1,152
GRO_20231114,Groningen,2023-11-14,Tuesday,54.2,71.8,154
GRO_20230621,Groningen,2023-06-21,Wednesday,53.0,70.5,154
ROT_20240102,Rotterdam,2024-01-02,Tuesday,56.5,67.5,146
MAA_20240221,Maastricht,2024-02-21,Wednesday,58.2,73.7,149
AMS_20230714,Amsterdam,2023-07-14,Friday,60.6,74.8,147
ROT_20230827,Rotterdam,2023-08-27,Sunday,59.2,62.0,139
MAA_20240108,Maastricht,2024-01-08,Monday,56.0,71.3,151
MAA_20230724,Maastricht,2023-07-24,Monday,55.3,72.9,154
MAA_20230611,Maastricht,2023-06-11,Sunday,55.8,70.3,150
ROT_20230716,Rotterdam,2023-07-16,Sunday,55.0,60.1,143
UTR_20240202,Utrecht,2024-02-02,Friday,69.1,75.5,135
MAA_20230505,Maastricht,2023-05-05,Friday,55.3,71.5,152
UTR_20231102,Utrecht,2023-11-02,Thursday,70.4,78.1,135
GRO_20230420,Groningen,2023-04-20,Thursday,57.5,72.6,150
MAA_20230731,Maastricht,2023-07-31,Monday,56.9,72.8,151
AMS_20240110,Amsterdam,2024-01-10,Wednesday,60.8,73.6,145
